"OutputVolume","seasonal","trend","remainder"
1195838.48023,1152.15535287623,1455357.56471524,-260671.23983812
1281112.9605,1152.15535287623,1440415.16991647,-160454.364769344
1461956.27457,-33079.9319028346,1428516.67628168,66519.5301911584
1328948.01854,-33079.9319028346,1416618.18264688,-54590.2322040498
1201448.04046,-33079.9319028346,1412142.07837409,-177614.106011253
1145737.75451,-33079.9319028346,1407665.97410129,-228848.287688456
1414273.9932,-4973.93626137279,1402694.58049321,16553.3489681657
1704654.5782,-4973.93626137279,1397723.18688512,311905.32757625
1803977.19267,-4973.93626137279,1403620.40029782,405330.728633552
1570874.33076,-4973.93626137279,1409517.61371052,166330.653310854
1529910.59624,62221.0684556937,1379725.55279727,87963.9749870372
1217558.10519,62221.0684556937,1349933.49188402,-194596.455149713
1169074.88374,62221.0684556937,1296335.81540794,-189482.000123633
1811809.74776,62221.0684556937,1242738.13893186,506850.540372447
2136229.1619,101992.404449301,1169113.01904284,865123.738407856
1656288.98966,101992.404449301,1095487.89915383,458808.686056871
1595398.21748,101992.404449301,1031117.48033677,462288.332693931
1621121.8297,101992.404449301,966747.061519708,552382.363730991
1154973.29573,122276.942991124,872084.122555842,160612.230183034
799631.790139,122276.942991124,777421.183591975,-100066.336444099
1064439.48177,122276.942991124,681195.99646196,260966.542316915
1568804.78555,122276.942991124,584970.809331946,861557.03322693
1453675.88056,90909.4434036703,472777.934615317,889988.502541012
1211735.9203,90909.4434036703,360585.059898689,760241.416997641
1116494.71852,90909.4434036703,331035.902968846,694549.372147484
1077080.37498,90909.4434036703,301486.746039003,684684.185537327
961656.671292,381048.520748245,275833.248320468,304774.902223287
950863.32114,381048.520748245,250179.750601934,319635.049789821
1260514.60893,381048.520748245,243252.314313315,636213.77386844
1451482.77587,381048.520748245,236324.878024696,834109.377097059
1382058.06135,362777.153464045,258435.615204462,760845.292681493
1280146.77375,362777.153464045,280546.352384228,636823.267901727
858171.453512,362777.153464045,300494.728652893,194899.571395063
814693.734685,362777.153464045,320443.104921557,131473.476299398
1223402.05924,37615.5243725673,335482.064203467,850304.470663966
1321276.59277,37615.5243725673,350521.023485377,933140.044912056
1432383.60579,37615.5243725673,380103.410973752,1014664.67044368
1352347.35497,37615.5243725673,409685.798462128,905046.032135305
1201441.58694,12234.70699026,460025.401763624,729181.478186116
1301022.97437,12234.70699026,510365.00506512,778423.26231462
869500.502581,12234.70699026,556152.234659893,301113.560930846
1487223.85423,12234.70699026,601939.464254667,873049.682985073
1536071.65121,15492.1127913525,655803.407785711,864776.130632937
1354982.61012,15492.1127913525,709667.351316755,629823.146011893
1131711.59734,15492.1127913525,772606.249872436,343613.234676212
1449833.86953,15492.1127913525,835545.148428117,598796.608310531
1084746.27679,-13295.5532575718,917804.631493171,180237.198554401
762590.482176,-13295.5532575718,1000064.11455822,-224178.079124653
1369699.08722,-13295.5532575718,1063140.12628716,319854.514190408
1643197.11597,-13295.5532575718,1126216.1380161,530276.531211468
1549007.54682,-41516.9915177454,1187717.84137057,402806.696967175
1408171.12431,-41516.9915177454,1249219.54472504,200468.571102707
1834545.02163,-41516.9915177454,1296860.69638696,579201.316760787
1180360.3598,-41516.9915177454,1344501.84804888,-122624.496731134
918962.564026,3208.13296795647,1373234.76937502,-457480.338316973
1215322.43153,3208.13296795647,1401967.69070115,-189853.39213911
1780616.55273,3208.13296795647,1432427.25093075,344981.168831292
1481143.69499,3208.13296795647,1462886.81116035,15048.7508616939
1975585.33814,-44478.4718290684,1501028.56915968,519035.240809385
1352775.2459,-44478.4718290684,1539170.32715902,-141916.609429948
1283682.35625,-44478.4718290684,1577044.19063541,-248883.362556342
980167.589914,-44478.4718290684,1614918.0541118,-590271.992368735
1362093.22901,-113444.512944599,1645442.06699986,-169904.325045258
1618164.22786,-113444.512944599,1675966.07988791,55642.6609166889
1604043.53239,-113444.512944599,1698631.11448466,18856.930849937
2130369.1167,-113444.512944599,1721296.14908141,522517.480563185
1706812.78992,-131700.969876869,1720764.12445795,117749.635338924
1734621.27764,-131700.969876869,1720232.09983448,146090.147682392
1071197.31515,-131700.969876869,1702752.51731924,-499854.232292371
1370688.34442,-131700.969876869,1685272.934804,-182883.620507133
1577569.83549,-133072.558459434,1667526.25658515,43116.1373642811
1461543.98073,-133072.558459434,1649779.5783663,-55163.0391768687
1621906.31296,-133072.558459434,1656176.90719548,98801.9642239558
1442045.16597,-133072.558459434,1662574.23602465,-87456.5115952201
1438771.54114,-137731.38683612,1691319.18497297,-114816.256996851
1349019.65013,-137731.38683612,1720064.13392129,-233313.096955169
1555314.87485,-137731.38683612,1753384.61416142,-60338.3524752965
1817399.43008,-137731.38683612,1786705.09440154,168425.722514576
1982987.32026,-155878.973927484,1883427.14177322,255439.152414265
2282588.66554,-155878.973927484,1980149.18914489,458318.450322591
2576175.75345,-155878.973927484,2186965.90258799,545088.824789497
1892685.65374,-155878.973927484,2393782.61603108,-345217.988363598
1808217.9387,-126097.246058058,2498025.62166768,-563710.436909622
2318357.45566,-126097.246058058,2602268.62730428,-157813.92558622
2921589.02777,-126097.246058058,2690491.29161292,357194.982215134
11707414.8602,-126097.246058058,2778713.95592157,9054798.15033649
3874950.61169,-128098.735209981,2799926.49627721,1203122.85062277
2867169.80203,-128098.735209981,2821139.03663285,174129.500607135
2299911.46834,-128098.735209981,2847770.88217737,-419760.678627389
2106559.62605,-128098.735209981,2874402.72772189,-639744.366461912
2906015.99551,-166107.501851979,2868016.24397231,204107.253389665
2580989.22593,-166107.501851979,2861629.76022273,-114533.032440756
3860070.4571,-166107.501851979,2813914.55688559,1212263.40206639
2970257.4199,-166107.501851979,2766199.35354845,370165.568203527
2861605.14895,-198622.801715207,2628348.80092101,431879.149744196
3242922.67523,-198622.801715207,2490498.24829357,951047.228651638
2128062.23135,-198622.801715207,2324256.35548143,2428.67758377409
2538621.21887,-198622.801715207,2158014.4626693,579229.557915911
1856400.16222,-185071.409286437,2074801.48258919,-33329.91108275
2009885.64119,-185071.409286437,1991588.50250908,203368.547967359
2024646.99395,-185071.409286437,1960280.47456522,249437.92867122
2253779.26709,-185071.409286437,1928972.44662136,509878.229755081
1611089.44016,-154579.026590599,1924625.37239476,-158956.90564416
1104568.38641,-154579.026590599,1920278.29816816,-661130.885167563
1278362.90375,-154579.026590599,1922040.69555263,-489098.765212031
1414610.27227,-154579.026590599,1923803.0929371,-354613.794076499
1858049.90945,-199967.547638081,1946336.10751598,111681.3495721
2148058.27435,-199967.547638081,1968869.12209486,379156.699893217
2195779.20855,-199967.547638081,2004200.74889701,391546.007291072
2064689.21499,-199967.547638081,2039532.37569916,225124.386928926
1270903.66977,-194017.513645967,2076641.9828259,-611720.799409932
2271903.22713,-194017.513645967,2113751.58995264,352169.150823324
2663137.25754,-194017.513645967,2173511.61273913,683643.158446834
2701487.04874,-194017.513645967,2233271.63552562,662232.926860344
2151712.50717,-159656.792625663,2381508.798797,-70139.4990013363
2667462.20828,-159656.792625663,2529745.96206837,297373.038837288
4814997.07462,-159656.792625663,2648446.51482754,2326207.35241812
5637565.63396,-159656.792625663,2767147.06758671,3030075.35899895
3098092.99737,-235547.96766138,2941285.97304282,392354.991988557
2992135.18512,-235547.96766138,3115424.87849893,112258.274282449
3869382.8982,-235547.96766138,3175454.24070995,929476.62515143
3370213.78203,-235547.96766138,3235483.60292097,370278.14677041
3624518.39334,-269567.57074643,3283185.51479944,610900.449286994
3535444.34352,-269567.57074643,3330887.4266779,474124.487588528
5135908.4542,-269567.57074643,3473763.347696,1931712.67725043
4813539.63477,-269567.57074643,3616639.26871409,1466467.93680234
4352520.59535,-215933.63306852,3688172.32499409,880281.903424429
4432222.99305,-215933.63306852,3759705.3812741,888451.244844424
4256300.69285,-215933.63306852,3844160.3692878,628073.956630725
4026919.22356,-215933.63306852,3928615.35730149,314237.499327027
3973674.7796,-203937.413457567,3929019.65448855,248592.538569013
3854017.04963,-203937.413457567,3929423.95167562,128530.511411952
5241787.46538,-203937.413457567,3829276.18804631,1616448.69079126
4814662.10205,-203937.413457567,3729128.424417,1289471.09109057
4523984.27721,-195081.799323405,3186020.2634091,1533045.8131243
4734609.23672,-195081.799323405,2642912.1024012,2286778.9336422
4018262.26654,-195081.799323405,2221512.5278209,1991831.53804251
2670582.94449,-195081.799323405,1800112.9532406,1065551.79057281
1517703.74445,-201151.428077954,1682777.72485648,36077.4476714754
1979239.84141,-201151.428077954,1565442.49647236,614948.773015593
2089114.92258,-201151.428077954,1517030.99531239,773235.355345568
2490059.56836,-201151.428077954,1468619.49415241,1222591.50228554
1227621.2685,-211301.075620575,1438362.32936891,560.014751667855
976452.839324,-211301.075620575,1408105.1645854,-220351.249640829
1014427.40827,-211301.075620575,1404064.23006886,-178335.746178287
891683.746701,-211301.075620575,1400023.29555232,-297038.473230744
1016358.61555,-374239.46182674,1401059.98317961,-10461.9058028739
1196076.64228,-330249.719160478,1402096.67080691,124229.690633569
1492712.39228,-330249.719160478,1408378.85377886,414583.257661618
1536633.73193,-330249.719160478,1414661.03675081,452222.414339666
1294742.51492,-330249.719160478,1428322.37492478,196669.8591557
898916.058546,-268510.897335572,1441983.71309875,-274556.757217173
1156445.68689,-268510.897335572,1452294.98522635,-27338.4010007812
1754221.804,-268510.897335572,1462606.25735396,560126.44398161
1240624.8409,-268510.897335572,1473111.98135261,36023.7568829651
1418323.06242,-249897.370955672,1483617.70535125,184602.72802442
1200884.44414,-249897.370955672,1498184.30363973,-47402.4885440625
1605659.3542,-249897.370955672,1512750.90192822,342805.823227455
1627411.81766,-249897.370955672,1787591.37109436,89717.817521316
6688157.58444,-236232.718840207,2062431.84026049,4861958.46301971
9211159.67578,-236232.718840207,9446495.56281707,896.831803139299
10636308.7852,-236232.718840207,16830559.2853736,-5958017.78133344
5061050.41259,-236232.718840207,20835779.0535538,-15538495.9221235
3520396.33168,-208412.373061577,24840998.8217339,-21112190.1169923
7043414.58332,-208412.373061577,28601884.2003358,-21350057.2439542
33278578.0244,-208412.373061577,32362769.5789377,1124220.8185239
38433356.1419,-208412.373061577,29325525.8328067,9316242.68215492
45992222.558,-221580.964971882,26288282.0866756,19925521.4362962
7554131.78154,-221580.964971882,24375558.6098423,-16599845.8633304
9956892.41348,-221580.964971882,22462835.1330089,-12284361.7545571
12897554.2976,-221580.964971882,19547900.2715816,-6428765.00900971
6544542.32061,-221183.41776101,16632965.4101542,-9867239.67178323
4276470.35733,-221183.41776101,11369279.3535717,-6871625.57848065
1414303.01375,-221183.41776101,6105593.29698909,-4470106.86547808
4997779.26626,-221183.41776101,5503606.07350808,-284643.389487074
3929600.01519,-203945.931607984,4901618.85002707,-768072.90322909
1976661.55127,-203945.931607984,4116598.63867291,-1935991.15579493
2341430.41634,-203945.931607984,3331578.42731875,-786202.079370765
3499411.40217,-203945.931607984,3286669.84029372,416687.493484264
3304540.9475,-205249.411581806,3241761.25326869,268029.105813114
2957759.24812,-205249.411581806,3235113.20245682,-72104.5427550105
2650183.04277,-205249.411581806,3228465.15164494,-373032.697293135
2285064.55673,-205249.411581806,3341517.11155315,-851203.143241341
2522137.31764,-167275.195318968,3454569.07146135,-765156.558502384
2731609.21864,-167275.195318968,3531468.69652673,-632584.282567761
2627933.25534,-167275.195318968,3608368.32159211,-813159.870933139
2705466.81328,-167275.195318968,3823604.16679973,-950862.158200758
2795383.45629,-125235.927181703,4038840.01200734,-1118220.62853564
3665303.36728,-125235.927181703,4053008.15919239,-262468.864730686
3996092.80038,-125235.927181703,4067176.30637743,54152.4211842697
3953386.84294,-125235.927181703,4084900.91939036,-6278.14926865278
3903312.13967,-64678.3900020404,4102625.53240328,-134635.002731237
4069429.39093,-64678.3900020404,4114810.06952658,19297.7114054603
4918446.3414,-64678.3900020404,4126994.60664988,856130.124752157
4198706.24107,-64678.3900020404,4139477.98735186,123906.643720176
4350212.80198,-6208.76182783679,4151961.36805385,204460.19575399
3976883.69551,-6208.76182783679,4162262.7884027,-179170.331064859
3726616.87451,-6208.76182783679,4172564.20875155,-439738.572413709
3124689.66982,-6208.76182783679,4162521.58107995,-1031623.14943211
3335713.66304,2933.42153784727,4152478.95340835,-819698.711906193
2577124.49847,2933.42153784727,4119724.92677046,-1545533.8498383
8045197.65443,2933.42153784727,4086970.90013257,3955293.33275959
8973334.42648,2933.42153784727,3442494.19720691,5527906.80773525
11910037.6759,-27265.2924403052,2798017.49428125,9139285.47405906
5912875.37992,-27265.2924403052,2643273.80174311,3296866.87061719
3660823.72516,-27265.2924403052,2488530.10920498,1199558.90839532
6843890.07063,-27265.2924403052,2474303.03198837,4396852.33108194
18219205.8849,-36622.884774828,2460075.95477175,15795752.8149031
4004392.26328,-36622.884774828,2456073.40828708,1584941.73976774
2835066.07064,-36622.884774828,2452070.86180242,419618.093612409
2358524.71349,-36622.884774828,2446374.08011542,-51226.4818505896
2036078.80047,44585.604156192,2440677.29842842,-449184.102114608
2456426.10633,44585.604156192,2429457.07434311,-17616.5721693025
2370005.65767,44585.604156192,2418236.8502578,-92816.7967439964
1969207.68245,44585.604156192,2413052.57503778,-488430.496743968
1506469.53036,86958.761263814,2407868.29981775,-988357.530721562
2279601.66094,86958.761263814,2407824.34158946,-215181.44191327
2178009.21023,86958.761263814,2407780.38336117,-316729.93439498
12271722.7309,86958.761263814,2396604.75836587,9788159.21127032
10141726.5497,76034.5305214915,2385429.13337058,7680262.88580793
2457182.44186,76034.5305214915,2379629.79470006,1518.11663844623
5098832.83494,76034.5305214915,2373830.45602955,2648967.84838896
1729851.94462,76034.5305214915,2367870.14294992,-714052.728851413
1990510.37953,65189.2386959133,2361909.8298703,-436588.689036209
2215916.83419,65189.2386959133,2355000.79137593,-204273.19588184
2111320.05753,65189.2386959133,2348091.75288156,-301960.934047471
2204252.77605,65189.2386959133,2340735.33681146,-201671.799457371
2205698.57009,89562.677931532,2333378.92074136,-217243.02858289
1641260.72317,89562.677931532,2333089.7922346,-781391.746996134
1669836.53112,89562.677931532,2332800.66372784,-752526.810539377
1960785.1213,89562.677931532,2322725.40532739,-451502.961958924
2003758.5488,103166.517719333,2312650.14692694,-412058.115846272
2199901.04957,103166.517719333,2307811.1843271,-211076.652476435
2142400.6348,103166.517719333,2302972.22172726,-263738.104646597
2109360.28627,103166.517719333,2326091.12191457,-319897.353363904
1965843.02066,525288.669603762,2349210.02210188,-908655.67104564
1508390.2733,525288.669603762,2385424.06480464,-1402322.4611084
2056696.28585,525288.669603762,2421638.10750741,-890230.491261167
2255979.35872,525288.669603762,2459180.41126705,-728489.722150814
2314862.07787,568885.425056596,2496722.7150267,-750746.062213294
2839473.24598,568885.425056596,2541293.46327806,-270705.642354658
2562759.25311,568885.425056596,2585864.21152943,-591990.383476022
2534235.1774,568885.425056596,2668549.74801854,-703199.995675136
1926491.65873,124716.834501419,2751235.28450765,-949460.460279074
2454123.87324,124716.834501419,2801438.29357303,-472031.254834453
3429822.60845,124716.834501419,2851641.30263841,453464.471310167
3219968.15938,124716.834501419,2915254.61306753,179996.711811051
2914673.07178,98321.0928591697,2978867.92349665,-162515.944575816
3815209.06652,98321.0928591697,3038329.86727126,678558.106389568
3332612.617,98321.0928591697,3097791.81104588,136499.713094952
2586774.19647,98321.0928591697,3136539.99034082,-648086.88672999
3662053.34914,117371.665298402,3175288.16963576,369393.514205836
3661654.33274,117371.665298402,3157791.944414,386490.723027593
4120807.02866,117371.665298402,3140295.71919225,863139.644169352
4757256.08343,117371.665298402,3039097.86439822,1600786.55373338
5348349.57102,79972.9889677746,2937900.00960419,2330476.57244804
3942258.2955,79972.9889677746,2925566.74030697,936718.566225253
2196643.54062,79972.9889677746,2913233.47100976,-796562.919357534
2663023.73987,79972.9889677746,2910544.71135926,-327493.960457039
2624477.87036,37875.3503336596,2907855.95170877,-321253.431682429
2697707.97165,37875.3503336596,2906961.76140946,-247129.140093115
2550648.29157,37875.3503336596,2906067.57111014,-393294.629873802
