"CostPerTransactionPercent","seasonal","trend","remainder"
1.05883327672,-68557.6534748946,70161.7587249898,-1603.0464168184
1.24108893554,-68683.0475515839,70086.330062398,-1402.0414218786
1.88583911681,-68468.5671200228,70010.9013998063,-1540.44844066665
2.76693414935,-67994.4839601849,69939.4446189259,-1942.19372459158
2.08556151027,-68898.7674250404,69867.9878380454,-967.134851494746
2.12537863856,-69024.5382127884,69802.1038029394,-775.440211512352
1.52298667891,-68810.7219983194,69736.2197678333,-923.974782834935
1.79091867482,-68336.9501247331,69674.5886947802,-1335.84765137221
2.20441741482,-69200.3575799443,69612.957621727,-410.395624367913
2.81713934647,-69326.5050787511,69550.7469638643,-221.424745766752
1.31338019811,-69113.2140059791,69488.5363060016,-374.008919824395
0.924050138289,-68639.8924940394,69420.4727895614,-779.656245383681
1.28407100154,-69489.7326012747,69352.4092731211,138.607399155095
1.30220199583,-69616.2568111403,69274.6012672216,342.957745914435
0.635564891783,-69403.4908800653,69196.7932613222,207.333183634881
2.09325539459,-68930.6197297722,69108.0002384006,-175.287253233822
1.90510943144,-69745.8083315529,69019.2072154791,728.506225505262
2.62620073324,-69872.7092524772,68922.548441756,952.787011454464
1.45113530058,-69660.4684630993,68825.889668033,836.029930366887
1.26387225025,-69188.0476744528,68726.9123323472,462.399214355872
1.34400938558,-70001.1963326727,68627.9349966614,1374.60534539682
1.31131459407,-70128.4739646558,68533.4524093111,1596.33286993872
1.73383823385,-69916.7583169748,68438.9698219608,1479.52233324785
2.60645111233,-69444.787889975,68363.4146304541,1083.97971063324
1.93716949839,-70189.7962472744,68287.8594389474,1903.87397782542
2.85115663927,-70317.4505903163,68239.4755346427,2080.82621231285
2.59993343182,-70106.2600843324,68191.091630338,1917.76838742617
1.67010856495,-69634.7400189792,68157.6073052291,1478.80282231496
1.70209424707,-69283.6868801992,68124.1229801203,1161.26599432596
1.6312244523,-69411.7179342998,68101.2782785467,1312.07088020544
2.3492503995,-69201.0525700129,68078.4335769731,1124.96824343932
3.63723293613,-68729.9828663063,68070.665183174,662.954916068469
2.93353178999,-69378.0660335568,68062.8967893749,1318.10277597191
1.64426517095,-69506.4737987162,68074.3249336408,1433.79313024638
3.81915773032,-69296.3335761263,68085.7530779067,1214.39965594996
3.63384241306,-68825.7142340664,94383.1569963959,-25553.8089199165
4.36749028916,-70462.245120313,120680.560914885,-50213.948304283
3.99486392864,-70591.0295965312,136714.528745895,-66119.5042854351
2.86791892043,-70381.4145156384,152748.496576905,-82364.214142346
1.96961853753,-69911.245535225,151093.821287443,-81180.6061336809
1.53608279276,-70502.3150720876,149439.145997982,-78935.2948431017
2.24185455928,-70631.4762593646,158938.178660374,-88304.4605464501
2.52101671758,-70422.3863201687,168437.211322766,-98012.3039858796
1.34652716412,-69952.667701402,114289.499390061,-44335.4851614953
2.69923399894,-70525.1922099762,60141.7874573568,10386.1039866183
2.99628274261,-70654.730108312,60147.9504157882,10509.7759752664
3.23826123267,-70446.1653108131,60154.1133742196,10295.2901978263
1.48077457392,-69976.897053693,60168.7684479651,9809.60938030177
4.91126137352,-70526.8738727745,60183.4235217107,10348.3616124373
3.80708607686,-70656.788482169,60150.7966694323,10509.7988988136
4.9338843666,-70448.7488263672,60118.1698171538,10335.51289358
6.04412174406,-69979.9309308937,60054.6490179163,9931.32603472148
4.04169433166,-70514.4985359335,59991.1282186788,10527.4120115864
4.41337230316,-70644.7898563868,59913.746845273,10735.456383417
6.62360866006,-70437.275342282,59836.3654718672,10607.5334790749
3.71165548957,-69968.9078084551,59256.3309130245,10716.2885509201
2.19854555154,-70530.2814225461,58676.2963541819,11856.1836139157
2.66268239801,-72369.7680927174,55977.6837926902,16394.7469824253
3.02265977523,-78302.6484022312,53279.0712311984,25026.599830808
2.56143472579,-78376.4537615212,52262.9278698367,26116.0873264103
4.02794183115,-78121.1926516003,51246.784508475,26878.4360849564
3.58167800503,-77636.3282214847,50646.8215958375,26993.0883036523
5.64174902614,-57159.4718396926,50046.8586832,7118.2549055188
6.46581632485,-59092.9071502669,49943.7900011508,9155.58296544097
5.37122159159,-60697.1300131477,49840.7213191016,10861.7799156377
6.08027523235,-62070.8989303031,49261.8304256067,12815.1487799287
5.60461803206,-64495.9090522911,48682.9395321118,15818.5741382113
3.81304754336,-66430.1691512299,48401.4424533892,18032.5397453841
3.284888527,-68035.0708239929,48119.9453746665,19918.4103378534
5.0092205861,-69408.6679254995,48119.9453746665,21293.7317714191
4.3938461481,-57938.2098768948,48119.9453746665,9822.65834837639
7.0747358681,-58014.4896012785,74739.5034091888,-16717.9390720422
7.60594769125,-57761.264921004,101359.061443711,-43590.1905750159
5.02854861486,-57275.8850439423,101359.061443711,-44078.147851154
3.12939431381,-44832.8756182383,101359.061443711,-56523.056431159
5.61797062147,-44909.9801309866,101359.061443711,-56443.4633421031
4.95352391019,-44657.4342605942,101359.061443711,-56696.6736592067
3.75584311408,-44171.8825678838,100305.823877893,-56130.1854668954
4.90020305954,-39872.2869948001,99252.5863120752,-59375.3991142156
6.22372437939,-39950.216295913,93132.1670764456,-53175.7270561532
3.50651773128,-39698.1433035245,87011.7478408159,-47310.0980195602
3.04589095843,-39212.6257270436,80816.5049063065,-41600.8332883045
5.74589939505,-57508.2094444679,74621.2619717971,-17107.3066279341
4.3787352094,-57586.9635339454,66532.8618351847,-8941.51956602997
7.08717075712,-57335.3634195607,58444.4616985724,-1102.01110825458
6.95527084727,-56849.8799593094,57848.4974186643,-991.662188507689
7.80655117935,-61346.5526330722,57252.5331387563,4101.82604549525
8.3153262145,-61426.1315109141,57249.3100827341,4185.13675439452
4.07336194887,-61175.0042745333,57246.087026712,3932.99060977018
3.07253758677,-60689.5549305116,57238.0314049431,3454.59606315522
1.98032561688,-66811.0693361856,57229.9757831742,9583.07387862822
2.77424183022,-66891.4730023921,57227.4103447065,9666.83689951577
5.91857365613,-66640.8186440151,57224.8449062389,9421.89231143237
4.46211116604,-66155.4034162229,63167.4758880834,2992.38963930556
3.17942482211,-87707.7646593215,69110.1068699279,18600.8372142157
3.04274180908,-87788.9931138926,69102.7882056845,18689.2476500172
4.16246349953,-87538.8116335195,69095.4695414411,18447.504555578
5.58294673864,-87053.4305219569,69091.6750933447,17967.3383753508
3.33381145829,-81543.6582356732,69087.8806452484,12459.1114018831
6.11646735596,-81625.7114786089,69057.2578631827,12574.5700827821
4.89816347572,-81376.0028762396,69026.6350811171,12354.2659585983
4.13779461154,-80890.6558809066,68972.7610015932,11922.0326739249
3.56970231567,-77462.6044471689,68918.8869220694,8547.2872274151
5.56611728875,-77545.4824784691,68860.7016129714,8690.34698278643
4.34084259312,-77296.2467541036,68802.5163038734,8498.07129282337
3.80919399478,-76810.9338750002,68677.0384616719,8137.70460732307
5.07633079174,-85988.0751381456,68551.5606194703,17441.590849467
5.65682433531,-86071.7779578104,68458.1560826216,17619.2786995241
2.74272451159,-85823.0151114488,68364.7515457728,17461.0062901875
1.60583564979,-85337.7363485748,68279.8474216976,17059.494762527
3.40421938431,-77116.9781985157,68194.9432976224,8925.43912027762
3.06984415792,-77201.505806545,68074.5066928034,9130.06895789955
3.79279378926,-76953.2158381873,67954.0700879844,9002.93854399212
4.3216229264,-76467.971191543,67853.1835709577,8619.1092435117
5.27146080065,-70919.896271948,67752.2970539309,3172.87067881784
2.64002879753,-71005.248668342,67622.0473767803,3385.84132035916
1.8125105581,-70757.4315779881,67491.7976996298,3267.44638891635
3.17895617856,-70272.2210475733,67400.4080295739,2874.99197417792
3.29919133535,-75451.3505898254,67309.018359518,8145.63142164274
0.449574305302,-75537.5277745839,67219.0524963903,8318.92485249889
0.943737644755,-75290.1835622338,67129.0866332626,8162.04066661603
2.68602595499,-74805.0071480486,67030.2937334152,7777.39944058844
0.767645756904,-70135.8728951292,66931.5008335678,3205.13970731829
1.25560867773,-70222.8748682522,66903.2025815827,3320.92789534728
1.41040070682,-69976.003533906,66874.9043295976,3102.50960501528
1.17162821128,-69490.8612359504,66916.661851747,2575.37101241467
1.5772907903,-64241.4832323272,66958.4193738964,-2715.35885077887
2.35778224425,-64329.3099938148,67138.5203480714,-2806.85257201226
6.74459386409,-64082.9115374725,67318.6213222463,-3228.96519090976
5.84314420906,-63597.8033557464,67577.4399492773,-3973.7934493218
4.11097976092,-66189.9221582565,67836.2585763082,-1642.22543829081
3.23673543011,-66278.5737081086,68198.1324304019,-1916.32198686317
3.01531107391,-66032.6481297701,68560.0062844956,-2524.34284365158
4.52916441918,-65547.5740642736,68839.0853192155,-3286.98209052274
5.89958384988,-54736.9076701109,69118.1643539354,-14375.3570999747
13.1099025019,-54826.3840083276,69357.0714601082,-14517.5775492787
6.19747835648,-54580.9313079929,69595.978566281,-15008.8497799316
4.23724603416,-54095.891358726,69861.6490829827,-15761.5204782226
4.94458779757,-40072.0952604254,70127.3195996845,-30050.2797514616
2.60553549541,-40162.3963870067,70300.6514209078,-30135.6494984058
2.6882850749,-39917.4165646758,70473.9832421312,-30553.8783923805
5.80883613894,-39432.4107316385,70592.0582400048,-31153.8386722273
3.87669072541,-71557.018557885,70710.1332378783,850.762010732069
3.4519354044,-71648.1444728308,70779.4084340503,872.18797418497
3.64387552853,-71403.6375285039,70848.6836302222,558.597773810194
3.86563462658,-70918.6658116961,70848.7095420718,73.821904250799
3.43191158649,-73242.8880846809,70848.7354539215,2397.5845423459
3.86238344771,-74820.5901431138,70806.1534465627,4018.29907999883
3.83554166506,-76062.3074319132,70763.5714392039,5302.57153437437
4.76332615394,-77063.1211864575,70680.5047223743,6387.37979023713
4.45976414819,-96903.446205306,70597.4380055447,26310.4679639094
3.63109398773,-98481.9730521035,70474.3132690331,28011.2908770581
4.11163810554,-99724.1632189067,70351.1885325214,29377.0863244908
1.96880747148,-100725.011089681,70207.9958221337,30518.9840750184
1.84242985831,-91427.0433508098,70064.8031117459,21364.0826689222
5.9138561977,-93024.3817754826,69937.7333043449,23092.5623273355
9.65841400866,-94285.0316098006,69810.6634969439,24484.0265268654
4.43790613296,-95303.9003863148,69660.2468160028,25648.0914764449
3.97048168533,-52817.2665826334,69509.8301350618,-16688.5930707431
2.22001441226,-55853.9783409836,69405.774586152,-13549.5762307561
3.27174691471,-58553.6495986182,69301.7190372422,-10744.7976917093
5.31702840552,-61011.1010366748,69216.3526983997,-8199.93463331941
7.25546265025,-65876.0221872977,69130.9863595573,-3247.70870960939
9.07505772681,-67409.8205893792,69086.1900633323,-1667.29441622637
3.22646247412,-68606.2265803842,69041.3937671074,-431.940724249027
4.61626460889,-69559.9739900371,69023.8566004959,540.733654150099
3.6974471406,-64985.5394792791,69006.3194338844,-4017.08250746471
4.88630819185,-65081.6141244123,-29011.4726227098,94097.9730553139
3.29914235856,-64839.9444481084,-127029.264679304,191872.508269771
5.63119502151,-64355.177428678,-2649851.21283073,2714212.02145443
6.7887255962,-61654.3662354814,-5172673.16098215,5234334.31594323
3.97990687652,-61751.2656689792,-7302171.14459128,7363926.39016714
4.11051241868,-61510.0688706792,-9431669.12820041,9493183.3075835
3.72813906593,-61025.3359674783,-9689291.15546849,9750320.21957504
5.57941764762,-61625.6839749434,-9946913.18273658,10008544.4461292
6.18685601163,-61723.2514374623,-9697813.22574279,9759542.66403626
5.08412931416,-61482.6842765096,-9448713.268749,9510201.03715482
7.36311903143,-60997.9854895383,-7242629.14705084,7303634.49565941
4.96959413595,-58787.9080222518,-5036545.02535268,5095337.90296907
6.32442873577,-58886.1435137918,-2636736.51262768,2695628.98057021
3.78988500555,-58646.2059901864,-236927.999902688,295577.99577788
4.8438046035,-58161.5413194447,-81860.1763360425,140026.561460091
5.18581960026,-61142.6153844692,73207.6472306031,-12059.8460265337
7.68980894366,-61241.5189050303,73382.1888556013,-12132.9801416274
8.49265792482,-61002.2110187722,73556.7304805995,-12546.0268039025
5.75331261326,-60517.58046426,73904.93989742,-13381.6061205467
5.07849047181,-59691.3526341408,74253.1493142405,-14556.7181896278
3.48183209145,-60074.0971107397,74656.8056491028,-14579.2267062716
4.0709808747,-60118.5917888455,75060.4619839651,-14937.7992142449
5.94160045043,-59917.1682775796,75403.06762806,-15479.95775003
10.4171471085,-58469.5808441788,75745.6732721549,-17265.6752808677
7.72329434765,-58852.9933497987,76028.5682451773,-17167.8516010309
6.29591335319,-58898.1176652518,76311.4632181996,-17407.0496395946
3.63383458784,-58696.7282702155,76563.0260187524,-17862.663913949
4.1868050119,-56824.8051725531,76814.5888193051,-19985.5968417401
3.98643107802,-56925.6836297224,77122.8749437503,-20193.2048829499
3.21543035631,-56688.2646555062,77431.1610681955,-20739.680982333
1.22569038222,-56203.7364496828,-3847707.6975985,3903912.65973857
3.44085198857,-56728.5196930921,-7772846.5562652,7829578.51681028
3.77795436258,-56830.0370288275,-12172619.2635559,12229453.0785391
2.78708480546,-56593.2476919586,-16572391.9708466,16628988.0056234
3.11282761651,-56108.7536023647,-16572391.9708466,16628503.8372766
4.11224348699,-58857.4288430284,-16572391.9708466,16631253.5119331
3.83117858629,-59272.7502356876,-16572391.9708466,16631668.5522609
4.29311209754,-59349.7557145237,-16572391.9708466,16631746.0196732
4.60258193739,-59178.4609195171,-16479783.3566696,16538966.4201711
5.12495293758,-63076.5189318755,-16387174.7424926,16450256.3863774
3.77739619393,-63492.4792031007,-12631108.363646,12694604.6202453
4.46921665212,-63570.1143192841,-8875041.98479948,8938616.56833542
3.75971703946,-63398.9023326081,-4805043.02656299,4868445.68861264
3.63783922624,-63391.5172900344,-735044.068326507,798439.223455767
6.26197656038,-63675.0650964229,-327492.277229783,391173.604302766
8.16322760171,-63620.2785065508,80059.5138669406,-16431.0721327881
6.38312300023,-63316.0979848026,79917.6803912504,-16595.1992834475
2.56989752649,-65540.0600468575,79775.8469155602,-14233.2169711762
2.48895768462,-66182.5410350837,79593.4571440658,-13408.4271512975
2.65480531621,-66486.6783858306,79411.0673725715,-12921.7341814246
1.3888023829,-66540.8749756848,79106.7530670427,-12564.4892889751
6.31424598349,-69863.4330307068,78802.438761514,-8932.69148482371
8.21671886131,-70326.4390625441,78345.6767874176,-8011.02100601218
6.08750953167,-70451.0922156834,77888.9148133211,-7431.73508810607
6.31547741856,-70325.2577789132,77385.6675821826,-7054.09432585085
5.01699772889,-70413.0382866819,76882.4203510441,-6464.3650666333
4.76047914746,-70518.3888938135,76435.8590960873,-5912.70972312632
6.68975110385,-70285.3773810284,75989.2978411305,-5697.23070899822
8.20158121988,-69801.3314493171,75642.0809115603,-5832.54788102335
9.67798398537,-69003.1061440358,75294.8639819902,-6282.07985396901
4.82121359046,-69109.0956297334,74914.0662403848,-5800.14939706087
2.22479924824,-68876.5241367866,74533.2684987793,-5654.51956274445
4.41376531557,-68392.750630915,74467.5098146067,-6070.34541837615
3.8055831388,-68659.8039414012,74401.751130434,-5738.14160589404
6.81187426752,-68766.4323056648,74533.0388001598,-5759.79462022749
7.28317729674,-68534.3008325564,74664.3264698857,-6122.74246003256
8.99895653241,-68050.7997525243,74988.8081183316,-6929.00940927488
3.63993670908,-68740.6226728013,75313.2897667775,-6569.02715726713
2.52018233849,-68847.8899156309,75623.2456022795,-6772.83550431009
3.24127512314,-68616.1984623608,75933.2014377816,-7313.76170029766
3.82091425274,-68132.9698081683,76412.282994636,-8275.49227221492
4.84806684995,-68743.4134275327,76891.3645514903,-8143.1030571077
7.99485878198,-68851.3195489284,77186.2569986409,-8326.94259093051
8.38938285093,-68620.0681154965,77481.1494457915,-8852.69194744402
5.60508595672,-68137.1118871437,77654.288129746,-9511.57115664563
4.37053197642,-68993.0052427034,77827.4268137005,-8830.05103902073
4.4614370656,-69101.5502426651,77960.3712237663,-8854.35954403556
5.18019847917,-68870.7388290715,78093.315633832,-9217.3966062813
5.20746158025,-68388.0550265583,78192.0492079637,-9798.78671982515
7.70552667009,-68838.3809894831,78290.7827820953,-9444.69626594208
6.39108925486,-68947.5648680109,78359.297131572,-9405.34117430619
5.69342054399,-68717.1934742557,78427.8114810486,-9704.92458624898
5.15149936896,-68234.782097582,78463.331388447,-10223.3977914961
3.85433743475,-68312.7327395488,78498.8512958453,-10182.2642188618
6.0044444828,-68422.5554966426,78502.2474076616,-10073.6874665362
4.95221264573,-68192.6241227257,78505.6435194779,-10308.0671841065
5.82714077637,-67710.4851718916,78480.2267538535,-10763.9144411855
10.0889388608,-68247.566261127,78454.809988229,-10197.1547882412
4.59815905542,-68358.0278967868,78406.4548789831,-10043.8288231409
3.3589423829,-68128.5365427082,78358.0997697373,-10226.2042846462
4.95891130083,-67646.6700177137,78294.7026108014,-10643.0736817869
3.56824124322,-68258.989088077,78231.3054518656,-9968.74812254532
4.99733345261,-68370.0896023029,78160.4752383234,-9785.38830256784
6.99581312776,-68141.0382680626,78089.6450247812,-9941.61094359083
7.62162201479,-67659.4441689077,78018.0953635584,-10351.0295726359
4.44578251002,-68080.9825969835,77946.5457023355,-9861.11732284204
4.88083872203,-68192.7219897754,77880.1684395018,-9682.56561100441
5.7269525343,-67964.1106753734,77813.7911766681,-9843.95354876046
4.58809654018,-67482.7890020581,77754.5217240455,-10267.1446254473
2.30784250342,-67943.5981523867,77695.2522714229,-9749.34627653276
5.78160905609,-68055.9764237447,77641.5823013125,-9579.82426851171
7.74277313085,-67827.805129181,77587.9123312021,-9752.36442889021
3.23512560947,-67346.7558817053,77536.0439303085,-10186.0529229938
2.42997125895,-67811.368372321,77484.175529415,-9670.37718583505
3.28384769732,-67924.385522245,77427.4722056244,-9499.8028356821
3.90776390864,-67696.6542475196,77370.7688818338,-9670.20687040554
5.23542837096,-67215.8774258835,77303.0117466759,-10081.8988924214
4.70021323974,-67700.6397174647,77235.2546115179,-9529.91468081347
8.0721777791,-67814.2957459548,77153.8513023567,-9331.48337862281
6.11832386116,-67587.0044910677,77072.4479931954,-9479.32517826659
4.22734088801,-67106.5000952712,76975.6664661161,-9864.93902995692
3.16915137768,-67677.4770350687,76878.8849390368,-9198.23875259036
3.09333001151,-67791.7719421248,76765.3989551375,-8970.53368300115
2.97112311756,-67564.920707076,76651.9129712381,-9084.02114104458
3.94786043344,-67084.6887371191,76522.5606333261,-9433.92403577357
5.04866437851,-67837.2659492704,76393.208295414,-8550.89368176513
2.77077360484,-67838.9680705665,76248.249732742,-8406.51088857073
4.27553670142,-67499.32519103,76103.29117007,-8599.69044233863
3.87004162023,-66906.1339825866,75943.8370024544,-9033.8329782475
3.73584163938,-67281.4302734802,75784.3828348387,-8499.21671971907
2.75356076635,-67283.7712733423,75610.0071673384,-8323.48233322974
5.49182287129,-66944.5684136442,75435.6314998381,-8485.57126332266
6.96096759381,-66351.6496310404,75250.8166119461,-8892.20601331189
3.00451058544,-67335.8083710635,75066.0017240541,-7727.18884240522
4.37160852117,-67452.0199138176,74860.794921551,-7404.40339921218
3.49137442288,-67226.4887382838,74655.5881190478,-7425.60800634111
3.50033747193,-66747.0740458456,74410.3309904207,-7659.75660710312
5.67570070997,-67227.7434188686,74165.0738617936,-6931.65474221497
3.31658735104,-67344.5938401888,73929.152035907,-6581.24160836711
7.07752819302,-67119.5026844933,73693.2302100204,-6566.64999733405
4.30693945468,-66640.3604178948,73464.6712834591,-6820.00392610965
3.0315048554,-67213.1311254459,73236.1123568978,-6019.94972659646
4.05476923713,-67330.6204253322,73056.8211200979,-5722.14592552857
4.72794776374,-67105.9692894749,72877.5298832979,-5766.83264605927
4.14830870418,-66627.099448716,72754.2739556735,-6123.02619825331
4.34247413134,-67041.4069434764,72631.018028049,-5585.26861044121
6.48201898053,-67159.5351219287,72560.4656671186,-5394.44852620934
3.61483231016,-66935.3240059098,72489.9133061881,-5550.97446796816
2.97619131997,-66456.7265909904,72464.7069054097,-6005.00412309934
3.17417967082,-66848.92326512,72439.5005046314,-5587.40305984049
3.96371762118,-66967.6903221383,72456.2780866601,-5484.62404690056
4.2381639718,-66743.9192259577,72473.0556686888,-5724.89827875928
6.39326359309,-66265.594236878,72519.4854166882,-6247.49791621714
6.1375482025,-66735.7461165192,72565.9151646876,-5824.03149996586
3.71759003659,-66855.1520521035,72642.9413673727,-5784.07172523257
4.51704562323,-66631.8209757612,72719.9675700578,-6083.62954867333
4.16288262864,-66153.7684125211,72790.5003778722,-6632.56908272248
3.08619530115,-66610.7922459757,72861.0331856866,-6247.15474440972
2.08991068804,-66730.8370601261,72848.8921161869,-6115.96514537277
3.03426687585,-66507.9460036221,72836.7510466871,-6325.77077618921
3.61087329237,-66030.1658662215,72575.083519405,-6541.30677989117
4.61599353271,-66524.0581299694,72313.4159921229,-5784.74186862081
3.62820493139,-66644.7418226858,72200.8185252497,-5552.44849763249
3.11923147107,-66422.2907860201,72088.2210583765,-5662.81104088525
3.68699264133,-65944.7830744591,71986.7327918222,-6038.26272472172
3.28290257646,-66790.0626715191,71885.2445252679,-5091.89895117238
3.72946779561,-66513.75437197,71790.6026167462,-5273.11877698055
3.75108147529,-65894.5608788187,71695.9607082244,-5797.64874793045
2.12361000315,-65019.9189195195,71627.4825050297,-6605.43997550704
2.82091550285,-65099.9098981084,71559.004301835,-6456.27348822375
2.47603693826,-64824.0162798717,71536.5592230125,-6710.06690620256
3.12348681866,-64205.4870038123,71514.1141441899,-7305.50365355893
2.85294753178,-63331.1174703528,71529.6397850795,-8195.66936719498
2.0189013644,-66296.0869216797,71545.1654259692,-5247.05960292512
1.97506785335,-66418.0146583329,71590.5796438234,-5170.58991763715
1.60086017545,-66197.5562729434,71635.9938616777,-5436.8367285588
2.39150858007,-65720.8658389012,71695.9885484798,-5972.73120099847
1.79361478135,-66389.2982684893,71755.9832352819,-5364.8913520112
1.59442638945,-66511.6406864549,71815.723921199,-5302.48880835464
2.16082326538,-66291.8465181574,71875.4646071161,-5581.45726569327
2.07366222273,-65815.4285099548,71924.6098934537,-6107.10772127614
3.63059505061,-66536.4879521478,71973.7551797913,-5433.63663259287
2.36811214987,-66659.2450514256,72001.339308551,-5339.72614497547
1.68522199119,-66440.1151002202,72028.9234373107,-5587.12311509928
2.41597720221,-65963.9695178572,72023.7574870885,-6057.37199202909
2.90553000496,-66706.5320311706,72018.5915368664,-5309.15397569079
2.36272953463,-66829.6658415072,71981.7932387405,-5149.76466769863
3.79103150879,-66611.2001073939,71944.9949406146,-5330.00380171198
4.01772156334,-66135.3269508705,71881.1713401583,-5741.82666772451
2.83136555527,-67224.2694789196,71817.347739702,-4590.24689522713
3.3392116878,-67280.1275272926,71738.6203735297,-4455.15363454928
2.2344609069,-66994.6735372489,71659.8930073573,-4662.98500920154
2.59289701095,-66451.4203335426,71576.1332168441,-5122.11998629056
2.54934247547,-67147.8222366018,71492.373426331,-4342.0018472537
3.033959748,-67204.0569960335,71410.3668754915,-4203.27591971001
3.57492428975,-66919.2672230818,71328.3603246521,-4405.51817728052
3.15565016743,-66376.2864452152,71251.8695238414,-4872.42742845879
3.22495050619,-67397.8087886854,71175.3787230308,-3774.34498383918
2.55554496276,-67522.0727321983,71104.0986161638,-3579.47033900271
3.13629350782,-67305.5996493611,71032.8185092968,-3724.08256642787
3.35681301988,-66830.5826307685,70964.8965443958,-4130.9571006074
3.57362259049,-67833.6780611222,70896.9745794947,-3059.72289578203
4.38881319372,-67958.3187156939,70829.4105444793,-2866.70301559164
3.08088517437,-67742.5098499487,70761.8465094638,-3016.25577434069
2.81879523275,-67267.8041176077,70690.0957534524,-3419.47284061198
1.75912151651,-68220.4733207855,70618.344997441,-2396.11255513904
2.45992426624,-68345.490686416,70542.775856703,-2194.82524602077
1.99664723168,-68130.3460377629,70467.2067159649,-2334.86403097036
3.88936405775,-67655.9515916734,70390.8160493107,-2730.9750935796
3.46925791191,-68557.6534748946,70314.4253826566,-1753.30264985
2.37021916854,-68683.0475515839,70240.5624773294,-1555.14470657702
2.2875618304,-68468.5671200228,70166.6995720023,-1695.84489014909
1.61151342047,-67994.4839601849,70097.7734485062,-2101.67797490083
1.23012496073,-68898.7674250404,70028.8473250102,-1128.849775009
1.19227083091,-69024.5382127884,69965.475662974,-939.745179354606
2.28148035345,-68810.7219983194,69902.1040009378,-1089.10052226487
2.95300572449,-68336.9501247331,69841.0589738093,-1501.15584335165
2.15760230265,-69200.3575799443,69780.0139466808,-577.498764433825
1.63061777267,-69326.5050787511,69715.6939821381,-387.558285614359
2.40096534056,-69113.2140059791,69651.3740175955,-535.759046275809
2.03247645751,-68639.8924940394,69578.8756342955,-936.950663798576
1.9325603178,-69489.7326012747,69506.3772509955,-14.7120894030086
3.40813595421,-69616.2568111403,69422.9489421057,196.716004988746
4.20332134001,-69403.4908800653,69339.5206332159,68.1735681893624
2.96396168366,-68930.6197297722,69246.1727767842,-312.589085328334
1.57780389356,-69745.8083315529,69152.8249203525,594.561215093956
2.11673198592,-69872.7092524772,69054.4324781481,820.393506315086
2.52325549599,-69660.4684630993,68956.0400359437,706.951682651634
0.95568145209,-69188.0476744528,68859.057686114,329.945669790963
1.91707689003,-70001.1963326727,68762.0753362842,1241.03807327845
3.75389418188,-70128.4739646558,68674.3218274801,1457.9060313575
2.25863180851,-69916.7583169748,68586.5683186761,1332.44863010729
0.947981492485,-69444.787889975,68515.765674339,929.970197128496
1.45531319291,-70189.7962472744,68444.9630300019,1746.28853046539
1.93815757839,-70317.4505903163,68394.9473658881,1924.44138200655
1.41342932191,-70106.2600843324,68344.9317017743,1762.74181187997
1.83262724627,-69634.7400189792,68307.3639606079,1329.20868561749
2.78446689163,-69283.6868801992,68269.7962194415,1016.67512764926
2.02018579381,-69411.7179342998,68234.172866419,1179.56525367459
1.08073774173,-69201.0525700129,68198.5495133965,1003.58379435813
2.34901471297,-68729.9828663063,68152.5940494907,579.737831528604
2.02208230115,-69378.0660335568,68106.6385855848,1273.44953027311
2.58090038013,-69506.4737987162,68023.6752736067,1485.37942548962
2.57117584261,-69296.3335761263,67940.7119616286,1358.19279034031
4.0784895551,-68825.7142340664,120099.151447156,-51269.3587235342
2.71377334943,-70462.245120313,172257.590932683,-101792.63203902
1.78682555358,-70591.0295965312,382.288927003799,70210.527495081
1.43291793678,-70381.4145156384,-171493.013078675,241875.86051225
1.29164124702,-69911.245535225,-14695.3442735775,84607.8814500495
1.65474510118,-70502.3150720876,142102.32453152,-71598.3547143313
2.36254340718,-70631.4762593646,101167.467995522,-30533.6291927506
3.29700222188,-70422.3863201687,60232.6114595245,10193.0718628661
1.72359213397,-69952.667701402,60270.8240272952,9683.56726624077
2.13406853103,-70525.1922099762,60309.0365950658,10218.2896834414
1.75445423656,-70654.730108312,60328.8050866444,10327.6794759042
3.61683785055,-70446.1653108131,60348.5735782229,10101.2085704408
3.7671253841,-69976.897053693,60366.8907443462,9613.77343473092
2.95915032098,-70526.8738727745,60385.2079104694,10144.6251126261
4.38965796271,-70656.788482169,60394.9440671461,10266.2340729856
3.21148005729,-70448.7488263672,60404.6802238228,10047.2800826017
2.28339062632,-69979.9309308937,60412.5560042519,9569.65831726813
2.29927203813,-70514.4985359335,60420.431784681,10096.3660232906
5.24472107894,-70644.7898563868,60138.6408724731,10511.3937049926
4.47731193022,-70437.275342282,59856.8499602652,10584.902693947
2.277048877,-69968.9078084551,56601.6896743969,13369.4951829352
1.37606575892,-72369.7680927174,53346.5293885287,19024.6147699477
1.8631924023,-78302.6484022312,53165.8084960738,25138.7030985597
1.92972231619,-78376.4537615212,52985.0876036189,25393.2958802185
1.44844673743,-78121.1926516003,57353.6419081473,20768.9991901904
1.82091455184,-77636.3282214847,61722.1962126757,15915.9529233609
1.3529243812,-57159.4718396926,64436.4993943306,-7275.67463025675
1.42434707814,-59092.9071502669,67150.8025759855,-8056.47107864047
2.52603337432,-60697.1300131477,70817.2566843848,-10117.6006378628
2.17906497131,-62070.8989303031,74483.7107927842,-12410.6327975098
0.778878761966,-64495.9090522911,78079.831124545,-13583.1431934919
0.843221826756,-66430.1691512299,81675.9514563058,-15244.9390832491
