"MinersRevenue","seasonal","trend","remainder"
209027.07,140487.537132388,217794.430619682,-149254.89775207
242238.3414,136060.876883328,230321.471504541,-124144.006987869
214949.15,136060.876883328,250234.999496112,-171346.72637944
287529.28,136060.876883328,270148.527487683,-118680.124371012
298596.13603,136060.876883328,277589.717673932,-115054.458527261
414829.8,132258.722262669,285030.907860182,-2459.83012285043
406763.5,132258.722262669,292933.328317146,-18428.5505798148
334656,132258.722262669,300835.74877411,-98438.4710367791
382956.3,132258.722262669,324349.216055437,-73651.6383181059
254691.86706,131569.077512955,347862.683336764,-224739.893789719
307554,131569.077512955,363734.567668647,-187749.645181603
285191.2,131569.077512955,379606.45200053,-225984.329513486
422922.8852,131569.077512955,389128.741262708,-97774.9335756633
411945.3,129802.781607761,398651.030524885,-116508.512132647
381744.95805,129802.781607761,403636.49340394,-151694.316961701
368057.53979,129802.781607761,408621.956282995,-170367.198100756
564112.58503,129802.781607761,458312.763301057,-24002.9598788187
481891.36,125657.685017959,508003.57031912,-151769.895337079
627608.38,125657.685017959,553198.822251631,-51248.12726959
538423.88021,125657.685017959,598394.074184142,-185627.878992101
525157.6,125657.685017959,603772.635874962,-204272.720892921
604475.0313,123314.684839384,609151.197565782,-127990.851105166
656408.77,123314.684839384,587654.575656426,-54560.4904958102
786232,123314.684839384,566157.95374707,96759.361413546
1009791.57,123314.684839384,544771.264897442,341705.620263173
924462,120353.003805106,523384.576047815,280724.420147079
513594.87876,120353.003805106,494186.945725733,-100945.070770839
335017.44,120353.003805106,464989.315403651,-250324.879208757
440080.45981,120353.003805106,461879.462424985,-142152.006420091
375375,118388.634760286,458769.60944632,-201783.244206606
370916,118388.634760286,465115.72042745,-212588.355187737
420602,118388.634760286,471461.831408581,-169248.466168868
362002.35771,118388.634760286,477630.143198777,-234016.420249063
400475,115770.522583615,483798.454988973,-199093.977572588
380032.74,115770.522583615,491262.052733713,-226999.835317328
454813.92,115770.522583615,498725.650478454,-159682.253062069
547875,115770.522583615,512212.891723121,-80108.4143067361
505793.925,113271.981711558,525700.132967788,-133178.189679347
546637.33683,113271.981711558,539375.425528135,-106010.070409694
682353.64626,113271.981711558,553050.718088482,16030.9464599595
608258.04025,113271.981711558,572679.757057023,-77693.6985185811
589864.35,111810.422655033,592308.796025563,-114254.868680596
514176.04017,111810.422655033,596277.395595935,-193911.778080968
572109.88793,111810.422655033,600245.995166307,-139946.52989134
645240.0912,111810.422655033,600969.202582475,-67539.5340375077
525692.911,108870.908765346,601692.409998643,-184870.407763989
442507.288,108870.908765346,603299.01158834,-269662.632353686
383775.10965,108870.908765346,604905.613178036,-330001.412293383
346890.6,108870.908765346,605542.213286126,-367522.522051472
435864.26268,105814.974233133,606178.813394216,-276129.524947349
458356.35888,105814.974233133,602559.121280038,-250017.736633171
498918.70875,105814.974233133,598939.429165859,-205835.694648992
474770.45,105814.974233133,598694.085623084,-229738.609856217
469929.84124,102924.812386771,598448.742080309,-231443.71322708
462130.57572,102924.812386771,597889.458666598,-238683.69533337
498374.8,102924.812386771,597330.175252888,-201880.18763966
512145.2,102924.812386771,595840.881829384,-186620.494216156
515468.88,98275.794416248,594351.58840588,-177158.502822128
535813.5888,98275.794416248,592278.970249144,-154741.175865392
443751,98275.794416248,590206.352092408,-244731.146508656
428204.10276,98275.794416248,591170.448336556,-261242.139992804
423762.26368,92215.909759192,592134.544580704,-260588.190659896
512027.37,92215.909759192,596814.76719341,-177003.306952602
459607.3143,92215.909759192,601494.989806116,-234103.585265308
471151.04176,92215.909759192,605865.225681754,-226930.093680946
429152.38499,86024.2278784308,610235.461557391,-267107.304445822
461457.5,86024.2278784308,613600.789909684,-238167.517788115
515701.2,86024.2278784308,616966.118261978,-187289.146140408
512482.26,86024.2278784308,620532.649645245,-194074.617523676
537966.5,82057.4377913949,624099.181028513,-168190.118819908
577864.95,82057.4377913949,626704.071750065,-130896.55954146
543560.62555,82057.4377913949,629308.962471617,-167805.774713012
576455.53959,82057.4377913949,630894.399912637,-136496.298114032
526629.384,79364.389849453,632479.837353657,-185214.84320311
552544.72494,79364.389849453,633291.572053429,-160111.236962882
559483.44619,79364.389849453,634103.306753201,-153984.250412654
598246.70256,79364.389849453,633787.83799133,-114905.525280783
644576.05605,74848.7492397863,633472.369229459,-63745.0624192454
620381.47192,74848.7492397863,600880.351431903,-55347.6287516892
632880.10548,74848.7492397863,568288.333634347,-10256.9773941332
640691.07182,74848.7492397863,538313.997923919,27528.3246562948
625490.061,70720.0931559399,508339.662213491,46430.3056305693
542260.08014,70720.0931559399,507988.892252673,-36448.9052686129
448349.21565,70720.0931559399,507638.122291855,-130008.999797795
457611,70720.0931559399,508440.024311488,-121549.117467428
414659.06495,67291.1918509819,509241.926331122,-161874.053232104
475927.22434,67291.1918509819,509144.733073117,-100508.700584099
480276,67291.1918509819,509047.539815112,-96062.7316660942
545461.01643,67291.1918509819,508481.237888548,-30311.4133095295
530067,63034.8495612791,507914.935961983,-40882.785523262
433800,63034.8495612791,507486.084143704,-136720.933704984
452440.80126,63034.8495612791,507057.232325426,-117651.280626705
470400,63034.8495612791,506471.855992304,-99106.7055535827
390540.44085,58709.750229096,505886.479659181,-174055.789038277
395839.50314,58709.750229096,507399.962956134,-170270.21004523
340866.435,58709.750229096,508913.446253086,-226756.761482182
415632.64,58709.750229096,510402.075313001,-153479.185542097
486180,55333.913131601,511890.704372915,-81044.617504516
473996.05,55333.913131601,507540.128082881,-88877.9912144823
478116.4716,55333.913131601,503189.551792848,-80406.9933244486
368313.32832,55333.913131601,495190.821819832,-182211.406631433
388045.8044,52389.2145277776,487192.091846817,-151535.501974594
497284.11095,52389.2145277776,476616.834509322,-31721.9380870999
429970.61183,52389.2145277776,466041.577171828,-88460.1798696053
410408.76006,52389.2145277776,458545.129919885,-100525.584387663
388204.6905,48599.1950733874,451048.682667943,-111443.18724133
397483.5,48599.1950733874,448121.214332536,-99236.9094059237
350888.288,48599.1950733874,445193.74599713,-142904.653070517
354797.1,48599.1950733874,438710.362729268,-132512.457802656
364651.2,43370.8332562996,432226.979461406,-110946.612717706
340825.8,43370.8332562996,432802.997247681,-135348.030503981
302512.92552,43370.8332562996,433379.015033955,-174236.922770255
328076.02062,43370.8332562996,435037.552910189,-150332.365546488
332859.864,39229.5328760932,436696.090786422,-143065.759662516
363432.84,39229.5328760931,442047.80501525,-117844.497891343
386219.2246,39229.5328760932,447399.519244077,-100409.82752017
338011.24599,39229.5328760931,449652.779594328,-150871.066480421
421195.95,36385.5219572967,451906.03994458,-67095.6119018763
406554.6,36385.5219572967,455704.44231975,-85535.3642770466
364781,36385.5219572967,459502.84469492,-131107.366652217
389043.5,36385.5219572967,462782.524703887,-110124.546661184
422816.43768,33565.8556376057,466062.204712854,-76811.6226704599
401039.34,33565.8556376057,467504.826272607,-100031.341910213
417156.26,33565.8556376057,468947.447832361,-85357.0434699664
391160.84327,33565.8556376057,470688.366434479,-113093.378802085
397743.27156,31335.8309493694,472429.285036598,-106021.844425967
431456.74,31335.8309493694,474133.877663407,-74012.9686127764
435894.89099,31335.8309493694,475838.470290216,-71279.4102495856
414973.548,31335.8309493694,479711.351274959,-96073.6342243286
348767.776,28109.7239464754,483584.232259702,-162926.180206177
363439.0512,28109.7239464754,487944.217800206,-152614.890546681
332755.8,28109.7239464754,492304.203340709,-187658.127287185
431077.322,28109.7239464754,497686.632676417,-94719.0346228921
395575.15455,26388.8652524081,503069.062012124,-133882.772714532
439956.04444,26388.8652524081,515017.807562842,-101450.628375251
422355.6436,26388.8652524081,526966.553113561,-130999.774765969
475057.70676,26388.8652524081,533997.953902757,-85329.1123951656
526876.861,28095.9014383616,541029.354691954,-42248.3951303155
485108.64,28095.9014383616,549332.433166254,-92319.6946046159
505450.5,28095.9014383616,557635.511640555,-80280.9130789161
467411.44503,28095.9014383616,563708.670478303,-124393.126886664
450833.45913,27628.5786165306,569781.829316051,-146576.948802581
513592.8,27628.5786165306,575244.879221507,-89280.6578380377
509301.2117,27628.5786165306,580707.929126964,-99035.2960434942
467808,27628.5786165306,583125.208503307,-142945.787119837
519588.1,25939.3342207046,585542.48787965,-91893.7221003548
536563.5,25939.3342207046,586676.514049697,-76052.3482704012
513500.57208,25939.3342207046,587810.540219743,-100249.302360448
559024.60383,25939.3342207046,588792.409278297,-55707.1396690012
603616.14002,27615.0941190738,589774.27833685,-13773.2324359241
518146.09836,27615.0941190738,587819.701325564,-97288.6970846375
389416.79,27615.0941190738,585865.124314277,-224063.428433351
416608.92,27615.0941190738,584375.279379957,-195381.453499031
428025.95,28292.5514568943,582885.434445637,-183152.035902531
462826.56,28292.5514568943,580054.848788791,-145520.840245685
492030.38,28292.5514568943,577224.263131944,-113486.434588838
457988.09,28292.5514568943,580142.881774999,-150447.343231893
477976.3,26918.1822332256,583061.500418053,-132003.382651279
568944,26918.1822332256,589597.50296819,-47571.6852014154
581359.37,26918.1822332256,596133.505518327,-41692.3177515523
581466.8,26918.1822332256,602639.015952921,-48090.3981861469
508919.62,25582.8062292778,609144.526387516,-125807.712616794
407004.5,25582.8062292778,617777.902143597,-236356.208372875
458603.6,25582.8062292778,626411.277899679,-193390.484128957
511329.52,25582.8062292778,628679.398613569,-142932.684842847
526846.5,27914.2115429734,630947.51932746,-132015.230870433
596683.12,27914.2115429734,650051.662693758,-81282.7542367318
610597.47,27914.2115429734,669155.806060057,-86472.5476030305
717779.25,27914.2115429734,678951.280779668,10913.7576773582
729321.5,30128.112103931,688746.75549928,10446.6323967894
775828.63,30128.112103931,702681.457931532,43019.0599645369
607244.75,30128.112103931,716616.160363785,-139499.522467716
554360.76,30128.112103931,717788.687778329,-193556.03988226
511611.59,31630.6262739062,718961.215192873,-238980.251466779
585630.52,31630.6262739062,718707.970774022,-164708.077047928
492855.3,31630.6262739062,718454.726355171,-257230.052629077
444056.97,31630.6262739062,718257.382229387,-305831.038503293
590659.3,32965.6864295721,718060.038103604,-160366.424533176
577218.42,32965.6864295721,719799.551966597,-175546.818396169
626456.8,32965.6864295721,721539.065829591,-128047.952259163
671022.8,32965.6864295721,722593.580879274,-84536.4673088464
676858.04,32624.8417377832,723648.095928958,-79414.897666741
673938.72,32624.8417377832,724913.508830389,-83599.6305681727
576990.54,32624.8417377832,726178.921731821,-181813.223469604
536089.08,32624.8417377832,728058.435783368,-224594.197521152
575933.4,36230.2176578827,729937.949834916,-190234.767492798
518843.94,36230.2176578827,730944.459400295,-248330.737058178
618762.6,36230.2176578827,731950.968965675,-149418.586623558
602542.8,36230.2176578827,732607.38446137,-166294.802119253
580573.5,38181.1227105325,733263.799957065,-190871.422667597
635632.06,38181.1227105325,732747.848704471,-135296.911415004
684114.22,38181.1227105325,732231.897451878,-86298.8001624105
619815.04,38181.1227105325,730530.19200523,-148896.274715763
668088.4,36297.4660085728,728828.486558582,-97037.552567155
532926.55,36297.4660085728,726423.735617769,-229794.651626341
562939.2,36297.4660085728,724018.984676955,-197377.250685528
544203,36297.4660085728,724044.959017728,-216139.425026301
540453.9,36059.4493816244,724070.933358502,-219676.482740126
519050.8,36059.4493816244,728919.938081343,-245928.587462967
627414.96,36059.4493816244,733768.942804184,-142413.432185809
455489.2,36059.4493816244,753529.488924231,-334099.738305855
612818,36651.8230899577,773290.035044278,-197123.858134235
546926,36651.8230899577,788819.246152716,-278545.069242674
644124.51,36651.8230899577,804348.457261155,-196875.770351113
616633.6,36651.8230899577,806455.381746837,-226473.604836795
476725.2,35375.6094593848,808562.306232519,-367212.715691904
484957.44,35375.6094593848,809087.331697608,-359505.501156993
579968,35375.6094593848,809612.357162696,-265019.966622081
620012.72,35375.6094593848,810041.060273376,-225403.949732761
564818.52,33558.1192375757,810469.763384056,-279209.362621632
632166.21,33558.1192375757,810809.385556122,-212201.294793698
746783.44,33558.1192375757,811149.007728189,-97923.6869657645
878457.06,33558.1192375757,811612.937808977,33286.0029534469
869693.04,35316.2675299937,812076.867889766,22299.9045802403
781625.13,35316.2675299937,812670.280884588,-66361.4184145817
646991.62,35316.2675299937,813263.69387941,-201588.341409404
658078.3,35316.2675299937,986995.686114928,-364233.653644922
909425.5,35760.2776739849,1160727.67835045,-287062.456024432
899308.17,35760.2776739849,1161575.92610424,-298028.033778229
896151.27,35760.2776739849,1162424.17385804,-302033.181532026
1201693.48,35760.2776739849,1162733.02331045,3200.17901556194
1061934.45,32421.5160944702,1163041.87276287,-133528.938857336
1032543.72,32421.5160944702,1158975.72553512,-158853.521629585
1044809.26,32421.5160944702,1154909.57830736,-142521.834401835
903581.88,32421.5160944702,1145167.21942153,-274006.855516005
844909.14,29635.1585193043,1135424.8605357,-320150.879055009
886657.5,29635.1585193043,1125960.25576646,-268937.91428576
798457.59,29635.1585193043,1116495.65099721,-347673.219516511
1004339.82,29635.1585193043,1109304.06479008,-134599.403309385
1059460.55,26664.8640950498,1102112.47858296,-69316.7926780052
972503.4,26664.8640950498,1101332.68972868,-155494.153823732
1112209.2,26664.8640950498,1100552.90087441,-15008.5649694591
1018529.4,26664.8640950498,1102748.9699188,-110884.434013854
1140581.7,24418.5857388887,1104945.0389632,11218.0752979107
1059769.11,24418.5857388887,1106117.83704532,-70767.3127842131
1076302.64,24418.5857388887,1107290.63512745,-55406.5808663375
1159633.44,24418.5857388887,1108464.8021429,26750.0521182099
1117647.48,23689.5186643815,1109638.96915835,-15681.0078227352
1308087.36,23689.5186643815,1111556.34705401,172841.494281604
1262461.32,23689.5186643815,1113473.72494967,125298.076385944
1675519.06,23689.5186643815,1116623.40046984,535206.140865777
1679492.75,21884.6494977196,1119773.07599001,537835.024512272
1850107.36,21884.6494977196,1120493.61076397,707729.099738311
1769292,21884.6494977196,1121214.14553793,626193.204964351
1752786.32,21884.6494977196,2052292.31095023,-321390.640447953
2130799.95,22953.3220198743,2983370.47636254,-875523.848382412
2240920,22953.3220198743,2983370.47636254,-765403.798382412
2405535,22953.3220198743,2983370.47636254,-600788.798382412
2187880.93,22953.3220198743,2983370.47636254,-818442.868382412
2439500,24795.8339169157,2983370.47636254,-568666.310279454
2589383.7,24795.8339169157,2983370.47636254,-418782.610279453
3175653,24795.8339169157,2983370.47636254,167486.689720546
3411457.29,24795.8339169157,2983370.47636254,403290.979720546
3596751.72,22240.5999249742,2983370.47636254,591140.643712488
3678466,22240.5999249742,2983370.47636254,672854.923712488
3484367.6,22240.5999249742,2983370.47636254,478756.523712488
4015058,22240.5999249742,2983370.47636254,1009446.92371249
4623238,19224.7590511835,2983370.47636254,1620642.76458628
5040135,19224.7590511835,3591697.11483788,1429213.12611094
4504479.12,19224.7590511835,4200023.75331322,285230.607635601
4745240,19224.7590511835,3971537.57618611,754477.664762707
4062353.38,18820.8329329411,3743051.399059,300481.148008056
5057260,18820.8329329411,4262695.60653893,775743.560528129
5117346,18820.8329329411,4782339.81401886,316185.353048203
4417748.64,18820.8329329411,3993980.48944053,404947.317626528
4731942,15620.9288162558,3205621.1648622,1510699.90632154
3505537.8,15620.9288162558,3205621.1648622,284295.70632154
3258515.93,15620.9288162558,3205621.1648622,37273.8363215406
4256577,15620.9288162558,3205621.1648622,1035334.90632154
4726127.12,11491.252583403,3205621.1648622,1509014.70255439
3515555.4,11491.252583403,3202400.0516659,301664.095750693
3521703,11491.252583403,3199178.9384696,311032.808946992
3639336,11491.252583403,3195445.91616104,432398.831255556
4334741.1,10224.5555990281,3191712.89385248,1132803.65054849
3783686.37,10224.5555990281,3189035.32313364,584426.491267333
3430851,10224.5555990281,3186357.7524148,234268.691986172
3468829.05,10224.5555990281,3182386.6704698,276217.823931168
3035210.88,7880.10496982907,3178415.58852481,-151084.813494636
3535995,7880.10496982907,3177805.32680033,350309.568229843
3343560,7880.10496982907,3177195.06507585,158484.829954322
2504512.5,7880.10496982907,3107490.09088321,-610857.695853038
2650557,5798.75016574405,3037785.11669057,-393026.866856314
2550641.4,5798.75016574405,2968080.14249792,-423237.492663666
2693937.74,5798.75016574405,2898375.16830527,-210236.178471017
2837597.84,5798.75016574405,2898375.16830527,-66576.0784710175
3294608.12,2638.73133504682,2898375.16830527,393594.22035968
3139657.88,2638.73133504682,2898375.16830527,238643.98035968
2884318.71,2638.73133504682,2898375.16830527,-16695.1896403199
2688325.19,2638.73133504682,2898375.16830527,-212688.70964032
3594982.4,376.386950041737,2898375.16830527,696230.844744685
3096516,376.386950041736,3118811.67805973,-22672.0650097742
3741222.1,376.386950041736,3339248.18781419,401597.525235767
2775832.62,376.386950041738,3605669.9467052,-830213.713655246
3296592.69,-2875.84641043336,3872091.70559622,-572623.169185784
3052674.56,216127.218414377,3872857.64076463,-1036310.29917901
4043648,212030.377394109,3873623.57593305,-42005.9533271585
4160971.34,212030.377394109,3874083.48575901,74857.4768468831
4068012.2,212030.377394109,3874543.39558497,-18561.5729790754
4076107.31,212030.377394109,3874946.99019508,-10870.057589185
3671204.29,209244.74409898,3875350.58480519,-413391.038904166
4188602.52,209244.74409898,3875834.42738779,103523.348513235
4626025.95,209244.74409898,3876318.26997039,540462.935930635
4051611,209244.74409898,3877042.90163969,-34676.6457386659
4109431.21,207364.478678043,3877767.53330899,24299.1980129704
3169736.5,207364.478678043,3863547.40982595,-901175.388503995
3640023.8,207364.478678043,3849327.28634292,-416667.965020961
4165301.7,207364.478678043,3734276.62920643,223660.592115527
3044327,202863.772392025,3619225.97206994,-777762.744461966
3275853.11,202863.772392025,3515820.63693651,-442831.299328536
3841796,202863.772392025,3412415.30180308,226516.925804894
3815931.36,202863.772392025,3412415.30180308,200652.285804894
3550168.96,198079.126522954,3412415.30180308,-60325.4683260354
3872557.15,198079.126522954,3383849.87999946,290628.143477581
3630947.32,198079.126522954,3355284.45819585,77583.7352811974
3879215.6,198079.126522954,3326719.03639226,354417.43708479
3132922,192492.174913189,3298153.61458866,-357723.789501852
3316174.47,192492.174913189,3260538.08229645,-136855.787209639
3136749,192492.174913189,3222922.55000424,-278665.724917426
3331232.6,192492.174913189,3217689.94959104,-78949.5245042327
3184666.8,187655.169534332,3212457.34917785,-215445.718712183
3207871.81,187655.169534332,3212457.34917785,-192240.708712183
3702735,187655.169534332,3212457.34917785,302622.481287817
4028542.63,187655.169534332,3157863.31781787,683024.142647793
3654462.63,184638.620847708,3103269.2864579,366554.722694393
3956695.6,184638.620847708,3049389.67031467,722667.308837624
3428753.9,184638.620847708,2995510.05417144,248605.224980853
3430400,184638.620847708,2996010.42559211,249750.953560177
3259042,178190.539139435,2996510.79701279,84340.6638477733
3075109.2,178190.539139435,2996640.9633706,-99722.3025100329
3101609,178190.539139435,2996771.1297284,-73352.66886784
2688060,178190.539139435,2997102.54890753,-487233.08804697
2552270,172814.989673463,2997433.96808666,-617978.957760127
2804620,172814.989673463,2910422.83247589,-278617.822149352
2794771.9,172814.989673463,2823411.69686511,-201454.786538577
2861830.86,172814.989673463,2711119.18726259,-22103.316936051
3220703.2,170110.896424469,2598826.67766006,451765.625915469
2939858.46,170110.896424469,2595113.53750074,174634.026074796
3015246,170110.896424469,2591400.39734141,253734.706234123
2672004,170110.896424469,2588241.5233933,-86348.4198177657
2631807.23,165836.882931319,2585082.64944519,-119112.302376504
2987376.84,165836.882931319,2566344.449827,255195.507241677
2499200.3,165836.882931319,2547606.25020882,-214242.833140143
2385798.24,165836.882931319,2525709.17664252,-305747.819573836
2483565.76,160926.906035128,2503812.10307621,-181173.249111341
2858697.97,160926.906035128,2485103.12813483,212667.935830038
2486835,160926.906035128,2466394.15319346,-140486.059228584
2253504,160926.906035128,2463206.05456853,-370628.96060366
2657039.82,155863.84027144,2460017.95594361,41158.0237849518
2670130.71,155863.84027144,2460017.95594361,54248.9137849519
2725128.55,155863.84027144,2460017.95594361,109246.753784952
2122551,155863.84027144,2490074.70774178,-523387.548013224
2091711.68,150548.123676994,2520131.45953996,-578967.903216953
2375406,150548.123676994,2546874.47313835,-322016.596815347
2366891.73,150548.123676994,2573617.48673675,-357273.880413741
2685329.15,150548.123676994,2574973.53976299,-40192.5134399892
2670129.28,146793.791961627,2576329.59278924,-52994.1047508707
2602004.4,146793.791961627,2576747.32923851,-121536.72120014
2671683,146793.791961627,2577165.06568778,-52275.8576494101
2623414.88,146793.791961627,2576992.67349858,-100371.585460205
2574416.61,144398.441686889,2576820.28130937,-146802.112996261
2625523.5,144398.441686889,2556046.11412404,-74921.055810933
2707735.7,144398.441686889,2535271.94693872,28065.3113743952
2724023.79,144398.441686889,2522708.02949785,56917.3188152644
2220643.83,140487.537132388,2510144.11205698,-429987.819189365
2790767.94,140487.537132388,2483525.47271101,166754.930156606
2514362.4,140487.537132388,2456906.83336503,-83031.9704974219
2788660.8,140487.537132388,2452710.56257901,195462.7002886
2279145,136060.876883328,2448514.29179299,-305430.168676318
2364889.67,136060.876883328,2446289.9330267,-217461.139910033
2470920,136060.876883328,2444065.57426042,-109206.45114375
2633154.6,136060.876883328,2442353.08876701,54740.6343496665
2458598,132258.722262669,2440640.60327359,-114301.325536258
2914481.07,132258.722262669,2387533.01924546,394689.32849187
2852564,132258.722262669,2334425.43521733,385879.842519999
2197695.78,132258.722262669,2296212.38834649,-230775.330609161
2322300.5,131569.077512955,2257999.34147565,-67267.9189886078
2178597.6,131569.077512955,2192601.23736971,-145572.714882665
2307261,131569.077512955,2127203.13326377,48488.7892232789
2141742.96,131569.077512955,2112008.17915625,-101834.296669208
1677089.7,129802.781607761,2096813.22504874,-549526.3066565
1924427,129802.781607761,2089068.50186465,-294444.283472412
2151561.37,129802.781607761,2081323.77868056,-59565.1902883241
2063910,129802.781607761,2071449.49030251,-137342.271910275
2326614.03,125657.685017959,2061575.20192446,139381.143057577
2246998.38,125657.685017959,2055130.51692117,66210.1780608734
2027406.08,125657.685017959,2048685.83191787,-146937.436935829
1635965.53,125657.685017959,2045363.61355763,-535055.768575589
1640071.62,123314.684839384,2042041.39519739,-525284.460036774
1777684.05,123314.684839384,2049825.27955128,-395455.914390663
1611997.8,123314.684839384,2057609.16390517,-568926.048744552
1762796,123314.684839384,2071940.28475419,-432458.969593577
1600254.61,120353.003805106,2086271.40560322,-606369.799408323
1703744.82,120353.003805106,2086928.64896636,-503536.83277147
2018520,120353.003805106,2087585.89232951,-189418.896134618
2068130.96,120353.003805106,2085825.82208677,-138047.865891877
2396149.81,118388.634760286,2084065.75184403,193695.423395684
1913010,118388.634760286,2082952.90485615,-288331.539616438
2160675,118388.634760286,2081840.05786827,-39553.6926285611
1877681.76,118388.634760286,2077950.50768234,-318657.382442629
2043591.2,115770.522583615,2074060.95749641,-146240.280080026
2130809.4,115770.522583615,2054660.07954527,-39621.2021288858
2202474,115770.522583615,2035259.20159413,51444.2758222546
1906720.45,115770.522583615,2017453.64953099,-226503.722114609
2138759.7,113271.981711558,1999648.09746786,25839.6208205852
1813512.4,113271.981711558,1975121.04168865,-274880.623400208
1888943.1,113271.981711558,1950593.98590944,-174922.867621001
2068904.8,113271.981711558,1948443.79168962,7189.02659882023
1842258.6,111810.422655033,1946293.5974698,-215845.420124833
1860414,111810.422655033,1945542.75350708,-196939.176162108
1773787.4,111810.422655033,1944791.90954435,-282814.932199383
1644238,111810.422655033,1943581.33479159,-411153.757446622
1937562.12,108870.908765346,1942370.76003883,-113679.548804174
1906840.11,108870.908765346,1945163.04788347,-147193.846648819
1568979.5,108870.908765346,1947955.33572812,-487846.744493464
1661523.89,108870.908765346,1950339.17771255,-397686.196477897
1342102.71,105814.974233133,1952723.01969698,-716435.283930116
2007489.45,105814.974233133,1951871.25841777,-50196.782650905
1825905.2,105814.974233133,1951019.49713856,-230929.271371694
1727589.5,105814.974233133,1950590.72578817,-328816.200021304
1882663.3,102924.812386771,1950161.95443778,-170423.466824553
2006482.7,102924.812386771,1949733.18144028,-46175.2938270506
1809165,102924.812386771,1949304.40844278,-243064.220829549
1738185.5,102924.812386771,1952315.42139032,-317054.733777094
1871243.85,98275.794416248,1955326.43433787,-182358.378754115
1683457.38,98275.794416248,1990316.86312096,-405135.277537208
1868696.38,98275.794416248,2025307.29190405,-254886.7063203
2050664.62,98275.794416248,2060317.05244036,-107928.226856607
2058582.72,92215.909759192,2095326.81297667,-128960.002735859
1725066.12,92215.909759192,2099317.85162273,-466467.641381918
1979872.7,92215.909759192,2103308.89026878,-215652.100027977
2176239.87,92215.909759192,2100703.00890832,-16679.0486675079
2208604.81,86024.2278784308,2098097.12754785,24483.4545737216
2193318.08,86024.2278784308,2067524.48461334,39769.3675082275
2089836.14,86024.2278784308,2036951.84167884,-33139.9295572669
2196642.24,86024.2278784308,2002769.22945532,107848.78266625
2175800,82057.4377913949,1968586.6172318,125155.944976802
2473824,82057.4377913949,1964341.40988473,427425.152323879
1883513.19,82057.4377913949,1960096.20253765,-158640.450329044
2548876.54,82057.4377913949,1959756.826593,507062.275615604
1867016,79364.389849453,1959417.45064835,-171765.840497806
2489105.61,79364.389849453,1970532.14791607,439209.072234479
2363294.05,79364.389849453,1981646.84518378,302282.814966763
3027285.3,79364.389849453,2099570.35855279,848350.551597757
2832232.65,74848.7492397863,2217493.8719218,539890.028838418
3176090.7,74848.7492397863,2342872.99176582,758368.958994397
2957055.42,74848.7492397863,2468252.11160984,413954.559150376
2395764.64,74848.7492397863,2476446.57244733,-155530.681687116
2433488.25,70720.0931559399,2484641.03328482,-121872.876440762
2508586.2,70720.0931559399,2484960.18823851,-47094.0813944507
2450216,70720.0931559399,2485279.3431922,-105783.43634814
2219671.3,70720.0931559399,2486251.87742669,-337300.670582626
2883561.93,67291.1918509819,2487224.41166117,329046.326487848
2342363.4,67291.1918509819,2513125.22586562,-238053.017716605
2398279,67291.1918509819,2539026.04007007,-208038.231921056
2451384,67291.1918509819,2569376.40463052,-185283.5964815
2459869.28,63034.8495612791,2599726.76919096,-202892.338752241
2611322.91,63034.8495612791,2604208.57945577,-55920.519017051
3026170,63034.8495612791,2608690.38972058,354444.760718139
2666116.65,63034.8495612791,2608690.38972058,-5608.5892818612
2576805.2,58709.750229096,2608690.38972058,-90594.9399496778
2288559.84,58709.750229096,2613633.7248991,-383783.635128196
2750677.88,58709.750229096,2618577.06007762,73391.0696932855
2797746.66,58709.750229096,2634678.07429258,104358.835478327
2881450.72,55333.913131601,2650779.08850754,175337.718360863
2341748.5,55333.913131601,2660554.41062879,-374139.823760387
2904863.94,55333.913131601,2670329.73275003,179200.294118364
2642787,55333.913131601,2668300.58760953,-80847.5007411297
2438734,52389.2145277776,2666271.44246902,-279926.6569968
2759324.45,52389.2145277776,2664204.49118067,42730.7442915551
2796722.72,52389.2145277776,2662137.53989231,82195.9655799102
2597368,52389.2145277776,2634855.99441399,-89877.2089417707
1943700,48599.1950733874,2607574.44893567,-712473.644009061
2265705.9,48599.1950733874,2583590.66421509,-366483.959288482
2281152,48599.1950733874,2559606.87949451,-327054.074567902
2148517.44,48599.1950733874,2529351.27814198,-429433.033215364
2548314.9,43370.8332562996,2499095.67678944,5848.38995426241
2409626.24,43370.8332562996,2482671.37007625,-116415.963332547
2369185.66,43370.8332562996,2466247.06336306,-140432.236619357
2167600.3,43370.8332562996,2464807.98781846,-340578.521074762
2533469.4,39229.5328760932,2463368.91227387,30870.9548500399
2490612.24,39229.5328760931,2461655.200835,-10272.4937110958
2392970.58,39229.5328760932,2459941.48939614,-106200.442272232
2370595.91,39229.5328760931,2458670.92139826,-127304.54427435
2612605.32,36385.5219572967,2457400.35340038,118819.444642327
2434643.1,36385.5219572967,2457330.3373888,-59072.759346101
2264500.8,36385.5219572967,2457260.32137723,-229145.04333453
2156791.37,36385.5219572967,2456654.79816707,-336248.950124362
2562788.76,33565.8556376057,2456049.2749569,73173.6294054957
2683662,33565.8556376057,2392484.02162783,257612.122734562
2510621.96,33565.8556376057,2328918.76829877,148137.336063628
2719265.2,33565.8556376057,2326028.87607853,359670.468283862
2656636.43,31335.8309493694,2323138.9838583,302161.615192332
