"Date","seasonal","trend","remainder"
15727,-38.9366772472906,15763.6999111527,2.236766094622
15728,-38.9016359644984,15763.6999111527,3.20172481182999
15729,-40.2281678815174,15763.6999111527,5.52825672884865
15730,-40.1889004017935,15763.6999111527,6.48898924912464
15731,-40.1492649159582,15763.6999111527,7.44935376328976
15732,-40.1141982414989,15763.7300350305,8.38416321103068
15733,-40.9611042003939,15763.7601589083,10.2009452921266
15734,-40.9218395067588,15763.6761814132,11.2456580935486
15735,-40.8822037169524,15763.5922039182,12.2899997988006
15736,-40.847111650826,15763.5922039182,13.2549077326748
15737,-41.4121399380145,15763.5922039182,14.8199360198632
15738,-41.3728780304683,15763.5922039182,15.7806741123168
15739,-41.3332419366908,15763.5922039182,16.7410380185393
15740,-41.2981244788972,15763.6373771491,17.6607473297481
15741,-41.6897643637575,15763.6825503801,19.0072139836084
15742,-41.6505052423001,15763.6826218816,19.967883360734
15743,-41.6108688445516,15763.682693383,20.9281754615658
15744,-41.5757259950908,15763.6826980482,21.8930279469096
15745,-41.8714477592009,15763.6827027134,23.1887450458235
15746,-41.8321914238323,15763.6932775816,24.1389138422201
15747,-41.7925547221127,15763.7038524498,25.0887022722636
15748,-41.7573864809849,15763.7245324456,26.0328540353948
15749,-41.8507881866022,15763.7452124413,27.1055757452705
15750,-41.8115346373224,15763.8048673245,28.0066673127822
15751,-41.7718976316317,15763.8645222077,28.9073754238871
15752,-41.7367039988367,15763.8730999465,29.8636040523506
15753,-42.6942468044135,15763.8816776852,31.8125691191872
15754,-42.6549960412226,15763.8821277568,32.7728682844354
15755,-42.6153587315608,15763.8825778283,33.7327809032122
15756,-42.5801397070987,15763.8825095318,34.6976301753402
15757,-42.5691871960972,15763.8824412352,35.6867459609257
15758,-42.5299392189951,15763.8814948013,36.6484444177404
15759,-42.4903016053622,15763.8805483673,37.6097532380227
15760,-42.455057189233,15763.8752170098,38.5798401794545
15761,-41.504662669109,15763.8698856522,38.6347770168923
15762,-41.4654174780958,15763.8680985535,39.597318924607
15763,-41.4257795604918,15763.8663114548,40.5594681057337
15764,-41.3905097526955,15763.8689550308,41.5215547218722
15765,-40.7501617072551,15763.8715986069,41.8785631003702
15766,-40.7109193023307,15763.8735765385,42.8373427638617
15767,-40.6712810807556,15763.8755544701,43.7957266107023
15768,-40.6359858812922,15763.876622971,44.7593629103321
15769,-39.7079612729392,15763.8776914719,44.8302698010721
15770,-39.6687216541036,15763.8659552615,45.8027663925859
15771,-39.6290831285574,15763.8542190512,46.7748640773916
15772,-39.5937625374268,15763.8409131914,47.7528493460759
15773,-39.1522228054433,15763.8276073315,48.3246154739063
15774,-39.1129859726966,15763.8047356555,49.3082503171536
15775,-39.0733471431793,15763.7818639796,50.2914831636281
15776,-39.0380011603816,15763.7799145904,51.258086569942
15777,-38.3187755352383,15763.7779652013,51.5408103339141
15778,-38.2795414885804,15763.7787331237,52.5008083649118
15779,-38.239902355092,15763.779501046,53.4604013090775
15780,-38.2045309806272,15763.7935022657,54.4110287149688
15781,-37.3360861097132,15763.8075034853,54.5285826244108
15782,-37.2968548491442,15763.8216370361,55.4752178130184
15783,-37.2572154116848,15763.8357705869,56.4214448247367
15784,-37.2218186455528,15763.837560511,57.3842581345198
15785,-36.4080136149288,15763.8393504351,57.5686631798126
15786,-36.3687851404486,15763.8393504351,58.5294347053314
15787,-36.3291453990181,15763.8393504351,59.4897949639017
15788,-36.293723241219,15763.83849779,60.45522545122
15789,-35.3422346978649,15763.8376451449,60.5045895529856
15790,-35.3174508349337,15763.8150694485,61.5023813864191
15791,-35.2922526149922,15763.7924937521,62.499758862843
15792,-35.2712468909861,15763.7768748579,63.4943720330866
15793,-34.3320413253688,15763.7612559637,63.5707853617187
15794,-34.3252321969686,15763.7664044806,64.5588277163861
15795,-34.3180056214983,15763.7715529975,65.5464526239848
15796,-34.3149464542672,15763.7814353731,66.5335110811993
15797,-33.4154046595156,15763.7913177486,66.6240869108933
15798,-33.3941564917441,15763.820254131,67.5739023607057
15799,-33.3724877868426,15763.8491905135,68.5232972733902
15800,-33.3549614024843,15763.8520074134,69.5029539890384
15801,-32.3099996749636,15763.8548243134,69.4551753615251
15802,-32.2924347162352,15763.8550094746,70.4374252416837
15803,-32.2744461303169,15763.8551946357,71.4192514946535
15804,-32.2605747772458,15763.8557073207,72.4048674565693
15805,-31.3263168430516,15763.8562200057,72.4700968373618
15806,-31.3087546704121,15763.8575261446,73.4512285257624
15807,-31.2907657805227,15763.8588322836,74.4319334969132
15808,-31.2768690357845,15763.860492591,75.4163764447876
15809,-30.2280031441097,15763.8621528984,75.3658502457256
15810,-30.2106193238024,15763.8648255319,76.3457937918956
15811,-30.1928056961852,15763.8674981654,77.3253075307548
15812,-30.1790591260232,15766.2940284361,75.8850306899494
15813,-29.4347317405038,15768.7205587067,73.7141730337898
15814,-29.4173507062853,15770.25985177,73.1574989363053
15815,-29.3995367746971,15771.7991448332,72.6003919414488
15816,-29.385764812868,15774.3208234568,71.0649413560859
15817,-28.3418241353874,15776.8425020803,68.4993220550696
15818,-28.3224555635425,15776.9716155817,69.3508399818857
15819,-28.3026510042679,15777.100729083,70.2019219212707
15820,-28.2868633270564,15808.1525350878,40.134328239219
15821,-27.2234673273452,15839.2043410927,9.01912623467069
15822,-27.2220826801708,15857.9454527693,-8.72337008909744
15823,-27.2202589555067,15876.6865644459,-26.4663054903576
15824,-27.2224270252096,15911.5116821275,-60.2892551022633
15825,-26.2133896556137,15946.3367998091,-95.1234101534683
15826,-26.2091215823675,15946.3375232916,-94.1284017092003
15827,-26.2044113955291,15946.3382467741,-93.1338353785231
15828,-26.203667888383,15946.3381071463,-92.1344392579576
15829,-25.205758636251,15946.3379675186,-92.1322088823781
15830,-25.1995568181008,15946.3377117366,-91.1381549184662
15831,-25.1929098502559,15946.3374559545,-90.1445461042495
15832,-25.1902044474286,15946.3368819909,-89.1466775435019
15833,-24.1977604946875,15946.3363080274,-89.1385475326679
15834,-24.1746100069047,15946.3355078434,-88.1608978364839
15835,-24.1510113333248,15946.3347076594,-87.1836963260957
15836,-24.1313291100877,15946.3345184741,-86.2031893640396
15837,-23.1287099030972,15946.3343292888,-86.2056193857334
15838,-23.1037731139008,15946.3346621453,-85.2308890313507
15839,-23.0783851028047,15946.3349950017,-84.2566098988682
15840,-23.0568884273767,15946.3354709292,-83.2785825018418
15841,-22.4480162569912,15946.3359468568,-82.8879305997725
15842,-22.4230822269049,15946.3365336795,-81.913451452554
15843,-22.3976939388163,15946.3371205022,-80.9394265633382
15844,-22.3761718717212,15946.3378001054,-79.9616282336501
15845,-21.3853113686212,15946.3384797086,-79.9531683399691
15846,-21.3606119872738,15946.3392287697,-78.9786167823877
15847,-21.3354552447503,15946.3399778307,-78.0045225859794
15848,-21.3141396085454,15946.3407692073,-77.0266295987385
15849,-20.2734850762105,15946.3415605838,-77.0680755076264
15850,-20.2487885210445,15946.3423655388,-76.0935770177948
15851,-20.2236315015286,15946.3431704938,-75.1195389923159
15852,-20.2022904736566,15946.3439623347,-74.141671861038
15853,-19.2116279498894,15946.3447541755,-74.1331262256554
15854,-19.1873399679329,15946.3455117244,-73.1581717564368
15855,-19.1625884184524,15946.3462692732,-72.1836808547432
15856,-19.1416277459413,15946.3469796274,-71.2053518814628
15857,-18.1655041238934,15946.3476899816,-71.1821858577168
15858,-18.1560387969078,15946.3483501063,-70.1923113094344
15859,-18.1461067992245,15946.3490102311,-69.2029034318512
15860,-18.1399422129539,15946.3496270318,-68.2096848188376
15861,-17.2227288955014,15946.3502438325,-68.1275149370067
15862,-17.1983732510682,15946.3508327119,-67.1524594608509
15863,-17.1735478327635,15946.3514215913,-66.1778737585682
15864,-17.1524663603149,15946.3520039181,-65.1995375577408
15865,-16.201754945327,15946.3525862448,-65.1508312994538
15866,-16.1625822982858,15946.3531868526,-64.1906045542855
15867,-16.1229367741991,15946.3537874604,-63.2308506861627
15868,-16.0870117304121,15946.3544349239,-62.2674231935362
15869,-15.1751568064154,15946.3550823875,-62.179925581122
15870,-15.1518884469238,15946.3558100754,-61.2039216284447
15871,-15.128144107213,15946.3565377632,-60.228393655987
15872,-15.1080967822453,15946.3573774709,-59.2492806886876
15873,-14.2560339063835,15946.3582171787,-59.1021832722818
15874,-14.2327683730734,15946.3592457791,-58.1264774059782
15875,-14.2090237563702,15946.3602743794,-57.1512506230665
15876,-14.1889526888536,15946.3614202943,-56.1724676054
15877,-13.2893093458808,15946.3625662091,-56.0732568631902
15878,-13.2501451773839,15946.3635684772,-55.113423299852
15879,-13.2104989956928,15946.3645707454,-54.1540717497082
15880,-13.1745025508863,15946.3649555035,-53.1904529526291
15881,-12.3431011222873,15946.3653402616,-53.0222391393399
15882,-12.3154710829291,15946.3615305763,-52.0460594933811
15883,-12.2873561005756,15946.357720891,-51.0703647904174
15884,-12.2628670428046,15946.3534261343,-50.0905590915154
15885,-11.4137661229289,15946.3491313776,-49.9353652547179
15886,-11.3861389097521,15946.3432848542,-48.9571459444724
15887,-11.358023823779,15946.3374383308,-47.9794145070246
15888,-11.3335108500863,15946.336159201,-47.0026483509555
15889,-10.4217250746079,15946.3348800713,-46.9131549966733
15890,-10.3825693846555,15946.3313257501,-45.9487563654129
15891,-10.3429228921055,15946.3277714289,-44.9848485367511
15892,-10.3068546995339,15946.3231271161,-44.016272416613
15893,-9.43034951304328,15946.3184828034,-43.8881332903966
15894,-9.39119664927224,15946.3184828034,-42.9272861541667
15895,-9.35155005310268,15946.3184828034,-41.9669327503361
15896,-9.31545794460942,15946.2380997828,-40.9226418381786
15897,-8.42415060570329,15946.1577167621,-40.7335661564339
15898,-8.38500056811371,15946.1487821176,-39.7637815495073
15899,-8.34535386832452,15946.1398474731,-38.7944936047825
15900,-8.30923784390957,15946.1386915931,-37.829453749162
15901,-7.42145212086973,15946.137535713,-37.7160835921622
15902,-7.38230490946162,15946.267890472,-36.8855855624897
15903,-7.3426581060528,15946.3982452309,-36.055587124818
15904,-7.30651816571617,15946.3962648119,-35.0897466461884
15905,-6.41594057772801,15946.3942843929,-34.9783438152099
15906,-6.37679619250135,15946.3926445293,-34.015848336805
15907,-6.33714928547291,15946.3910046657,-33.0538553801998
15908,-6.3009854292146,15946.3900833363,-32.0890979070537
15909,-5.34352434369279,15946.3891620069,-32.0456376631682
15910,-5.30438278464759,15946.3887032936,-31.0843205089095
15911,-5.26473577399952,15946.3882445803,-30.1235088062549
15912,-5.22854800181952,15946.3878918179,-29.1593438160708
15913,-4.30067287068137,15946.3875390555,-29.0868661848472
15914,-4.27332326347537,15946.3873271821,-28.1140039186212
15915,-4.24546527486543,15946.3871153087,-27.1416500338
15916,-4.22104271242148,15946.3873208612,-26.1662781488121
15917,-3.36982161313308,15946.3875264138,-26.0177048006681
15918,-3.35437929522749,15946.3879429873,-25.0335636920991
15919,-3.33842566611687,15946.3883595609,-24.0499338947338
15920,-3.32588365087018,15946.3888536034,-23.062969952578
15921,-2.40462575236602,15946.389347646,-22.9847218936793
15922,-2.37739713498414,15946.389859283,-22.0124621480536
15923,-2.34965427659615,15946.39037092,-21.0407166434343
15924,-2.32529921977004,15946.3908361379,-20.0655369181695
15925,-1.41972062096435,15946.3913013558,-19.9715807348839
15926,-1.38059036664499,15946.3916822357,-19.0110918690571
15927,-1.34094294151842,15946.3920631156,-18.0511201740374
15928,-1.30465950565168,15946.3923460971,-17.0876865914724
15929,-0.394427704418072,15946.3926290787,-16.998201374272
15930,-0.366243048495753,15946.3928162396,-16.0265731910895
15931,-0.337538291965152,15946.3930034005,-15.0554651085149
15932,-0.312173712392305,15946.3931088087,-14.0809350963409
15933,0.580627904958952,15946.393214217,-13.9738421219445
15934,0.608809734699812,15946.3932611071,-13.0020708417997
15935,0.637514594850038,15946.3933079972,-12.0308225920653
15936,0.662903090344572,15946.3933253445,-11.0562284348871
15937,1.60158776032295,15946.3933426919,-10.9949304521906
15938,1.64070953609794,15946.3933614424,-10.0340709785432
15939,1.68035727208338,15946.393380193,-9.0737374651053
15940,1.71671245571518,15946.3934293691,-8.11014182481995
15941,2.49633727327385,15946.3934785452,-7.88981581846565
15942,2.53545622286738,15946.3935816953,-6.92903791818389
15943,2.57510406247244,15946.3936848454,-5.96878890791413
15944,2.61148316202594,15946.3938572946,-5.0053404566097
15945,3.5029253479307,15946.3940297437,-4.89695509166086
15946,3.54204147134278,15946.3942771698,-3.93631864119197
15947,3.58168941456746,15946.394524596,-2.97621401053766
15948,3.61809243004264,15946.3948432769,-2.0129357069236
15949,4.60405222013047,15946.3951619578,-1.99921417792575
15950,4.64316551736108,15946.3955405776,-1.03870609499791
15951,4.68281356420539,15946.3959191975,-0.0787327616817493
15952,4.71924049560226,15946.3963417023,0.884417802057214
15953,5.60394643957954,15946.3967642072,0.999289353214408
15954,5.63639501866441,15946.3972130955,1.96639188584959
15955,5.66938127716407,15946.3976619838,2.93295673906687
15956,5.69917023251834,15946.3981215223,3.90270824521394
15957,6.61158861777496,15946.3985810608,3.98983032145588
15958,6.63778937533904,15946.3990399688,4.96317065591029
15959,6.66453074211899,15946.3994988767,5.93597038115149
15960,6.68809861805562,15946.3999521941,6.91194918783913
15961,7.63684798733278,15946.4004055115,6.96274650118539
15962,7.66301179624199,15946.4008553174,7.93613288633424
15963,7.68971914416815,15946.4013051234,8.90897573246366
15964,7.71327681355306,15946.4017598025,9.88496338395089
15965,8.49933493811876,15946.4022144816,10.0984505802571
15966,8.53174091618585,15946.4026865641,11.0655725197594
15967,8.56469336307097,15946.4031586465,12.0321479904433
15968,8.59451994371688,15946.4036613574,13.00181869892
15969,9.55293588340341,15946.4041640682,13.04290004836
15970,9.58259198541034,15946.4047071515,14.012700863077
15971,9.61279748603638,15946.4052502348,14.9819522791749
15972,9.63990093272528,15946.4058361018,15.954262965497
15973,10.6473865075077,15946.4064219688,15.9461915237243
15974,10.6770398783183,15946.4070431209,16.915917000737
15975,10.7072453875789,15946.4076642731,17.8850903393031
15976,10.7343727501895,15946.4083027266,18.8573245231746
15977,11.6530170746638,15946.4089411802,18.9380417451812
15978,11.6921107785945,15946.4095700394,19.8983191820535
15979,11.7317593608059,15946.4101988985,20.8580417406465
15980,11.7683537036546,15946.410785699,21.8208605973705
15981,12.6769096988086,15946.4113724994,21.9117178017896
15982,12.7160006715429,15946.4118837273,22.8721156011125
15983,12.7556492623889,15946.4123949553,23.8319557823233
15984,12.7922675211592,15946.4128009136,24.7949315652077
15985,13.6520733645819,15946.413206872,24.9347197634434
15986,13.6911616061199,15946.4134857322,25.8953526617061
15987,13.7308102056003,15946.4137645924,26.8554252020294
15988,13.7674523802924,15946.4139026776,27.8186449421537
15989,14.6706204093626,15946.4140407627,27.915338827901
15990,14.6956538451057,15946.4140279595,28.8903181954011
15991,14.7212503786222,15946.4140151563,29.8647344651272
15992,14.7438643946374,15946.4138528958,30.8422827095274
15993,15.5738415258959,15946.4136906354,31.0124678386856
15994,15.598872136296,15946.413378213,31.9877496507452
15995,15.624468678447,15946.4130657905,32.9624655310527
15996,15.6471066103839,15946.4127255609,33.9401678287613
15997,16.5123678019569,15946.4123853312,34.0752468668361
15998,16.5514476616125,15946.4117324208,35.0368199176082
15999,16.5910962869964,15946.4110795104,35.9978242026518
16000,16.6278102094535,15946.40960986,36.962579930545
16001,17.6006736034014,15946.4081402097,36.9911861869441
16002,17.622607501581,15946.4064973326,37.9708951658322
16003,17.6451129994664,15946.4048544555,38.9500325450153
16004,17.6647077017123,15946.4020911012,39.9332011970619
16005,18.5225624486524,15946.3993277469,40.0781098044154
16006,18.5444935214889,15946.3935224382,41.061984040336
16007,18.5669990280089,15946.3877171294,42.0452838425717
16008,18.5866163909056,15946.3720425972,43.041341011929
16009,19.4741638593752,15946.3563680649,43.1694680757118
16010,19.5132352430016,15946.3445107554,44.1422540016465
16011,19.552883894289,15946.3326534458,45.1144626599216
16012,19.5896670539695,15946.3324369477,46.0778959983545
16013,20.5482075411585,15946.3322204496,46.1195720092783
16014,20.5872760994418,15946.3311082448,47.0816156557667
16015,20.6269247593637,15946.32999604,48.0430792006173
16016,20.6637305796951,15946.3286857022,49.0075837181375
16017,21.6647480177677,15946.3273753643,49.0078766179176
16018,21.6871267095831,15946.3264367668,49.9864365235717
16019,21.7100883370146,15946.3254981694,50.9644134936098
16020,21.7302297768719,15946.3243344804,51.9454357427112
16021,22.5399370166274,15946.3231707915,52.1368921919129
16022,22.5623128830997,15946.3335004763,53.1041866405958
16023,22.5852745191657,15946.3438301611,54.0708953196845
16024,22.6054386196739,15946.3511945231,55.0433668571804
16025,23.4982236601665,15946.3585588851,55.1432174546917
16026,23.5372837424206,15946.3737671641,56.0889490935278
16027,23.5769323322919,15946.388975443,57.0340922247487
16028,23.61380623053,15946.3906089447,57.9955848248046
16029,24.6126607380927,15946.3922424464,57.995096815539
16030,24.637415715127,15946.3956862197,58.9668980651368
16031,24.662761937802,15946.3991299931,59.9381080690964
16032,24.6853563127683,15946.4031460339,60.9114976533801
16033,25.5808149160183,15946.4071620746,61.0120230093817
16034,25.6055670677096,15946.4127004071,61.9817325252188
16035,25.6309132030649,15946.4182387395,62.9508480573877
16036,25.6535303346362,15946.4217691691,63.9247004962635
16037,26.6417827666101,15946.4252995987,63.9329176347328
16038,26.6695676205468,15946.4277252767,64.9027071027358
16039,26.6979491961708,15946.4301509548,65.8718998490513
16040,26.7236246119355,15946.4318814047,66.8444939834026
16041,27.6186386258492,15946.4336118545,66.9477495196061
16042,27.6464206544428,15946.4349533527,67.9186259928083
16043,27.6748021427472,15946.436294851,68.8889030062983
16044,27.7005003151169,15946.4373998159,69.8620998689421
16045,28.586281526243,15946.4385047809,69.9752136928309
16046,28.6253274817818,15946.4394048831,70.9352676351555
16047,28.6649756350549,15946.4403049852,71.8947193797503
16048,28.7019633163179,15946.4410232469,72.8570134367837
16049,29.5513816315944,15946.4417415086,73.0068768598067
16050,29.5904247617902,15946.4423070193,73.9672682189357
16051,29.6300728277436,15946.4428725299,74.9270546423086
16052,29.6670832656116,15946.4433222106,75.8895945237473
16053,30.6077347710777,15946.4437718913,75.9484933375861
16054,30.6467750759305,15946.4441277961,76.9090971280002
16055,30.6864230545642,15946.4444837008,77.869093244637
16056,30.7234562490373,15946.4447171512,78.8318265997586
16057,31.7016090644523,15946.4449506016,78.8534403339381
16058,31.740646543962,15946.445084853,79.8142686030824
16059,31.7802944352761,15946.4452191043,80.774486460421
16060,31.8173503863541,15946.4452986178,81.7373509958452
16061,32.6207078327753,15946.4453781313,81.9339140359261
16062,32.6597424869419,15948.0361501628,81.3041073502227
16063,32.6993902909364,15949.6269221944,80.6736875146908
16064,32.7364689986194,15986.038198769,45.2253322323413
16065,33.5321372763515,16022.4494753437,9.01838737994149
16066,33.571169105175,16058.836103055,-26.4072721602024
16067,33.6108168218499,16095.2227307663,-61.8335475881995
16068,33.6479182861379,16097.0720835468,-62.7200018329877
16069,34.5277313143389,16098.9214363273,-64.4491676416892
16070,34.5667603178194,16099.8389301038,-64.4056904215995
16071,34.6064079471747,16100.7564238802,-64.3628318273859
16072,34.6435321680677,16102.2335146712,-64.8770468392886
16073,35.5609116987209,16103.7106054622,-66.2715171609525
16074,-30.0529615021084,16106.6513696871,-2.5984081850147
16075,-31.8126634723879,16109.592133912,-2.77947043962558
16076,-31.7733820622198,16111.9637884118,-4.19040634962585
16077,-31.7337490150389,16114.3354429117,-5.60169389663679
16078,-31.6988083801163,16116.4606783312,-6.76186995106764
16079,-33.6585043490701,16118.5859137507,-5.92740940162366
16080,-33.6192257249908,16120.3861282357,-6.76690251073342
16081,-33.579592144139,16122.1863427208,-7.60675057661501
16082,-33.544626347249,16123.5594718834,-8.01484553613591
16083,-35.4937351466397,16124.932601046,-6.43886589937574
16084,-35.4544593086492,16125.8638248637,-6.40936555508415
16085,-35.4148251941267,16126.7950486815,-6.38022348732557
16086,-35.3798342352693,16127.3930245486,-6.01319031332423
16087,-37.3336362935761,16127.9910004157,-3.65736412215665
16088,-37.2943632416745,16128.2719297196,-2.9775664778972
16089,-37.2547285934812,16128.5528590234,-2.29813042993192
16090,-37.2197124726564,16128.6004091211,-1.3806966483935
16091,-39.0155826949675,16128.6479592187,1.36762347627882
16092,-38.9763124291548,16128.6842326088,2.29207982033222
16093,-38.9366772472906,16128.720505999,3.21617124833392
16094,-38.9016359644984,16128.7685461618,4.13308980274815
16095,-40.2281678815174,16128.8165863245,6.41158155697303
16096,-40.1889004017935,16128.8438061728,7.34509422900373
16097,-40.1492649159582,16128.871026021,8.27823889492174
16098,-40.1141982414989,16128.8772256618,9.23697257970889
16099,-40.9611042003939,16128.8834253025,11.077678897851
16100,-40.9218395067588,16128.8043337664,12.1175057403816
16101,-40.8822037169524,16128.7252422302,13.1569614867403
16102,-40.847111650826,16128.7168208817,14.1302907690842
16103,-41.4121399380145,16128.7083995333,15.7037404047423
16104,-41.3728780304683,16128.6701285032,16.7027495272905
16105,-41.3332419366908,16128.6318574731,17.7013844636058
16106,-41.2981244788972,16128.6771079628,18.6210165161374
16107,-41.6897643637575,16128.7223584524,19.9674059113222
16108,-41.6505052423001,16128.7223584524,20.9281467898654
16109,-41.6108688445516,16128.7223584524,21.8885103921166
16110,-41.5757259950908,16128.7223584524,22.853367542657
16111,-41.8714477592009,16128.7223584524,24.1490893067657
16112,-41.8321914238323,16128.7223584524,25.1098329713986
16113,-41.7925547221127,16128.7223584524,26.0701962696785
16114,-41.7573864809849,16128.7569191199,27.0004673610529
16115,-41.8507881866022,16128.7914797874,28.0593083991735
16116,-41.8115346373224,16128.8127887695,28.9987458677806
16117,-41.7718976316317,16128.8340977517,29.9377998799791
16118,-41.7367039988367,16128.8771921323,30.8595118665817
16119,-42.6942468044135,16128.9202865129,32.7739602915553
16120,-42.6549960412226,16128.9199762356,33.7350198056411
16121,-42.6153587315608,16128.9196659583,34.6956927732535
16122,-42.5801397070987,16128.9195454976,35.6605942094811
16123,-42.5691871960972,16128.9194250369,36.6497621591679
16124,-42.5299392189951,16128.9187986337,37.6111405853298
16125,-42.4903016053622,16128.9181722304,38.5721293749593
16126,-42.455057189233,16128.9093054144,39.5457517748691
16127,-41.504662669109,16128.9004385983,39.6042240707866
16128,-41.4654174780958,16128.8942112636,40.5712062145249
16129,-41.4257795604918,16128.8879839288,41.5377956316715
16130,-41.3905097526955,16128.8875213257,42.5029884269497
16131,-40.7501617072551,16128.8870587227,42.8631029845837
16132,-40.7109193023307,16128.8870587227,43.8238605796596
16133,-40.6712810807556,16128.8870587227,44.7842223580828
16134,-40.6359858812922,16128.8870587227,45.7489271586201
16135,-39.7079612729392,16128.8870587227,45.8209025502674
16136,-39.6687216541036,16128.8870587227,46.7816629314311
16137,-39.6290831285574,16128.8870587227,47.7420244058849
16138,-39.5937625374268,16128.8490653239,48.7446972135167
16139,-39.1522228054433,16128.8110719251,49.3411508802965
16140,-39.1129859726966,16128.8243303459,50.2886556267476
16141,-39.0733471431793,16128.8375887668,51.2357583764278
16142,-39.0380011603816,16128.8624279603,52.1755732000784
16143,-38.3187755352383,16128.8872671539,52.4315083813835
16144,-38.2795414885804,16128.9278406924,53.35170079618
16145,-38.239902355092,16128.9684142309,54.2714881241463
16146,-38.2045309806272,16128.9143976552,55.2901333253867
16147,-37.3360861097132,16128.8603810795,55.4757050301796
16148,-37.2968548491442,16128.9430688945,56.3537859545959
16149,-37.2572154116848,16129.0257567096,57.231458702121
16150,-37.2218186455528,16128.9425932687,58.2792253768766
16151,-36.4080136149288,16128.8594298278,58.5485837871402
16152,-36.3687851404486,16128.93452022,59.4342649204755
16153,-36.3291453990181,16129.0096106122,60.3195347868623
16154,-36.293723241219,16128.9051481097,61.3885751315429
16155,-35.3422346978649,16128.8006856072,61.5415490906689
16156,-35.3174508349337,16128.800457589,62.5169932459758
16157,-35.2922526149922,16128.8002295707,63.4920230442749
16158,-35.2712468909861,16128.8001338228,64.4711130681953
16159,-34.3320413253688,16128.8000380749,64.532003250506
16160,-34.3252321969686,16128.8076103361,65.5176218609067
16161,-34.3180056214983,16128.8151825973,66.5028230242406
16162,-34.3149464542672,16128.8272799415,67.4876665127504
16163,-33.4154046595156,16128.8393772858,67.5760273737415
16164,-33.3941564917441,16128.8628431686,68.531313323143
16165,-33.3724877868426,16128.8863090514,69.4861787354148
16166,-33.3549614024843,16128.8904046879,70.4645567145853
16167,-32.3099996749636,16128.8945003244,70.4154993505945
16168,-32.2924347162352,16128.8940959472,71.3983387690041
16169,-32.2744461303169,16128.8936915701,72.3807545602249
16170,-32.2605747772458,16128.8931570025,73.3674177747052
16171,-31.3263168430516,16128.892622435,73.4336944080642
16172,-31.3087546704121,16128.8919988565,74.4167558139325
16173,-31.2907657805227,16128.891375278,75.3993905025509
16174,-31.2768690357845,16128.8898082418,76.3870607939425
16175,-30.2280031441097,16128.8882412057,76.3397619383995
16176,-30.2106193238024,16128.8838913295,77.3267279942593
16177,-30.1928056961852,16128.8795414534,78.31326424281
16178,-30.1790591260232,16128.8650834809,79.3139756450819
16179,-29.4347317405038,16128.8506255085,79.5841062319996
16180,-29.4173507062853,16135.5336054157,73.8837452906137
16181,-29.3995367746971,16142.2165853228,68.1829514518577
16182,-29.385764812868,16142.1784839804,69.2072808324847
16183,-28.3418241353874,16142.1403826379,69.2014414974565
16184,-28.3224555635425,16142.2533836335,70.069071930031
16185,-28.3026510042679,16142.3663846291,70.9362663751745
16186,-28.2868633270564,16142.3608608596,71.9260024674441
16187,-27.2234673273452,16142.3553370901,71.8681302372152
16188,-27.2220826801708,16154.4273604051,60.794722275079
16189,-27.2202589555067,16166.4993837201,49.7208752354527
16190,-27.2224270252096,16238.9361328728,-21.7137058475982
16191,-26.2133896556137,16311.3728820256,-94.1594923699486
16192,-26.2091215823675,16311.3729064488,-93.1637848664268
16193,-26.2044113955291,16311.372930872,-92.1685194764977
16194,-26.203667888383,16311.3729740709,-91.1693061825445
16195,-25.205758636251,16311.3730172698,-91.1672586335753
16196,-25.1995568181008,16311.3730833236,-90.1735265054667
16197,-25.1929098502559,16311.3731493773,-89.1802395270533
16198,-25.1902044474286,16311.3732497876,-88.1830453401653
16199,-24.1977604946875,16311.3733501979,-88.175589703189
16200,-24.1746100069047,16311.3735167456,-87.1989067386457
16201,-24.1510113333248,16311.3736832932,-86.2226719599003
16202,-24.1313291100877,16311.373971819,-85.2426427089122
16203,-23.1287099030972,16311.3742603448,-85.2455504416757
16204,-23.1037731139008,16311.3746778248,-84.2709047108583
16205,-23.0783851028047,16311.3750953047,-83.2967102019375
16206,-23.0568884273767,16311.3756283643,-82.3187399369217
16207,-22.4480162569912,16311.3761614239,-81.9281451668649
16208,-22.4230822269049,16311.3767973087,-80.953715081796
16209,-22.3976939388163,16311.3774331935,-79.9797392547334
16210,-22.3761718717212,16311.3781506962,-79.0019788244899
16211,-21.3853113686212,16311.3788681989,-78.9935568302499
16212,-21.3606119872738,16311.3796419914,-78.0190300041522
16213,-21.3354552447503,16311.380415784,-77.0449605392278
16214,-21.3141396085454,16311.3812174999,-76.06707789137
16215,-20.2734850762105,16311.3820192159,-76.1085341396429
16216,-20.2487885210445,16311.3828206807,-75.134032159689
16217,-20.2236315015286,16311.3836221456,-74.1599906440879
16218,-20.2022904736566,16311.3843990244,-73.1821085507017
16219,-19.2116279498894,16311.3851759031,-73.1735479532108
16220,-19.1873399679329,16311.3859108722,-72.198570904291
16221,-19.1625884184524,16311.3866458413,-71.2240574228945
16222,-19.1416277459413,16311.3873308225,-70.2457030765163
16223,-18.1655041238934,16311.3880158036,-70.2225116796726
16224,-18.1560387969078,16311.3886528224,-69.2326140254772
16225,-18.1461067992245,16311.3892898412,-68.2431830419773
16226,-18.1399422129539,16311.3898903149,-67.2499481019477
16227,-17.2227288955014,16311.3904907886,-67.1677618930989
