"BitcoinDaysDestroyedMinYear","seasonal","trend","remainder"
2791390,185510.590060975,652363.043750135,1953516.36618889
767158,165787.9945004,684434.09426364,-83064.08876404
727852,165787.9945004,680471.290326655,-118407.284827055
1397635,165787.9945004,676508.48638967,555338.519109931
1138232,165787.9945004,649195.031993833,323248.973505768
523902,175582.951834804,621881.577597996,-273562.5294328
18561562,175582.951834804,592661.800557949,17793317.2476072
1280909,175582.951834804,563442.023517903,541884.024647293
664249,175582.951834804,532387.084853304,-43721.0366881082
278576,211953.855242104,501332.146188705,-434710.001430809
437186,211953.855242104,532425.032026029,-307192.887268133
363065,211953.855242104,563517.917863353,-412406.773105457
9523503,211953.855242104,639549.242301577,8671999.90245632
14920218,227284.599121338,715580.566739802,13977352.8341389
504826,227284.599121338,796146.601702782,-518605.20082412
895280,227284.599121338,876712.636665762,-208717.2357871
1176315,227284.599121338,987270.430569617,-38240.0296909558
2411212,-43525.8318257846,1097828.22447347,1356909.60735231
2522809,65538.3700690545,1224472.93917196,1232797.69075899
1275043,65538.3700690545,1351117.65387044,-141613.023939493
15342189,65538.3700690545,1421930.70044559,13854719.9294854
9170692,65538.3700690545,1492743.74702074,7612409.8829102
597120,60964.5639933181,1541069.87658099,-1004914.44057431
2084547,60964.5639933181,1589396.00614124,434186.429865438
4894929,60964.5639933181,1646165.4445994,3187798.99140728
533820,60964.5639933181,1702934.88305756,-1230079.44705088
7945353,16481.7251304953,1649749.85192617,6279121.42294333
5405997,16481.7251304953,1596564.82079479,3792950.45407472
4236406,16481.7251304953,1395238.57587681,2824685.6989927
9637604,16481.7251304953,1193912.33095883,8427209.94391068
2023194,28241.3614053601,1094003.0436861,900949.594908542
1595481,28241.3614053601,994093.756413372,573145.882181268
1545752,28241.3614053601,902422.297615303,615088.340979337
979278,28241.3614053601,810750.838817235,140285.799777405
6136786,3861177.88085563,713955.430027704,1561652.68911667
452485,3861177.88085563,617160.021238173,-4025852.9020938
528085,3861177.88085563,476714.815219239,-3809807.69607487
2523412,3861177.88085563,336269.609200305,-1674035.49005593
418002,3852038.97690747,291677.060699151,-3725714.03760662
2249629,3852038.97690747,247084.512197997,-1849494.48910546
1238030,3852038.97690747,237430.161973152,-2851439.13888062
523024,3852038.97690747,227775.811748308,-3556790.78865577
1250151,104126.637510295,225542.544770093,920481.817719612
355088,104126.637510295,223309.277791878,27652.0846978269
595212,104126.637510295,230364.424224513,260720.938265192
453157,104126.637510295,237419.570657147,111610.791832558
2504985,98517.9652563213,282956.997954,2123510.03678968
2692754,98517.9652563213,328494.425250853,2265741.60949283
303016,98517.9652563213,380671.061437212,-176173.026693534
4185601,98517.9652563213,432847.697623571,3654235.33712011
1094086,54795.8743579504,497994.617105395,541295.508536655
943313,54795.8743579504,563141.536587219,325375.589054831
174903,54795.8743579504,590857.736296766,-470750.610654717
1261880,54795.8743579504,618573.936006314,588510.189635736
1602477,148705.753703034,614945.37826543,838825.868031536
443998,148705.753703034,611316.820524546,-316024.57422758
1174505,148705.753703034,572411.620182507,453387.626114459
1204907,148705.753703034,533506.419840467,522694.826456499
649772,211182.973727706,498994.148619431,-60405.1223471375
2544698,211182.973727706,464481.877398396,1869033.1488739
450075,211182.973727706,444473.032078165,-205581.005805871
948859,211182.973727706,424464.186757934,313211.839514359
403566,175070.151506603,448167.477816722,-219671.629323325
2402844,175070.151506603,471870.768875509,1755903.07961789
1553575,175070.151506603,543202.792024695,835302.056468702
27080982,175070.151506603,614534.815173881,26291377.0333195
614587,158977.18817133,715146.490961255,-259536.679132585
1067009,158977.18817133,815758.166748629,92273.6450800414
1799256,158977.18817133,888431.312846939,751847.498981731
4561462,158977.18817133,961104.458945249,3441380.35288342
1928989,299049.690074387,1040919.41386389,589019.896061721
1042067,299049.690074387,1120734.36878254,-377717.058856922
6285035,299049.690074387,1268383.57313521,4717601.73679041
2479879,299049.690074387,1416032.77748788,764796.532437736
15649971,396359.884933117,1482271.09316336,13771340.0219035
6385488,396359.884933117,1548509.40883884,4440618.70622804
6301645,396359.884933117,1600728.25156631,4304556.86350057
1508627,396359.884933117,1652947.09429378,-540679.979226899
8814052,325887.638506217,1676543.91190514,6811620.44958864
2943190,325887.638506217,1700140.7295165,917161.631977283
8462886,325887.638506217,1693220.34858145,6443778.01291233
312469,325887.638506217,1686299.9676464,-1699718.60615262
1395100,250527.155062479,1504578.384265,-360005.539327483
21316459,250527.155062479,1322856.80088361,19743075.0440539
3698960,250527.155062479,1125575.08510694,2322857.75983058
6184944,250527.155062479,928293.369330283,5006123.47560724
312975,197570.74604639,906627.509363876,-791223.255410266
1536065,197570.74604639,884961.649397468,453532.604556142
1832787,197570.74604639,843633.283653144,791582.970300466
1522679,197570.74604639,802304.91790882,522803.33604479
2623557,174129.250894957,724866.956050248,1724560.79305479
2348460,174129.250894957,647428.994191676,1526901.75491337
1159032,174129.250894957,577069.967987395,407832.781117648
2035734,174129.250894957,506710.941783113,1354893.80732193
443915,192110.890083177,449904.400226045,-198100.290309222
392419,192110.890083177,393097.858668978,-192789.748752155
1085321,192110.890083177,376118.835100407,517091.274816416
1959803,192110.890083177,359139.811531836,1408552.29838499
204256,289980.898787475,355088.649977135,-440813.548764611
1122973,289980.898787475,351037.488422435,481954.61279009
618464,289980.898787475,351866.936892096,-23383.8356795712
337273,289980.898787475,352696.385361757,-305404.284149232
572850,320046.59461153,347965.749751885,-95162.3443634149
350228,320046.59461153,343235.114142012,-313053.708753543
792491,320046.59461153,330339.816722899,142104.588665571
4906324,320046.59461153,317444.519303786,4268832.88608468
8146204,271898.063584134,332445.787793931,7541860.14862193
1289394,271898.063584134,347447.056284077,670048.880131789
526113,271898.063584134,377076.05787177,-122861.121455903
637667,271898.063584134,406705.059459462,-40936.1230435959
760522,252357.727011089,428098.083315696,80066.1896732157
2460405,252357.727011089,449491.107171929,1758556.16581698
801259,252357.727011089,475897.673581683,73003.5994072286
1254528,252357.727011089,502304.239991436,499866.032997475
489243,289201.809831507,505977.255255375,-305936.065086882
2409258,289201.809831507,509650.270519313,1610405.91964918
1070687,289201.809831507,487630.183631405,293855.006537088
875492,289201.809831507,465610.096743497,120680.093424996
13100594,337414.531678616,425607.335820608,12337572.1325008
1320803,337414.531678616,385604.574897718,597783.893423666
480751,337414.531678616,382959.722497547,-239623.254176163
451000,337414.531678616,380314.870097375,-266729.401775992
224641,279562.601396219,409448.476061876,-464370.077458095
399643,279562.601396219,438582.082026376,-318501.683422595
369216,279562.601396219,483822.359233631,-394168.96062985
1414747,279562.601396219,529062.636440886,606121.762162895
52616145,205353.075235873,637374.537540719,51773417.3872234
673332,205353.075235873,745686.438640553,-277707.513876426
689764,205353.075235873,799881.830281403,-315470.905517276
2174588,205353.075235873,854077.221922254,1115157.70284187
3101928,268174.686437676,890088.216883815,1943665.09667851
883310,268174.686437676,926099.211845377,-310963.898283053
2165829,268174.686437676,959669.041155258,937985.272407066
605541,268174.686437676,993238.870465139,-655872.556902814
626818,231831.587501146,1024372.99484421,-629386.582345352
443806,231831.587501146,1055507.11922327,-843532.70672442
633251,231831.587501146,1116494.90066069,-715075.488161836
2243749,231831.587501146,1177482.68209811,834434.730400748
1908006,171325.549091265,1241639.74276396,495040.70814477
688932,171325.549091266,1305796.80342982,-788190.352521089
1203452,171325.549091266,1361874.21479726,-329747.763888527
689642,171325.549091266,1417951.6261647,-899635.175255964
1209880,212336.279960256,1467319.26634525,-469775.546305507
308217,212336.279960256,1516686.9065258,-1420806.18648606
3750319,212336.279960256,1537862.27834377,2000120.44169597
1868550,212336.279960256,1559037.65016174,97176.0698780019
940054,235849.702249078,1570598.69582868,-866394.398077753
998277,235849.702249078,1582159.74149561,-819732.443744687
1289404,235849.702249078,1577429.24672361,-523874.948972692
564903,235849.702249078,1572698.75195162,-1243645.4542007
745361,398248.479548572,1551384.67217125,-1204272.15171983
744019,398248.479548572,1530070.59239089,-1184300.07193946
3039496,398248.479548572,1510487.88940426,1130759.63104717
928765,398248.479548572,1490905.18641764,-960388.665966207
567254,416387.715242125,1486622.67303277,-1335756.38827489
666009,416387.715242125,1482340.1596479,-1232718.87489002
2807249,416387.715242125,1508395.67138403,882465.613373848
853640,416387.715242125,1534451.18312015,-1097198.89836228
372260,327958.552753981,1582152.76010646,-1537851.31286044
959557,327958.552753981,1629854.33709276,-998255.889846743
962151,327958.552753981,1669873.04737117,-1035680.60012515
1579432,327958.552753981,1709891.75764957,-458418.31040355
1731345,397577.3559279,1708475.45729432,-374707.813222216
1354393,397577.3559279,1707059.15693906,-750243.512866963
1178123,397577.3559279,1674256.41122076,-893710.767148664
1643520,397577.3559279,1641453.66550247,-395511.021430366
1314739,416804.484830762,1585016.74545162,-687082.230282382
919072,416804.484830762,1528579.82540077,-1026312.31023154
776695,416804.484830762,1437759.88749269,-1077869.37232346
1359413,416804.484830762,1346939.94958461,-404331.434415376
351002,285504.852242823,1287392.62717522,-1221895.47941804
1628179,285504.852242823,1227845.30476582,114828.842991354
867722,285504.852242823,1193727.93628452,-611510.788527339
862966,285504.852242823,1159610.56780321,-582149.420046032
2961612,329372.71793805,1149153.55004879,1483085.73201316
709894,329372.71793805,1138696.53229437,-758175.250232422
6721879,329372.71793805,1145792.61465197,5246713.66740998
1788214,329372.71793805,1152888.69700956,305952.585052388
2593804,378429.540669779,1172350.19470064,1043024.26462958
1055055,378429.540669779,1191811.69239172,-515186.233061498
3178091,378429.540669779,1196417.35512608,1603244.10420414
3226334,378429.540669779,1201023.01786044,1646881.44146978
806528,326851.745485679,1202254.17021269,-722577.915698373
698976,326851.745485679,1203485.32256494,-831361.068050623
5378272,326851.745485679,1218180.13570443,3833240.1188099
9175174,326851.745485679,1232874.94884391,7615447.30567041
858861,302924.570276065,1302074.51291464,-746138.083190706
920125,302924.570276065,1371274.07698537,-754073.647261437
3652926,302924.570276065,1447378.60605812,1902622.82366582
1024461,302924.570276065,1523483.13513087,-801946.705406933
1156053,246690.321128941,1666752.36290168,-757389.684030619
1941207,246690.321128941,1810021.59067249,-115504.91180143
755271,246690.321128941,1931967.82958453,-1423387.15071347
1179458,246690.321128941,2053914.06849657,-1121146.38962551
2563347,311913.441394288,2212618.70627427,38814.8523314376
2029201,311913.441394288,2371323.34405197,-654035.785446263
2711955,311913.441394288,2489704.95278832,-89663.3941826113
1093141,311913.441394288,2608086.56152467,-1826859.00291896
779471,329142.878035262,2663577.21527293,-2213249.09330819
2751127,329142.878035262,2719067.86902118,-297083.747056446
5094528,329142.878035262,2695358.70198827,2070026.41997646
6731482,329142.878035262,2671649.53495536,3730689.58700937
9834750,333965.300449951,2530093.5872563,6970691.11229375
6082617,333965.300449951,2388537.63955723,3360114.05999282
1983037,333965.300449951,2298836.91285287,-649765.213302821
1761300,333965.300449951,2209136.18614851,-781801.486598465
5470247,380165.566014851,2162475.63066552,2927605.80331963
1898817,380165.566014851,2115815.07518253,-597163.641197383
1160673,380165.566014851,2044351.83635882,-1263844.40237367
1580461,380165.566014851,1972888.5975351,-772593.16354995
1513017,403856.805153942,1903742.53810385,-794582.343257796
6486815,403856.805153942,1834596.47867261,4248361.71617345
1070852,403856.805153942,1751640.67517684,-1084645.48033078
886504,403856.805153942,1668684.87168108,-1186037.67683502
1264997,323554.837840403,1616276.80448131,-674834.642321716
5441844,323554.837840403,1563868.73728155,3554420.42487805
843469,323554.837840403,1556670.95414034,-1036756.79198074
605958,323554.837840403,1549473.17099913,-1267070.00883954
668663,309209.198569575,1549221.04118527,-1189767.23975485
1555906,309209.198569575,1548968.91137141,-302272.109940985
1453203,309209.198569575,1561240.04573229,-417246.244301867
1959907,309209.198569575,1573511.18009317,77186.6213372517
957249,569819.273409402,1587013.22028705,-1199583.49369645
2319901,569819.273409402,1600515.26048093,149566.466109669
596292,569819.273409402,1561511.76333721,-1535039.03674661
1303300,569819.273409402,1522508.26619349,-789027.539602895
2974709,667275.672403478,1477862.81560834,829570.51198818
872280,667275.672403478,1433217.36502319,-1228213.03742667
385491,667275.672403478,1402644.61989316,-1684429.29229664
829262,667275.672403478,1372071.87476313,-1210085.54716661
3506518,670944.808296403,1351945.15866147,1483628.03304212
496311,670944.808296403,1331818.44255982,-1506452.25085622
440882,670944.808296403,1335616.11592211,-1565678.92421852
1180444,670944.808296403,1339413.78928441,-829914.59758081
21986569,768683.28222553,1353944.58470038,19863941.1330741
4144402,768683.28222553,1368475.38011636,2007243.33765811
2414868,768683.28222553,1403772.79595878,242411.921815689
903662,768683.28222553,1439070.2118012,-1304091.49402673
916516,816924.4071984,1492169.61227896,-1392578.01947736
4653524,816924.4071984,1545269.01275671,2291330.58004489
918708,816924.4071984,1618357.22161631,-1516573.62881471
4117828,816924.4071984,1691445.4304759,1609458.1623257
1525965,926014.382270623,1823473.45917162,-1223522.84144225
1386097,926014.382270623,1955501.48786734,-1495418.87013796
3069791,926014.382270623,2050895.35479976,92881.2629296165
1888979,926014.382270623,2146289.22173218,-1183324.6040028
1971275,1037264.47773036,2237130.24322789,-1303119.72095826
2323880,1037264.47773036,2327971.26472361,-1041355.74245397
1720313,1037264.47773036,2408796.34448166,-1725747.82221202
24138383,1037264.47773036,2489621.42423971,20611497.0980299
2750080,1022861.77169888,2711916.30916998,-984698.080868867
23636756,1022861.77169888,2934211.19410026,19679683.0342009
5087508,1022861.77169888,3048695.96346688,1015950.26483424
1246357,1022861.77169888,3163180.7328335,-2939685.50453238
651565,1026723.27341042,3268145.14677255,-3643303.42018297
3075519,1026723.27341042,3373109.5607116,-1324313.83412202
1579926,1026723.27341042,3326618.4643196,-2773415.73773001
3035586,1026723.27341042,3280127.36792759,-1271264.64133801
3342783,460330.042593862,3124462.59642123,-242009.639015092
3829018,460330.042593862,2968797.82491487,399890.132491267
2777641,460330.042593862,2805275.07040004,-487964.112993905
894171,460330.042593862,2641752.31588522,-2207911.35847908
1263459,525752.559752379,2375527.51522719,-1637821.07497957
659500,525752.559752379,2109302.71456917,-1975555.27432155
1307564,525752.559752379,1921291.88162423,-1139480.4413766
1606296,525752.559752379,1733281.04867928,-652737.608431656
16767124,1200499.89667458,1654975.80605669,13911648.2972687
659000,1200499.89667457,1576670.56343411,-2118170.46010868
321233,1200499.89667457,1558035.94882204,-2437302.84549661
341842,1200499.89667457,1539401.33420997,-2398059.23088455
538864,1202274.61518101,1530222.36352229,-2193632.9787033
1075241,1202274.61518101,1521043.3928346,-1648077.00801561
1167746,1202274.61518101,1546945.6046961,-1581474.21987711
1380505,1202274.61518101,1572847.81655761,-1394617.43173862
667699,1227206.99260924,1593365.50817815,-2152873.50078738
465346,1227206.99260924,1613883.19979869,-2375744.19240792
1097114,1227206.99260924,1582476.4931669,-1712569.48577614
2732120,1227206.99260924,1551069.78653512,-46156.779144353
8347169,1208147.4796846,1521995.55175368,5617025.96856172
1291988,1208147.4796846,1492921.31697225,-1409080.79665685
605167,1208147.4796846,1475551.49795971,-2078531.97764431
923245,1208147.4796846,1458181.67894717,-1743084.15863177
469652,1163258.38724464,1463699.33243559,-2157305.71968023
314624,1163258.38724464,1469216.98592401,-2317851.37316865
1140290,1163258.38724464,1477544.02737318,-1500512.41461782
733445,1163258.38724464,1485871.06882234,-1915684.45606698
915295,1067847.64902111,1513854.08559978,-1666406.73462088
1023631,1067847.64902111,1541837.10237721,-1586053.75139832
981315,1067847.64902111,1576063.98644127,-1662596.63546238
699453,1067847.64902111,1610290.87050533,-1978685.51952644
388449,959056.049468827,1645157.16394324,-2215764.21341206
1707009,959056.049468827,1680023.45738114,-932070.506849972
1524425,959056.049468827,1698497.61203073,-1133128.66149955
4103512,959056.049468827,1716971.76668031,1427484.18385087
3066207,932954.926798483,1748497.08846685,384754.984734671
728609,932954.926798483,1780022.41025338,-1984368.33705187
1155933,932954.926798483,1756050.5111567,-1533072.43795518
1284532,932954.926798483,1732078.61206002,-1380501.5388585
6854913,825131.967497674,1689501.68146803,4340279.35103429
3133515,825131.967497674,1646924.75087605,661458.281626276
2096672,825131.967497674,1620669.03889414,-349129.006391812
7796369,825131.967497674,1594413.32691223,5376823.7055901
1071582,737604.941379489,1548043.29058864,-1214066.23196813
1155613,737604.941379489,1501673.25426506,-1083665.19564455
916681,737604.941379489,1500315.48452471,-1321239.4259042
2420724,737604.941379489,1498957.71478436,184161.343836151
1490775,707815.077604003,1497948.68400253,-714988.761606533
1117742,707815.077604003,1496939.6532207,-1087012.7308247
2515110,707815.077604003,1518834.13874755,288460.783648444
1473318,707815.077604003,1540728.6242744,-775225.701878408
1082817,601822.780627697,1556007.04226641,-1075012.82289411
858901,601822.780627697,1571285.46025842,-1314207.24088612
1988435,601822.780627697,1587274.47812511,-200662.258752802
1750818,601822.780627697,1603263.49599179,-454268.276619485
1297809,604981.537795785,1629856.89899056,-937029.436786349
2381330,604981.537795785,1656450.30198934,119898.160214876
3155522,604981.537795785,1689870.69667331,860669.765530902
4655161,604981.537795785,1723291.09135729,2326888.37084693
19941247,608351.574055639,2070375.08420405,17262520.3417403
1141197,608351.574055639,2417459.07705081,-1884613.65110645
9511537,608351.574055639,2621376.55029809,6281808.87564627
13748120,608351.574055639,2825294.02354537,10314474.402399
6094283,533239.207534528,2735988.2295459,2825055.56291957
3431029,533239.207534528,2646682.43554644,251107.356919037
22926715,533239.207534528,2617916.08474018,19775559.7077253
5592782,533239.207534528,2589149.73393392,2470393.05853155
3043634,422628.190725627,2571032.11302997,49973.6962444005
7508677,422628.190725627,2552914.49212603,4533134.31714835
3145227,422628.190725627,2483452.51299779,239146.296276583
3430344,422628.190725627,2413990.53386955,593725.275404821
1682922,239573.107760228,2233701.36054307,-790352.4683033
11511862,239573.107760228,2053412.18721659,9218876.70502318
1525127,239573.107760228,1911688.20719901,-626134.314959235
1425863,239573.107760228,1769964.22718142,-583674.33494165
2394641,206957.706655916,1544900.52432869,642782.769015398
1732680,206957.706655916,1319836.82147595,205885.471868134
2611178,206957.706655916,1305581.79700306,1098638.49634102
1537525,206957.706655916,1291326.77253017,39240.5208139115
1558404,255812.058882152,1287592.71746403,14999.2236538166
2285278,255812.058882152,1283858.66239789,745607.278719959
3549947,255812.058882152,1320926.07076768,1973208.87035017
1052878,255812.058882152,1357993.47913748,-560927.538019628
1686108,161867.598897751,1419244.4382722,104995.962830047
1738981,161867.598897751,1480495.39740693,96618.0036953201
2752244,161867.598897751,1511878.0140265,1078498.38707575
2310241,161867.598897751,1543260.63064607,605112.770456183
922173,167512.20642954,1620866.71742007,-866205.923849612
1894502,167512.20642954,1698472.80419408,28516.9893763822
2077997,167512.20642954,1834600.16312976,75884.6304406968
1649277,167512.20642954,1970727.52206545,-488962.728494989
3524338,214650.557217407,2057123.28892695,1252564.15385565
2826685,214650.557217407,2143519.05578845,468515.386994146
3026733,214650.557217407,2231844.76790815,580237.67487444
2982498,214650.557217407,2320170.48002786,447676.962754734
2313696,197812.118038173,2339428.78773673,-223544.905774905
1621958,197812.118038173,2358687.0954456,-934541.213483777
5050176,197812.118038173,2251464.26837765,2600899.61358418
3690541,197812.118038173,2144241.44130969,1348487.44065213
3893887,240689.793291679,2096393.09234128,1556804.11436704
4037203,240689.793291679,2048544.74337287,1747968.46333545
2127013,240689.793291679,2007032.76111841,-120709.554410087
18771924,240689.793291679,1965520.77886395,16565713.4278444
2945172,185510.590060975,1939209.16635464,820452.24358439
2577919,185510.590060975,1912897.55384532,479510.856093701
1937053,185510.590060975,1839788.1708895,-88245.7609504764
1252154,185510.590060975,1766678.78793368,-700035.377994654
6013330,165787.9945004,1715057.35858864,4132484.64691096
827015,165787.9945004,1663435.92924361,-1002208.92374401
1644217,165787.9945004,1629545.87381015,-151116.868310545
3933632,165787.9945004,1595655.81837668,2172188.18712292
1912271,175582.951834804,1603563.87014986,133124.178015336
5762102,175582.951834804,1611471.92192304,3975047.12624216
1071025,175582.951834804,1622478.01406355,-727035.965898352
1976687,175582.951834804,1633484.10620406,167619.941961135
2388123,211953.855242104,1630715.4565846,545453.688173297
1311414,211953.855242104,1627946.80696514,-528486.662207241
1878308,211953.855242104,1622567.21115015,43786.9336077438
769771,211953.855242104,1617187.61533517,-1059370.47057727
2112899,227284.599121338,1662521.75579102,223092.645087645
651307,227284.599121338,1707855.89624687,-1283833.4953682
1032999,227284.599121338,1783412.02925743,-977697.628378769
990278,227284.599121338,1858968.16226799,-1095974.76138933
2006261,-43525.8318257846,1890369.23771196,159417.594113822
1989964,65538.3700690545,1921770.31315593,2655.31677501416
2128887,65538.3700690545,1997363.00901648,65985.6209144634
3436992,65538.3700690545,2072955.70487703,1298497.92505391
47974258,65538.3700690545,3375015.09693435,44533704.5329966
1592705,60964.5639933181,4677074.48899166,-3145334.05298498
6524293,60964.5639933181,5233617.57092378,1229710.8650829
1104203,60964.5639933181,5790160.6528559,-4746922.21684922
2870343,60964.5639933181,6620533.62314497,-3811155.18713829
7841141,16481.7251304953,7450906.59343405,373752.681435459
865050,16481.7251304953,7435997.12686345,-6587428.85199395
8647388,16481.7251304953,7421087.66029286,1209818.61457664
7405128,16481.7251304953,7395356.28798907,-6710.01311956439
970189,28241.3614053601,7369624.91568527,-6427677.27709063
1843515,28241.3614053601,7313406.95871053,-5498133.32011589
4199196,28241.3614053601,7257189.00173578,-3086234.36314114
2133947,28241.3614053601,6048862.65157346,-3943157.01297882
2895216,3861177.88085563,4840536.30141114,-5806498.18226677
8882879,3861177.88085563,3643950.20444093,1377750.91470344
47285851,3861177.88085563,2447364.10747072,40977309.0116737
8055174,3861177.88085563,2380336.35842247,1813659.7607219
7910990,3852038.97690747,2313308.60937422,1745642.41371831
2715243,3852038.97690747,2233733.13866689,-3370529.11557435
6296405,3852038.97690747,2154157.66795955,290208.355132984
3432280,3852038.97690747,2073976.84972073,-2493735.8266282
4879906,104126.637510295,1993796.03148191,2781983.33100779
2083430,104126.637510295,1919294.20508276,60009.1574069485
988550,104126.637510295,1844792.3786836,-960369.016193897
6055137,104126.637510295,1836447.06144732,4114563.30104238
1737620,98517.9652563213,1828101.74421104,-188999.70946736
1137568,98517.9652563213,1928706.36720007,-889656.332456391
5344141,98517.9652563213,2029310.9901891,3216312.04455458
2269912,98517.9652563213,2187586.37434369,-16192.3396000145
4381208,54795.8743579504,2345861.75849829,1980550.36714376
762444,54795.8743579504,2462713.09230178,-1755064.96665973
3067603,54795.8743579504,2579564.42610528,433242.699536768
3543584,54795.8743579504,2656688.24570039,832099.879941663
4307476,148705.753703034,2733812.06529549,1424958.18100147
8763095,148705.753703034,2752726.65757119,5861662.58872577
4350442,148705.753703034,2771641.2498469,1430094.99645007
2999279,148705.753703034,2747184.45011025,103388.796186714
2155892,211182.973727706,2722727.65037361,-778018.624101313
8827698,211182.973727706,2711040.5931095,5905474.4331628
5619197,211182.973727706,2699353.53584538,2708660.49042691
3042829,211182.973727706,2686182.48251326,145463.543759029
1559006,175070.151506603,2673011.42918114,-1289075.58068775
3953602,175070.151506603,2656949.95084054,1121581.89765286
4867312,175070.151506603,2640888.47249994,2051353.37599346
3261372,175070.151506603,2644608.72690777,441693.121585631
2644214,158977.18817133,2648328.9813156,-163092.169486926
2630536,158977.18817133,2704745.46268854,-233186.65085987
3631851,158977.18817133,2761161.94406148,711711.867767185
10205235,158977.18817133,2928189.51061519,7118068.30121348
2426597,299049.690074387,3095217.0771689,-967669.767243288
3156269,299049.690074387,3593753.53105074,-736534.221125123
7350174,299049.690074387,4092289.98493257,2958834.32499304
5789391,299049.690074387,4421380.62601687,1068960.68390874
32648445,396359.884933117,4750471.26710117,27501613.8479657
7548729,396359.884933117,4805911.60972399,2346457.5053429
10630981,396359.884933117,4861351.9523468,5373269.16272008
4687089,396359.884933117,4901616.4828939,-610887.367827021
26891128,325887.638506217,4941881.01344101,21623359.3480528
3897098,325887.638506217,4941593.03779457,-1370382.67630078
10463599,325887.638506217,4941305.06214813,5196406.29934565
6640427,325887.638506217,4849166.82788305,1465372.53361073
6188275,250527.155062479,4757028.59361797,1180719.25131955
16397033,250527.155062479,4547068.83051023,11599437.0144273
2717059,250527.155062479,4337109.06740249,-1870577.22246497
4620573,250527.155062479,4112444.91303246,257600.931905057
5672032,197570.74604639,3887780.75866244,1586680.49529117
10437894,197570.74604639,3607042.67953457,6633280.57441904
3933204,197570.74604639,3326304.6004067,409328.653546914
7830483,197570.74604639,3294541.41062999,4338370.84332362
3860511,174129.250894957,3262778.22085329,423603.528251754
4072161,174129.250894957,3256549.08124217,641482.667862869
3608052,174129.250894957,3250319.94163106,183602.807473985
2517718,174129.250894957,3236431.08349539,-892842.334390349
8660648,192110.890083177,3222542.22535972,5245994.8845571
9417656,192110.890083177,2831465.38199231,6394079.72792451
1607492,192110.890083177,2440388.5386249,-1025007.42870807
1087029,192110.890083177,2139270.27145171,-1244352.16153488
2978088,289980.898787475,1838152.00427852,849955.096934007
5252828,289980.898787475,1831842.47178517,3131004.62942736
1535384,289980.898787475,1825532.93929181,-580129.838079288
2167832,289980.898787475,1826019.25756808,51831.8436444446
2574474,320046.59461153,1826505.57584435,427921.829544122
1826780,320046.59461153,1855553.97495648,-348820.569568013
5205466,320046.59461153,1884602.37406862,3000817.03131985
4762824,320046.59461153,1908031.30170712,2534746.10368135
4301483,271898.063584134,1931460.22934563,2098124.70707024
1898977,271898.063584134,1946955.13528522,-319876.198869353
2697960,271898.063584134,1962450.04122481,463611.895191057
3606110,271898.063584134,1958827.93217139,1375384.00424448
2161677,252357.727011089,1955205.82311796,-45886.5501290513
2542886,252357.727011089,1945677.65492135,344850.618067557
2256682,252357.727011089,1936149.48672475,68174.786264166
1858537,252357.727011089,1825901.57723296,-219722.304244045
4219500,289201.809831507,1715653.66774117,2214644.52242733
4169237,289201.809831507,1648860.29217938,2231174.89798911
5897739,289201.809831507,1582066.9166176,4026470.2735509
2957121,289201.809831507,1553807.44424252,1114111.74592597
1547041,337414.531678616,1525547.97186745,-315921.503546064
1684795,337414.531678616,1573603.5035707,-226223.035249318
1230042,337414.531678616,1621659.03527396,-729031.566952572
2980851,337414.531678616,1687369.11843943,956067.349881955
2236791,279562.601396219,1753079.2016049,204149.196998879
1812703,279562.601396219,1859108.58472996,-325968.186126182
3341334,279562.601396219,1965137.96785502,1096633.43074876
1574220,279562.601396219,2032996.15601465,-738338.757410869
3786984,205353.075235873,2100854.34417428,1480776.58058985
2285721,205353.075235873,2142165.73560817,-61797.8108440456
2247042,205353.075235873,2183477.12704207,-141788.202277942
9605242,205353.075235873,2229034.18011838,7170854.74464574
3329093,268174.686437676,2274591.2331947,786327.080367626
1821206,268174.686437676,2315820.77716723,-762789.463604901
2223911,268174.686437676,2357050.32113975,-401314.007577429
