"BitcoinDaysDestroyedMinWeek","seasonal","trend","remainder"
6538444,-306102.591104532,5619915.65924983,1224630.9318547
6455320,-306102.591104532,5868631.88501252,892790.706092013
5771203,-72730.2735627063,6117348.11077521,-273414.837212502
11911373,-72730.2735627063,6419981.4049986,5564121.8685641
48605332,-72730.2735627063,6722614.699222,41955447.5743407
9499686,-72730.2735627063,6848912.20265027,2723504.07091244
16309784,-228871.441122466,6975209.70607853,9563445.73504393
6540278,-228871.441122466,6973565.07868833,-204415.637565864
9105549,-228871.441122466,6971920.45129813,2362499.98982434
6743883,-228871.441122466,6812008.52123441,160745.919888051
8212535,-16059.0200059404,6652096.5911707,1576497.42883524
9144626,-16059.0200059404,6502369.82011625,2658315.19988969
5837128,-16059.0200059404,6352643.0490618,-499456.029055861
11267947,-16059.0200059404,6119649.06490971,5164356.95509623
4995166,223998.629666,5886655.08075761,-1115487.71042361
3017300,223998.629666,5693983.19148303,-2900681.82114903
7501673,223998.629666,5501311.30220846,1776363.06812554
3605864,223998.629666,5358029.69520077,-1976164.32486677
7453173,-155338.363900403,5214748.08819308,2393763.27570732
2336010,-155338.363900403,5156158.59726249,-2664810.23336209
4315628,-155338.363900403,5097569.1063319,-626602.742431498
5578754,-155338.363900403,4990707.32829513,743385.035605274
5789941,-97772.4591968894,4883845.55025836,1003867.90893853
11850273,-97772.4591968894,4811604.01561393,7136441.44358296
5839794,-97772.4591968894,4739362.48096951,1198203.97822738
5149829,-97772.4591968894,4687626.77308052,559974.686116371
3835076,-30793.1489584592,4635891.06519152,-770021.916233063
11387332,-30793.1489584592,4588880.71960031,6829244.42935815
11334264,-30793.1489584592,4541870.37400909,6823186.77494937
8585569,-30793.1489584592,4549416.66005253,4066945.48890593
3171181,-166539.620924475,4556962.94609596,-1219242.32517149
6935990,-166539.620924475,4710443.57041876,2392086.05050572
7716607,-166539.620924475,4863924.19474155,3019222.42618292
5201801,-166539.620924475,4886862.352847,481478.268077472
4965904,35753.372460358,4909800.51095245,20350.1165871881
4875211,35753.372460358,4957516.74944862,-118059.121908978
5812353,35753.372460358,5005232.98794478,771366.639594858
13211625,35753.372460358,5098635.54594751,8077236.08159213
4218766,62952.8859600147,5192038.10395024,-1036224.98991025
5250887,62952.8859600147,5548229.50742018,-360295.393380193
9055818,62952.8859600147,5904420.91089012,3088444.20314987
11493650,62952.8859600147,6134541.55368625,5296155.56035374
39179031,-214414.559564224,6364662.19648238,33028783.3630818
9758924,-214414.559564224,6570665.97072131,3402672.58884292
14960058,-214414.559564224,6776669.74496023,8397802.81460399
7817351,-214414.559564224,6811134.39634126,1220631.16322296
31554426,-101277.814648528,6845599.0477223,24810104.7669262
6366048,-101277.814648528,6584799.53198869,-117473.717340163
14407349,-101277.814648528,6324000.01625508,8184626.79839344
9353190,-101277.814648528,5992823.93580034,3461643.87884819
7764815,-21733.7370825144,5661647.85534559,2124900.88173692
20198242,-21733.7370825144,5597072.09174391,14622903.6453386
4949036,-21733.7370825144,5532496.32814223,-561726.591059712
6562504,-21733.7370825144,5512580.56531607,1071657.17176644
6929971,-232463.805782096,5492664.80248992,1669770.00329218
12378276,-232463.805782096,5483756.95112154,7126982.85466056
6853005,-232463.805782096,5474849.09975315,1610619.70602894
9321761,-232463.805782096,5516596.32059448,4037628.48518762
7796197,117218.704443439,5558343.54143581,2120634.75412075
7024337,117218.704443439,5416009.71398092,1491108.58157564
5221479,117218.704443439,5273675.88652602,-169415.59096946
3387836,117218.704443439,5025767.29040304,-1755149.99484648
11281007,333174.395872232,4777858.69428006,6169973.90984771
11363349,333174.395872232,4662959.00722666,6367215.59690111
3436808,333174.395872232,4548059.32017326,-1444425.71604549
4869276,333174.395872232,4597494.35119248,-61392.7470647087
7025744,553035.320039673,4646929.38221169,1825779.29774864
8266913,553035.320039673,4781764.71807296,2932112.96188737
4156194,553035.320039673,4916600.05393423,-1313441.3739739
5133649,553035.320039673,4999074.76724066,-418461.087280337
6139806,831521.146702613,5081549.4805471,226735.372750284
5846448,831521.146702613,5044954.65214691,-30027.7988495193
9209581,831521.146702613,5008359.82374671,3369700.02955068
7571134,831521.146702613,4990615.45843004,1748997.39486735
5815879,406831.950782429,4972871.09311336,436175.95610421
3813101,406831.950782429,4825786.54616182,-1419517.49694425
5354652,406831.950782429,4678701.99921027,269118.050007299
5616912,406831.950782429,4540113.73066811,669966.318549459
6933310,479419.326147863,4401525.46212595,2052365.21172618
23945696,479419.326147863,4319324.91355087,19146951.7603013
4453636,479419.326147863,4237124.36497579,-262907.691123656
3840690,479419.326147863,4073192.18855776,-711921.514705624
8270543,524029.125254089,3909260.01213973,3837253.86260618
8745756,524029.125254089,3837933.17578254,4383793.69896337
9161556,524029.125254089,3766606.33942535,4870920.53532056
5100098,524029.125254089,3941629.26989409,634439.604851818
3527449,674118.166107495,4116652.20036283,-1263321.36647033
4128831,674118.166107495,4255668.51810941,-800955.68421691
3668054,674118.166107495,4394684.835856,-1400749.00196349
4102208,674118.166107495,4532947.73457353,-1104857.90068102
4031194,659780.851291596,4671210.63329106,-1299797.48458266
3976936,659780.851291596,4867905.91884819,-1550750.77013979
5417186,659780.851291596,5064601.20440532,-307196.05569692
4083494,659780.851291596,5333047.38099087,-1909334.23228247
5555036,286592.792333883,5601493.55757642,-333050.349910301
4534803,286592.792333883,5764705.49922892,-1516495.2915628
6011661,286592.792333883,5927917.44088142,-202849.233215303
12856448,286592.792333883,6094989.24352398,6474865.96414214
7526508,678465.91943418,6262061.04616653,585981.034399289
5537663,678465.91943418,6432947.79987215,-1573750.71930633
5184343,678465.91943418,6603834.55357776,-2097957.47301194
