"NumTransactionsTotal","seasonal","trend","remainder"
87516843,4215609.24361886,87717325.6122923,-4416091.85591115
87650600,4215609.24361886,87767843.6391699,-4332852.88278873
87786859,4215609.24361886,87870093.2716342,-4298843.51525308
87944087,4215609.24361886,87972342.9040986,-4243865.14771742
88087972,4262715.05704624,88172117.7671103,-4346860.82415658
88227280,4262715.05704624,88371892.6301221,-4407327.68716836
88348138,4262715.05704624,88400127.4231024,-4314704.48014861
88484721,4262715.05704624,88428362.2160826,-4206356.27312887
88622801,4306047.11662122,88450343.4366477,-4133589.55326895
88783832,4306047.11662122,88472324.6572128,-3994539.77383406
88933723,4306047.11662122,88513146.3741522,-3885470.49077347
89079945,4306047.11662122,88553968.0910917,-3780070.20771289
89220772,4352417.99785936,88750887.0311324,-3882533.02899173
89348981,4352417.99785936,88947805.9711731,-3951242.96903244
89475022,4352417.99785936,89097888.4365121,-3975284.43437144
89616631,4352417.99785936,89247970.9018511,-3983757.89971046
89771405,4406572.97389588,89335480.7975825,-3970648.77147841
89937027,4406572.97389588,89422990.693314,-3892536.66720986
90101965,4406572.97389588,89478256.509497,-3782864.48339286
90257257,4406572.97389588,89533522.32568,-3682838.29957587
90413905,4458080.91679678,89602501.4702853,-3646677.38708211
90573561,4458080.91679678,89671480.6148907,-3556000.53168745
90751588,4458080.91679678,89870891.3881118,-3577384.30490859
90962709,4458080.91679678,90070302.1613329,-3565674.07812974
91152035,4517319.34730896,90303072.2103132,-3668356.55762212
91317249,4517319.34730896,90535842.2592934,-3735912.60660233
91478844,4517319.34730896,90605594.3946791,-3644069.74198803
91613629,4517319.34730896,90675346.5300648,-3579036.87737373
91766424,4575225.77654631,90683550.000712,-3492351.77725829
91920454,4575225.77654631,90691753.4713592,-3346525.24790552
92091613,4575225.77654631,90699494.7352141,-3183107.51176037
92245832,4575225.77654631,90707235.9990689,-3036629.7756152
92402820,4622883.0501051,90759370.692193,-2979433.74229811
92558885,4622883.0501051,90811505.3853171,-2875503.43542224
92697352,4622883.0501051,91124519.7385284,-3050050.78863347
92848294,4622883.0501051,91437534.0917396,-3212123.14184469
93006548,4671723.6535192,91653748.1958287,-3318923.84934787
93175135,4671723.6535192,91869962.2999177,-3366550.95343694
93329696,4671723.6535192,91869962.2999177,-3211989.95343694
93484824,4671723.6535192,91869962.2999177,-3056861.95343694
93643676,4722774.9877582,91869962.2999177,-2949061.28767595
93770240,4722774.9877582,91869962.2999177,-2822497.28767595
93912938,4722774.98775821,91869962.2999177,-2679799.28767595
94062994,4722774.98775821,91869962.2999177,-2529743.28767595
94215457,4775466.77853762,91869962.2999177,-2429972.07845536
94380187,4775466.77853762,91869962.2999177,-2265242.07845536
94536926,4775466.77853762,92264272.5607439,-2502813.33928154
94708528,4775466.77853762,92658582.8215701,-2725521.60010774
94839286,4830508.4104785,92745298.2837035,-2736520.69418204
95011469,4830508.4104785,92832013.745837,-2651053.15631546
95195873,4830508.4104785,92963575.3866864,-2598210.79716493
95373150,4830508.4104785,93095137.0275359,-2552495.4380144
95543467,4884729.78123989,93205053.2656354,-2546316.04687527
95704411,4884729.78123989,93314969.5037348,-2495288.28497472
95904624,4884729.78123989,93834930.8230025,-2815036.60424241
96084401,4884729.78123989,94354892.1422702,-3155220.92351009
96270189,4931421.9667348,94354892.1422702,-3016125.10900499
96462286,4931421.9667348,94354892.1422702,-2824028.10900499
96684789,4931421.9667348,94366696.315452,-2613329.28218684
96896241,4931421.9667348,94378500.4886339,-2413681.45536868
97107439,4977987.94596167,94523821.5726795,-2394370.51864116
97318895,4977987.94596167,94669142.6567251,-2328235.60268675
97505046,4977987.94596167,94751743.5165593,-2224685.46252093
97726545,4977987.94596167,94834344.3763934,-2085787.32235511
97954251,5025917.25907202,95098002.5590971,-2169668.81816907
98176782,5025917.25907202,95361660.7418007,-2210796.0008727
98396382,5025917.25907202,95414968.3118157,-2044503.57088776
98610769,5025917.25907202,95468275.8818308,-1883424.1409028
98827713,5082620.14851213,95483971.2100835,-1738878.35859564
99019154,5082620.14851213,95499666.5383362,-1563132.68684837
99241266,5082620.14851213,95535944.1500103,-1377298.29852238
99464396,5082620.14851213,95572221.7616843,-1190445.91019639
99685685,5144093.57145849,95618184.3196246,-1076592.89108312
99912874,5144093.57145849,95664146.877565,-895366.449023485
100096998,5144093.57145849,96697483.5908888,-1744579.16234727
100267902,5144093.57145849,97730820.3042126,-2607011.87567106
100424456,5201366.69279425,97787541.4728072,-2564452.16560148
100591293,5201366.69279425,97844262.6414019,-2454336.33419612
100778333,5201366.69279425,97844795.4434227,-2267829.13621698
100960169,5201366.69279425,97845328.2454436,-2086525.93823786
101124301,5257070.24879297,97845450.9659207,-1978220.21471363
101247924,5257070.24879297,97845573.6863977,-1854719.93519069
101390828,5257070.24879297,97845861.4256742,-1712103.67446713
101531892,5257070.24879297,97846149.1649506,-1571327.41374357
101702068,526395.603663692,97847073.8988962,3328598.4974401
101889080,553388.514186642,97847998.6328418,3487692.85297157
102066558,553388.514186642,98989181.6180648,2523987.86774854
102244431,553388.514186642,100130364.603288,1560677.8825255
102434432,553388.514186642,101269308.2955,611735.190313175
102612806,583970.145067381,102408251.987713,-379416.132779881
102777493,583970.145067381,102408960.464829,-215437.609895959
102957264,583970.145067381,102409668.941945,-36375.0870120227
103153920,583970.145067381,102415801.19461,154148.66032277
103345548,619324.724483101,102421933.447275,304289.82824184
103528938,619324.724483101,102455889.327956,453723.947560608
103714043,619324.724483101,102489845.208638,604873.066879392
103904344,619324.724483101,102741213.51259,543805.762926534
104097075,657080.104509435,102992581.816543,447413.07894735
104311009,657080.104509435,103245151.213058,408777.682432443
104516744,657080.104509435,103497720.609573,361943.285917535
104712777,657080.104509435,103542599.865068,513097.030422404
104923017,691018.700260319,103587479.120563,644519.179176375
105149123,691018.700260319,103603663.290006,854441.009733528
105350036,691018.700260319,103619847.459449,1039169.8402907
105543608,691018.700260319,103636300.070007,1216289.22973222
105754200,718064.958700362,103652752.680566,1383382.36073367
105990375,718064.958700362,104100765.550601,1171544.49069843
106216760,718064.958700362,104548778.420636,949916.620663196
106448214,718064.958700362,105028977.435989,701171.605310276
106670836,765759.439543496,105509176.451342,395900.109114215
106880820,765759.439543496,105575166.804718,539893.755738288
107049445,765759.439543496,105641157.158094,642528.402362362
107271209,765759.439543496,105669234.057936,836215.502520874
107503207,822321.85890984,105697310.957777,983574.183313042
107703294,822321.85890984,105707606.79053,1173365.35056008
107904359,822321.85890984,105717902.623283,1364134.51780713
108120269,822321.85890984,105736600.504923,1561346.63616762
108353021,872030.784690992,105755298.386562,1725691.82874697
108565155,872030.784690992,105811829.431248,1881294.78406112
108785714,872030.784690992,105868360.475934,2045322.73937526
109016513,872030.784690992,105921687.188924,2222795.02638455
109250454,915781.525509862,105975013.901915,2359658.57257496
109477917,915781.525509862,107026428.075338,1535707.39915234
109680823,915781.525509862,108077842.24876,687199.225729704
109871383,915781.525509862,108112330.709769,843270.764720768
110060310,961229.492814207,108146819.170778,952261.336407468
110267707,961229.492814207,108200306.777081,1106170.73010503
110486487,961229.492814207,108253794.383383,1271463.12380259
110713890,961229.492814207,108304863.828821,1447796.6783652
110926655,1011830.71983493,108355933.274258,1558891.00590709
111142207,1011830.71983493,108378468.051134,1751908.22903082
111367466,1011830.71983493,108401002.828011,1954632.45215453
111576742,1011830.71983493,108423552.149433,2141359.1307324
111801706,1065353.00971581,108446101.470855,2290251.51942939
112048284,1065353.00971581,108564707.911217,2418223.07906763
112273396,1065353.00971581,108683314.351578,2524728.63870586
112492095,1065353.00971581,109043299.089488,2383442.9007964
112701975,1117089.4297176,109403283.827397,2181601.74288514
112884398,1117089.4297176,109624532.255598,2142776.3146849
113109095,1117089.4297176,109845780.683798,2146224.88648465
113374790,1117089.4297176,109874094.761035,2383605.80924734
113635409,1166289.79989404,109902408.838272,2566710.3618336
113911857,1166289.79989404,109947002.639338,2798564.56076805
114133114,1166289.79989404,109991596.440403,2975227.7597025
114345218,1166289.79989404,110350944.969959,2827983.2301466
114583335,1220615.89510978,110710293.499515,2652425.60537495
114754821,1220615.89510978,111105297.969484,2428907.135406
114938351,1220615.89510978,111500302.439453,2217432.66543704
115132280,1220615.89510978,111521911.406425,2389752.69846477
115319903,1275423.72441207,111543520.373398,2500958.90219019
115512514,1275423.72441207,111556388.771123,2680701.50446478
115706388,1275423.72441207,111569257.168849,2861707.10673936
115881816,1275423.72441207,111637805.505761,2968586.76982646
116022932,1321504.47837521,111706353.842674,2995073.67895041
116210333,1321504.47837521,111941714.675634,2947113.84599121
116408010,1321504.47837521,112177075.508593,2909430.013032
116623983,1321504.47837521,112313125.275361,2989353.24626334
116830956,1370334.18131855,112449175.04213,3011446.77655134
117034534,1370334.18131855,112578843.297285,3085356.52139635
117223397,1370334.18131855,112708511.55244,3144551.26624137
117399360,1370334.18131855,112853952.911716,3175072.9069657
117588588,1419491.53809961,112999394.270991,3169702.19090897
117799076,1419491.53809961,113149592.171531,3229992.29036939
117986953,1419491.53809961,113299790.072071,3267671.38982981
118181938,1419491.53809961,113423392.331299,3339054.13060102
118355547,1471912.4515734,113546994.590528,3336639.95789844
118517945,1471912.4515734,113695117.14908,3350915.39934666
118679431,1471912.4515734,113843239.707632,3364278.84079489
118860731,1471912.4515734,113914272.770575,3474545.77785116
119052572,1524458.66803215,113985305.833519,3542807.4984487
119260478,1524458.66803215,114099926.784688,3636092.54728019
119469454,1524458.66803215,114214547.735856,3730447.59611169
119673265,1524458.66803215,114433679.677275,3715126.65469326
119869916,1575522.57902233,114652811.618693,3641581.80228464
120046638,1575522.57902233,114800402.7057,3670712.71527795
120247617,1575522.57902233,114947993.792706,3724100.62827127
120464301,1575522.57902233,115095584.879713,3793193.54126431
120682886,1633240.54840743,115243175.96672,3806469.48487224
120902801,1633240.54840743,115289411.362045,3980149.08954793
121118242,1633240.54840743,115335646.757369,4149354.69422364
121325797,1633240.54840743,115603783.603374,4088772.84821886
121507459,1687664.55728465,115871920.449378,3947873.99333686
121724837,1687664.55728465,116034365.887695,4002806.55502047
121965037,1687664.55728465,116196811.326011,4080561.11670408
122187748,1687664.55728465,116270145.068695,4229938.37402007
122418029,1739882.0154918,116343478.811379,4334668.17312892
122634879,1739882.0154918,116343478.811379,4551518.17312892
122827500,1739882.0154918,116343478.811379,4744139.17312892
123018978,1739882.0154918,116450881.698731,4828214.28577678
123222143,1789674.17307402,116558284.586084,4874184.24084242
123449938,1789674.17307402,116764629.929647,4895633.89727932
123672132,1789674.17307402,116970975.27321,4911482.55371623
123885932,1789674.17307402,117243222.37732,4853035.44960548
124099439,1839291.48613926,117515469.481431,4744678.03242952
124289557,1839291.48613926,117995659.731189,4454605.78267191
124470728,1839291.48613926,118475849.980946,4155586.5329143
124679115,1839291.48613926,118576191.233725,4263632.28013562
124924872,1891098.73745123,118676532.486504,4357240.77604495
125164311,1891098.73745123,118708308.468633,4564903.79391545
125415690,1891098.73745123,118740084.450763,4784506.81178594
