,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear
2009-01-03,0.0,0.0,0.0,0.0,0.0
2009-01-04,0.0,0.0,0.0,0.0,0.0
2009-01-05,0.0,0.0,0.0,0.0,0.0
2009-01-06,0.0,0.0,0.0,0.0,0.0
2009-01-07,0.0,0.0,0.0,0.0,0.0
2009-01-08,0.0,0.0,0.0,0.0,0.0
2009-01-09,0.0,0.0,0.0,0.0,0.0
2009-01-10,0.0,0.0,0.0,0.0,0.0
2009-01-11,0.0,0.0,0.0,0.0,0.0
2009-01-12,153.0,153.0,0.0,0.0,0.0
2009-01-13,15.0,168.0,0.0,0.0,0.0
2009-01-14,0.0,168.0,0.0,0.0,0.0
2009-01-15,750.0,918.0,0.0,0.0,0.0
2009-01-16,164.0,1082.0,0.0,0.0,0.0
2009-01-17,243.0,1325.0,0.0,0.0,0.0
2009-01-18,0.0,1325.0,0.0,0.0,0.0
2009-01-19,335.0,1660.0,0.0,0.0,0.0
2009-01-20,3071.0,4731.0,0.0,0.0,0.0
2009-01-21,1854.0,6585.0,0.0,0.0,0.0
2009-01-22,1963.0,8548.0,0.0,795.0,0.0
2009-01-23,695.0,9243.0,0.0,0.0,0.0
2009-01-24,3294.0,12537.0,0.0,408.0,0.0
2009-01-25,88.0,12625.0,0.0,0.0,0.0
2009-01-26,0.0,12625.0,0.0,0.0,0.0
2009-01-27,3328.0,15953.0,0.0,0.0,0.0
2009-01-28,0.0,15953.0,0.0,0.0,0.0
2009-01-29,0.0,15953.0,0.0,0.0,0.0
2009-01-30,1492.0,17445.0,0.0,0.0,0.0
2009-01-31,0.0,17445.0,0.0,0.0,0.0
2009-02-01,12416.0,29861.0,0.0,12302.0,0.0
2009-02-02,0.0,29861.0,0.0,0.0,0.0
2009-02-03,920.0,30781.0,0.0,868.0,0.0
2009-02-04,826.0,31607.0,0.0,658.0,0.0
2009-02-05,0.0,31607.0,0.0,0.0,0.0
2009-02-06,0.0,31607.0,0.0,0.0,0.0
2009-02-07,10977.0,42584.0,0.0,9303.0,0.0
2009-02-08,7863.0,50447.0,0.0,7863.0,0.0
2009-02-09,13601.0,64048.0,0.0,8793.0,0.0
2009-02-10,0.0,64048.0,0.0,0.0,0.0
2009-02-11,994.0,65042.0,0.0,0.0,0.0
2009-02-12,198.0,65240.0,0.0,0.0,0.0
2009-02-13,0.0,65240.0,0.0,0.0,0.0
2009-02-14,0.0,65240.0,0.0,0.0,0.0
2009-02-15,3695.0,68935.0,0.0,2898.0,0.0
2009-02-16,0.0,68935.0,0.0,0.0,0.0
2009-02-17,6309.0,75244.0,0.0,2289.0,0.0
2009-02-18,0.0,75244.0,0.0,0.0,0.0
2009-02-19,0.0,75244.0,0.0,0.0,0.0
2009-02-20,2555.0,77799.0,0.0,544.0,0.0
2009-02-21,0.0,77799.0,0.0,0.0,0.0
2009-02-22,1979.0,79778.0,0.0,365.0,0.0
2009-02-23,0.0,79778.0,0.0,0.0,0.0
2009-02-24,0.0,79778.0,0.0,0.0,0.0
2009-02-25,0.0,79778.0,0.0,0.0,0.0
2009-02-26,0.0,79778.0,0.0,0.0,0.0
2009-02-27,0.0,79778.0,0.0,0.0,0.0
2009-02-28,9922.0,89700.0,0.0,4123.0,0.0
2009-03-01,1334.0,91034.0,0.0,0.0,0.0
2009-03-02,0.0,91034.0,0.0,0.0,0.0
2009-03-03,1606.0,92640.0,0.0,929.0,0.0
2009-03-04,0.0,92640.0,0.0,0.0,0.0
2009-03-05,5182.0,97822.0,0.0,1990.0,0.0
2009-03-06,929.0,98751.0,0.0,0.0,0.0
2009-03-07,0.0,98751.0,0.0,0.0,0.0
2009-03-08,5562.0,104313.0,0.0,1394.0,0.0
2009-03-09,0.0,104313.0,0.0,0.0,0.0
2009-03-10,0.0,104313.0,0.0,0.0,0.0
2009-03-11,0.0,104313.0,0.0,0.0,0.0
2009-03-12,546.0,104859.0,0.0,0.0,0.0
2009-03-13,2757.0,107616.0,0.0,0.0,0.0
2009-03-14,0.0,107616.0,0.0,0.0,0.0
2009-03-15,0.0,107616.0,0.0,0.0,0.0
2009-03-16,19202.0,126818.0,0.0,14749.0,0.0
2009-03-17,0.0,126818.0,0.0,0.0,0.0
2009-03-18,0.0,126818.0,0.0,0.0,0.0
2009-03-19,2772.0,129590.0,0.0,352.0,0.0
2009-03-20,1518.0,131108.0,0.0,0.0,0.0
2009-03-21,0.0,131108.0,0.0,0.0,0.0
2009-03-22,4032.0,135140.0,0.0,2856.0,0.0
2009-03-23,0.0,135140.0,0.0,0.0,0.0
2009-03-24,0.0,135140.0,0.0,0.0,0.0
2009-03-25,0.0,135140.0,0.0,0.0,0.0
2009-03-26,5792.0,140932.0,0.0,0.0,0.0
2009-03-27,0.0,140932.0,0.0,0.0,0.0
2009-03-28,4738.0,145670.0,0.0,1444.0,0.0
2009-03-29,0.0,145670.0,0.0,0.0,0.0
2009-03-30,0.0,145670.0,0.0,0.0,0.0
2009-03-31,5369.0,151039.0,0.0,636.0,0.0
2009-04-01,0.0,151039.0,0.0,0.0,0.0
2009-04-02,0.0,151039.0,0.0,0.0,0.0
2009-04-03,0.0,151039.0,0.0,0.0,0.0
2009-04-04,0.0,151039.0,0.0,0.0,0.0
2009-04-05,0.0,151039.0,0.0,0.0,0.0
2009-04-06,3391.0,154430.0,0.0,742.0,0.0
2009-04-07,0.0,154430.0,0.0,0.0,0.0
2009-04-08,0.0,154430.0,0.0,0.0,0.0
2009-04-09,0.0,154430.0,0.0,0.0,0.0
2009-04-10,0.0,154430.0,0.0,0.0,0.0
2009-04-11,954.0,155384.0,0.0,0.0,0.0
2009-04-12,0.0,155384.0,0.0,0.0,0.0
2009-04-13,3869.0,159253.0,0.0,3040.0,0.0
2009-04-14,0.0,159253.0,0.0,0.0,0.0
2009-04-15,0.0,159253.0,0.0,0.0,0.0
2009-04-16,0.0,159253.0,0.0,0.0,0.0
2009-04-17,0.0,159253.0,0.0,0.0,0.0
2009-04-18,2815.0,162068.0,2712.0,2712.0,0.0
2009-04-19,2822.0,164890.0,0.0,1989.0,0.0
2009-04-20,52981.0,217871.0,34685.0,51586.0,0.0
2009-04-21,49490.0,267361.0,0.0,47353.0,0.0
2009-04-22,0.0,267361.0,0.0,0.0,0.0
2009-04-23,0.0,267361.0,0.0,0.0,0.0
2009-04-24,0.0,267361.0,0.0,0.0,0.0
2009-04-25,0.0,267361.0,0.0,0.0,0.0
2009-04-26,3157.0,270518.0,0.0,941.0,0.0
2009-04-27,0.0,270518.0,0.0,0.0,0.0
2009-04-28,0.0,270518.0,0.0,0.0,0.0
2009-04-29,0.0,270518.0,0.0,0.0,0.0
2009-04-30,5289.0,275807.0,0.0,3167.0,0.0
2009-05-01,0.0,275807.0,0.0,0.0,0.0
2009-05-02,461.0,276268.0,0.0,461.0,0.0
2009-05-03,4408.0,280676.0,0.0,3037.0,0.0
2009-05-04,82.0,280758.0,0.0,0.0,0.0
2009-05-05,5511.0,286269.0,0.0,0.0,0.0
2009-05-06,1261.0,287530.0,0.0,0.0,0.0
2009-05-07,0.0,287530.0,0.0,0.0,0.0
2009-05-08,0.0,287530.0,0.0,0.0,0.0
2009-05-09,0.0,287530.0,0.0,0.0,0.0
2009-05-10,0.0,287530.0,0.0,0.0,0.0
2009-05-11,190.0,287720.0,0.0,0.0,0.0
2009-05-12,0.0,287720.0,0.0,0.0,0.0
2009-05-13,452.0,288172.0,0.0,0.0,0.0
2009-05-14,394.0,288566.0,0.0,0.0,0.0
2009-05-15,62.0,288628.0,0.0,0.0,0.0
2009-05-16,4027.0,292655.0,0.0,3934.0,0.0
2009-05-17,0.0,292655.0,0.0,0.0,0.0
2009-05-18,0.0,292655.0,0.0,0.0,0.0
2009-05-19,0.0,292655.0,0.0,0.0,0.0
2009-05-20,0.0,292655.0,0.0,0.0,0.0
2009-05-21,0.0,292655.0,0.0,0.0,0.0
2009-05-22,0.0,292655.0,0.0,0.0,0.0
2009-05-23,0.0,292655.0,0.0,0.0,0.0
2009-05-24,0.0,292655.0,0.0,0.0,0.0
2009-05-25,0.0,292655.0,0.0,0.0,0.0
2009-05-26,0.0,292655.0,0.0,0.0,0.0
2009-05-27,0.0,292655.0,0.0,0.0,0.0
2009-05-28,0.0,292655.0,0.0,0.0,0.0
2009-05-29,26554.0,319209.0,0.0,23119.0,0.0
2009-05-30,0.0,319209.0,0.0,0.0,0.0
2009-05-31,0.0,319209.0,0.0,0.0,0.0
2009-06-01,2101.0,321310.0,2101.0,2101.0,0.0
2009-06-02,0.0,321310.0,0.0,0.0,0.0
2009-06-03,0.0,321310.0,0.0,0.0,0.0
2009-06-04,0.0,321310.0,0.0,0.0,0.0
2009-06-05,0.0,321310.0,0.0,0.0,0.0
2009-06-06,0.0,321310.0,0.0,0.0,0.0
2009-06-07,0.0,321310.0,0.0,0.0,0.0
2009-06-08,0.0,321310.0,0.0,0.0,0.0
2009-06-09,0.0,321310.0,0.0,0.0,0.0
2009-06-10,0.0,321310.0,0.0,0.0,0.0
2009-06-11,0.0,321310.0,0.0,0.0,0.0
2009-06-12,0.0,321310.0,0.0,0.0,0.0
2009-06-13,0.0,321310.0,0.0,0.0,0.0
2009-06-14,0.0,321310.0,0.0,0.0,0.0
2009-06-15,0.0,321310.0,0.0,0.0,0.0
2009-06-16,0.0,321310.0,0.0,0.0,0.0
2009-06-17,0.0,321310.0,0.0,0.0,0.0
2009-06-18,0.0,321310.0,0.0,0.0,0.0
2009-06-19,0.0,321310.0,0.0,0.0,0.0
2009-06-20,0.0,321310.0,0.0,0.0,0.0
2009-06-21,0.0,321310.0,0.0,0.0,0.0
2009-06-22,45690.0,367000.0,0.0,44682.0,0.0
2009-06-23,0.0,367000.0,0.0,0.0,0.0
2009-06-24,6471.0,373471.0,5303.0,6471.0,0.0
2009-06-25,0.0,373471.0,0.0,0.0,0.0
2009-06-26,6946.0,380417.0,0.0,4735.0,0.0
2009-06-27,0.0,380417.0,0.0,0.0,0.0
2009-06-28,84.0,380501.0,0.0,0.0,0.0
2009-06-29,0.0,380501.0,0.0,0.0,0.0
2009-06-30,243.0,380744.0,0.0,0.0,0.0
2009-07-01,159.0,380903.0,0.0,0.0,0.0
2009-07-02,0.0,380903.0,0.0,0.0,0.0
2009-07-03,109.0,381012.0,0.0,0.0,0.0
2009-07-04,0.0,381012.0,0.0,0.0,0.0
2009-07-05,0.0,381012.0,0.0,0.0,0.0
2009-07-06,0.0,381012.0,0.0,0.0,0.0
2009-07-07,0.0,381012.0,0.0,0.0,0.0
2009-07-08,0.0,381012.0,0.0,0.0,0.0
2009-07-09,0.0,381012.0,0.0,0.0,0.0
2009-07-10,0.0,381012.0,0.0,0.0,0.0
2009-07-11,0.0,381012.0,0.0,0.0,0.0
2009-07-12,0.0,381012.0,0.0,0.0,0.0
2009-07-13,0.0,381012.0,0.0,0.0,0.0
2009-07-14,0.0,381012.0,0.0,0.0,0.0
2009-07-15,0.0,381012.0,0.0,0.0,0.0
2009-07-16,0.0,381012.0,0.0,0.0,0.0
2009-07-17,0.0,381012.0,0.0,0.0,0.0
2009-07-18,0.0,381012.0,0.0,0.0,0.0
2009-07-19,0.0,381012.0,0.0,0.0,0.0
2009-07-20,0.0,381012.0,0.0,0.0,0.0
2009-07-21,98511.0,479523.0,6853.0,94497.0,0.0
2009-07-22,0.0,479523.0,0.0,0.0,0.0
2009-07-23,0.0,479523.0,0.0,0.0,0.0
2009-07-24,0.0,479523.0,0.0,0.0,0.0
2009-07-25,0.0,479523.0,0.0,0.0,0.0
2009-07-26,0.0,479523.0,0.0,0.0,0.0
2009-07-27,0.0,479523.0,0.0,0.0,0.0
2009-07-28,0.0,479523.0,0.0,0.0,0.0
2009-07-29,0.0,479523.0,0.0,0.0,0.0
2009-07-30,609.0,480132.0,0.0,0.0,0.0
2009-07-31,0.0,480132.0,0.0,0.0,0.0
2009-08-01,0.0,480132.0,0.0,0.0,0.0
2009-08-02,0.0,480132.0,0.0,0.0,0.0
2009-08-03,0.0,480132.0,0.0,0.0,0.0
2009-08-04,0.0,480132.0,0.0,0.0,0.0
2009-08-05,0.0,480132.0,0.0,0.0,0.0
2009-08-06,0.0,480132.0,0.0,0.0,0.0
2009-08-07,0.0,480132.0,0.0,0.0,0.0
2009-08-08,67851.0,547983.0,11328.0,59247.0,0.0
2009-08-09,0.0,547983.0,0.0,0.0,0.0
2009-08-10,0.0,547983.0,0.0,0.0,0.0
2009-08-11,0.0,547983.0,0.0,0.0,0.0
2009-08-12,0.0,547983.0,0.0,0.0,0.0
2009-08-13,0.0,547983.0,0.0,0.0,0.0
2009-08-14,0.0,547983.0,0.0,0.0,0.0
2009-08-15,0.0,547983.0,0.0,0.0,0.0
2009-08-16,0.0,547983.0,0.0,0.0,0.0
2009-08-17,0.0,547983.0,0.0,0.0,0.0
2009-08-18,0.0,547983.0,0.0,0.0,0.0
2009-08-19,0.0,547983.0,0.0,0.0,0.0
2009-08-20,0.0,547983.0,0.0,0.0,0.0
2009-08-21,0.0,547983.0,0.0,0.0,0.0
2009-08-22,0.0,547983.0,0.0,0.0,0.0
2009-08-23,0.0,547983.0,0.0,0.0,0.0
2009-08-24,0.0,547983.0,0.0,0.0,0.0
2009-08-25,0.0,547983.0,0.0,0.0,0.0
2009-08-26,0.0,547983.0,0.0,0.0,0.0
2009-08-27,39444.0,587427.0,0.0,39444.0,0.0
2009-08-28,0.0,587427.0,0.0,0.0,0.0
2009-08-29,0.0,587427.0,0.0,0.0,0.0
2009-08-30,73.0,587500.0,0.0,0.0,0.0
2009-08-31,680.0,588180.0,0.0,0.0,0.0
2009-09-01,0.0,588180.0,0.0,0.0,0.0
2009-09-02,0.0,588180.0,0.0,0.0,0.0
2009-09-03,2459.0,590639.0,0.0,0.0,0.0
2009-09-04,0.0,590639.0,0.0,0.0,0.0
2009-09-05,0.0,590639.0,0.0,0.0,0.0
2009-09-06,0.0,590639.0,0.0,0.0,0.0
2009-09-07,1635.0,592274.0,0.0,0.0,0.0
2009-09-08,0.0,592274.0,0.0,0.0,0.0
2009-09-09,0.0,592274.0,0.0,0.0,0.0
2009-09-10,0.0,592274.0,0.0,0.0,0.0
2009-09-11,0.0,592274.0,0.0,0.0,0.0
2009-09-12,0.0,592274.0,0.0,0.0,0.0
2009-09-13,0.0,592274.0,0.0,0.0,0.0
2009-09-14,0.0,592274.0,0.0,0.0,0.0
2009-09-15,0.0,592274.0,0.0,0.0,0.0
2009-09-16,20.0,592294.0,0.0,20.0,0.0
2009-09-17,61425.0,653719.0,0.0,56298.0,0.0
2009-09-18,0.0,653719.0,0.0,0.0,0.0
2009-09-19,0.0,653719.0,0.0,0.0,0.0
2009-09-20,0.0,653719.0,0.0,0.0,0.0
2009-09-21,0.0,653719.0,0.0,0.0,0.0
2009-09-22,3793.0,657512.0,0.0,3793.0,0.0
2009-09-23,19532.0,677044.0,0.0,13563.0,0.0
2009-09-24,0.0,677044.0,0.0,0.0,0.0
2009-09-25,3793.0,680837.0,0.0,0.0,0.0
2009-09-26,0.0,680837.0,0.0,0.0,0.0
2009-09-27,1491.0,682328.0,0.0,0.0,0.0
2009-09-28,0.0,682328.0,0.0,0.0,0.0
2009-09-29,6734.0,689062.0,0.0,427.0,0.0
2009-09-30,0.0,689062.0,0.0,0.0,0.0
2009-10-01,0.0,689062.0,0.0,0.0,0.0
2009-10-02,2075.0,691137.0,0.0,0.0,0.0
2009-10-03,0.0,691137.0,0.0,0.0,0.0
2009-10-04,0.0,691137.0,0.0,0.0,0.0
2009-10-05,0.0,691137.0,0.0,0.0,0.0
2009-10-06,3106.0,694243.0,0.0,0.0,0.0
2009-10-07,0.0,694243.0,0.0,0.0,0.0
2009-10-08,0.0,694243.0,0.0,0.0,0.0
2009-10-09,0.0,694243.0,0.0,0.0,0.0
2009-10-10,0.0,694243.0,0.0,0.0,0.0
2009-10-11,0.0,694243.0,0.0,0.0,0.0
2009-10-12,326930.0,1021173.0,290977.0,326671.0,0.0
2009-10-13,0.0,1021173.0,0.0,0.0,0.0
2009-10-14,0.0,1021173.0,0.0,0.0,0.0
2009-10-15,0.0,1021173.0,0.0,0.0,0.0
2009-10-16,56642.0,1077815.0,0.0,27144.0,0.0
2009-10-17,0.0,1077815.0,0.0,0.0,0.0
2009-10-18,961.0,1078776.0,0.0,0.0,0.0
2009-10-19,0.0,1078776.0,0.0,0.0,0.0
2009-10-20,0.0,1078776.0,0.0,0.0,0.0
2009-10-21,66434.0,1145210.0,1659.0,59552.0,0.0
2009-10-22,81033.0,1226243.0,0.0,9307.0,0.0
2009-10-23,0.0,1226243.0,0.0,0.0,0.0
2009-10-24,0.0,1226243.0,0.0,0.0,0.0
2009-10-25,27046.0,1253289.0,0.0,0.0,0.0
2009-10-26,0.0,1253289.0,0.0,0.0,0.0
2009-10-27,34611.0,1287900.0,0.0,0.0,0.0
2009-10-28,0.0,1287900.0,0.0,0.0,0.0
2009-10-29,1443.0,1289343.0,0.0,0.0,0.0
2009-10-30,9420.0,1298763.0,0.0,4409.0,0.0
2009-10-31,0.0,1298763.0,0.0,0.0,0.0
2009-11-01,0.0,1298763.0,0.0,0.0,0.0
2009-11-02,0.0,1298763.0,0.0,0.0,0.0
2009-11-03,0.0,1298763.0,0.0,0.0,0.0
2009-11-04,0.0,1298763.0,0.0,0.0,0.0
2009-11-05,125205.0,1423968.0,0.0,114663.0,0.0
2009-11-06,0.0,1423968.0,0.0,0.0,0.0
2009-11-07,0.0,1423968.0,0.0,0.0,0.0
2009-11-08,0.0,1423968.0,0.0,0.0,0.0
2009-11-09,0.0,1423968.0,0.0,0.0,0.0
2009-11-10,0.0,1423968.0,0.0,0.0,0.0
2009-11-11,108391.0,1532359.0,0.0,4323.0,0.0
2009-11-12,0.0,1532359.0,0.0,0.0,0.0
2009-11-13,1701.0,1534060.0,0.0,0.0,0.0
2009-11-14,0.0,1534060.0,0.0,0.0,0.0
2009-11-15,0.0,1534060.0,0.0,0.0,0.0
2009-11-16,0.0,1534060.0,0.0,0.0,0.0
2009-11-17,0.0,1534060.0,0.0,0.0,0.0
2009-11-18,0.0,1534060.0,0.0,0.0,0.0
2009-11-19,0.0,1534060.0,0.0,0.0,0.0
2009-11-20,179182.0,1713242.0,0.0,159921.0,0.0
2009-11-21,0.0,1713242.0,0.0,0.0,0.0
2009-11-22,0.0,1713242.0,0.0,0.0,0.0
2009-11-23,0.0,1713242.0,0.0,0.0,0.0
2009-11-24,0.0,1713242.0,0.0,0.0,0.0
2009-11-25,0.0,1713242.0,0.0,0.0,0.0
2009-11-26,0.0,1713242.0,0.0,0.0,0.0
2009-11-27,0.0,1713242.0,0.0,0.0,0.0
2009-11-28,0.0,1713242.0,0.0,0.0,0.0
2009-11-29,0.0,1713242.0,0.0,0.0,0.0
2009-11-30,0.0,1713242.0,0.0,0.0,0.0
2009-12-01,0.0,1713242.0,0.0,0.0,0.0
2009-12-02,1114292.0,2827534.0,1106665.0,1113620.0,0.0
2009-12-03,0.0,2827534.0,0.0,0.0,0.0
2009-12-04,0.0,2827534.0,0.0,0.0,0.0
2009-12-05,0.0,2827534.0,0.0,0.0,0.0
2009-12-06,9430.0,2836964.0,0.0,8211.0,0.0
2009-12-07,0.0,2836964.0,0.0,0.0,0.0
2009-12-08,3000.0,2839964.0,0.0,0.0,0.0
2009-12-09,2702.0,2842666.0,0.0,0.0,0.0
2009-12-10,199.0,2842865.0,0.0,0.0,0.0
2009-12-11,0.0,2842865.0,0.0,0.0,0.0
2009-12-12,14074.0,2856939.0,0.0,0.0,0.0
2009-12-13,0.0,2856939.0,0.0,0.0,0.0
2009-12-14,206526.0,3063465.0,0.0,185700.0,0.0
2009-12-15,17161.0,3080626.0,0.0,0.0,0.0
2009-12-16,2135.0,3082761.0,0.0,0.0,0.0
2009-12-17,41742.0,3124503.0,41699.0,41699.0,0.0
2009-12-18,23.0,3124526.0,0.0,0.0,0.0
2009-12-19,163.0,3124689.0,0.0,0.0,0.0
2009-12-20,0.0,3124689.0,0.0,0.0,0.0
2009-12-21,154.0,3124843.0,0.0,0.0,0.0
2009-12-22,0.0,3124843.0,0.0,0.0,0.0
2009-12-23,0.0,3124843.0,0.0,0.0,0.0
2009-12-24,0.0,3124843.0,0.0,0.0,0.0
2009-12-25,3712.0,3128555.0,3712.0,3712.0,0.0
2009-12-26,0.0,3128555.0,0.0,0.0,0.0
2009-12-27,1346.0,3129901.0,0.0,366.0,0.0
2009-12-28,0.0,3129901.0,0.0,0.0,0.0
2009-12-29,0.0,3129901.0,0.0,0.0,0.0
2009-12-30,0.0,3129901.0,0.0,0.0,0.0
2009-12-31,0.0,3129901.0,0.0,0.0,0.0
2010-01-01,0.0,3129901.0,0.0,0.0,0.0
2010-01-02,155.0,3130056.0,0.0,0.0,0.0
2010-01-03,0.0,3130056.0,0.0,0.0,0.0
2010-01-04,434278.0,3564334.0,6282.0,434278.0,0.0
2010-01-05,0.0,3564334.0,0.0,0.0,0.0
2010-01-06,0.0,3564334.0,0.0,0.0,0.0
2010-01-07,0.0,3564334.0,0.0,0.0,0.0
2010-01-08,0.0,3564334.0,0.0,0.0,0.0
2010-01-09,0.0,3564334.0,0.0,0.0,0.0
2010-01-10,0.0,3564334.0,0.0,0.0,0.0
2010-01-11,0.0,3564334.0,0.0,0.0,0.0
2010-01-12,483349.0,4047683.0,467261.0,478970.0,0.0
2010-01-13,2052.0,4049735.0,1823.0,2052.0,0.0
2010-01-14,2.0,4049737.0,0.0,0.0,0.0
2010-01-15,5810.0,4055547.0,0.0,5765.0,0.0
2010-01-16,765.0,4056312.0,0.0,0.0,0.0
2010-01-17,1250.0,4057562.0,0.0,0.0,0.0
2010-01-18,0.0,4057562.0,0.0,0.0,0.0
2010-01-19,231.0,4057793.0,0.0,0.0,0.0
2010-01-20,0.0,4057793.0,0.0,0.0,0.0
2010-01-21,158.0,4057951.0,0.0,0.0,0.0
2010-01-22,189.0,4058140.0,0.0,0.0,0.0
2010-01-23,46.0,4058186.0,0.0,0.0,0.0
2010-01-24,109.0,4058295.0,0.0,0.0,0.0
2010-01-25,9090.0,4067385.0,0.0,0.0,0.0
2010-01-26,888.0,4068273.0,0.0,0.0,0.0
2010-01-27,176.0,4068449.0,0.0,0.0,0.0
2010-01-28,1956.0,4070405.0,0.0,0.0,0.0
2010-01-29,949.0,4071354.0,0.0,543.0,0.0
2010-01-30,1002.0,4072356.0,0.0,0.0,0.0
2010-01-31,16048.0,4088404.0,12144.0,12144.0,0.0
2010-02-01,2405.0,4090809.0,0.0,0.0,0.0
2010-02-02,0.0,4090809.0,0.0,0.0,0.0
2010-02-03,2352.0,4093161.0,0.0,0.0,0.0
2010-02-04,1531.0,4094692.0,0.0,1097.0,0.0
2010-02-05,195743.0,4290435.0,45862.0,183720.0,0.0
2010-02-06,5243.0,4295678.0,0.0,0.0,0.0
2010-02-07,1316.0,4296994.0,0.0,0.0,0.0
2010-02-08,194315.0,4491309.0,175546.0,190315.0,0.0
2010-02-09,2735.0,4494044.0,1832.0,2686.0,0.0
2010-02-10,2125646.0,6619690.0,1795519.0,2099019.0,0.0
2010-02-11,2445.0,6622135.0,0.0,0.0,0.0
2010-02-12,22346.0,6644481.0,2462.0,3533.0,0.0
2010-02-13,5826.0,6650307.0,0.0,878.0,0.0
2010-02-14,42504.0,6692811.0,4143.0,22780.0,0.0
2010-02-15,21095.0,6713906.0,10032.0,13524.0,0.0
2010-02-16,4489.0,6718395.0,0.0,1387.0,0.0
2010-02-17,175239.0,6893634.0,0.0,157661.0,0.0
2010-02-18,7302.0,6900936.0,0.0,0.0,0.0
2010-02-19,4204.0,6905140.0,0.0,1481.0,0.0
2010-02-20,40.0,6905180.0,0.0,0.0,0.0
2010-02-21,5816.0,6910996.0,0.0,2582.0,0.0
2010-02-22,215867.0,7126863.0,0.0,180577.0,0.0
2010-02-23,42.0,7126905.0,0.0,0.0,0.0
2010-02-24,121474.0,7248379.0,37210.0,117173.0,0.0
2010-02-25,27585.0,7275964.0,27323.0,27323.0,0.0
2010-02-26,68900.0,7344864.0,0.0,1561.0,0.0
2010-02-27,2018.0,7346882.0,0.0,1128.0,0.0
2010-02-28,80838.0,7427720.0,0.0,79210.0,0.0
2010-03-01,2991.0,7430711.0,0.0,0.0,0.0
2010-03-02,8492.0,7439203.0,0.0,3541.0,0.0
2010-03-03,347.0,7439550.0,0.0,0.0,0.0
2010-03-04,46087.0,7485637.0,0.0,20660.0,0.0
2010-03-05,1094524.0,8580161.0,1038200.0,1092609.0,0.0
2010-03-06,73358.0,8653519.0,7263.0,43241.0,0.0
2010-03-07,32323.0,8685842.0,1779.0,20721.0,0.0
2010-03-08,385146.0,9070988.0,365310.0,381594.0,0.0
2010-03-09,32021.0,9103009.0,0.0,25859.0,0.0
2010-03-10,12262.0,9115271.0,0.0,11414.0,0.0
2010-03-11,70005.0,9185276.0,43559.0,63238.0,0.0
2010-03-12,368.0,9185644.0,0.0,0.0,0.0
2010-03-13,31390.0,9217034.0,0.0,29970.0,0.0
2010-03-14,3881.0,9220915.0,0.0,0.0,0.0
2010-03-15,234.0,9221149.0,0.0,0.0,0.0
2010-03-16,818.0,9221967.0,0.0,653.0,0.0
2010-03-17,156772.0,9378739.0,153299.0,156490.0,0.0
2010-03-18,15640.0,9394379.0,15573.0,15573.0,0.0
2010-03-19,92026.0,9486405.0,0.0,82418.0,0.0
2010-03-20,64804.0,9551209.0,23013.0,59745.0,0.0
2010-03-21,3713.0,9554922.0,0.0,721.0,0.0
2010-03-22,9810.0,9564732.0,0.0,5430.0,0.0
2010-03-23,133464.0,9698196.0,123333.0,130215.0,0.0
2010-03-24,4073.0,9702269.0,2060.0,2060.0,0.0
2010-03-25,214326.0,9916595.0,52074.0,190889.0,0.0
2010-03-26,9008.0,9925603.0,1834.0,2915.0,0.0
2010-03-27,26610.0,9952213.0,0.0,17133.0,0.0
2010-03-28,62427.0,10014640.0,57161.0,61694.0,0.0
2010-03-29,15622.0,10030262.0,0.0,6357.0,0.0
2010-03-30,3743.0,10034005.0,1908.0,3051.0,0.0
2010-03-31,4192.0,10038197.0,0.0,1940.0,0.0
2010-04-01,5436.0,10043633.0,0.0,1163.0,0.0
2010-04-02,3871.0,10047504.0,0.0,0.0,0.0
2010-04-03,6836.0,10054340.0,0.0,2860.0,0.0
2010-04-04,36437.0,10090777.0,29300.0,29300.0,0.0
2010-04-05,54132.0,10144909.0,29450.0,47389.0,0.0
2010-04-06,330881.0,10475790.0,296475.0,321113.0,0.0
2010-04-07,321664.0,10797454.0,308949.0,319939.0,0.0
2010-04-08,37360.0,10834814.0,17138.0,30714.0,0.0
2010-04-09,9301.0,10844115.0,0.0,4729.0,0.0
2010-04-10,950047.0,11794162.0,842804.0,935771.0,0.0
2010-04-11,257516.0,12051678.0,246577.0,250267.0,0.0
2010-04-12,161085.0,12212763.0,4857.0,140172.0,0.0
2010-04-13,6380.0,12219143.0,2287.0,2287.0,0.0
2010-04-14,22838.0,12241981.0,1875.0,11664.0,0.0
2010-04-15,7640878.0,19882859.0,7553241.0,7560229.0,331091.0
2010-04-16,1705571.0,21588430.0,1687224.0,1700780.0,0.0
2010-04-17,116640.0,21705070.0,63494.0,109152.0,0.0
2010-04-18,42599.0,21747669.0,21726.0,28608.0,0.0
2010-04-19,50048.0,21797717.0,3763.0,29531.0,0.0
2010-04-20,477253.0,22274970.0,281876.0,460818.0,0.0
2010-04-21,7748.0,22282718.0,0.0,3265.0,0.0
2010-04-22,182143.0,22464861.0,1793.0,68388.0,0.0
2010-04-23,7216.0,22472077.0,0.0,2466.0,0.0
2010-04-24,117648.0,22589725.0,45552.0,99871.0,0.0
