"NetworkDeficit","seasonal","trend","remainder"
-50370.5845386,-16067.24650264,236618.647083619,-270921.985119579
-47676.44209,-15410.9796861943,256347.171359192,-288612.633762998
-47307.2547122,-15410.9796861943,276075.695634765,-307971.97066077
-35669.3251098,-15410.9796861943,280315.264147637,-300573.609571243
-40139.9097547,-15410.9796861943,284554.832660509,-309283.762729015
-48512.3103962,-12583.4315218214,284262.237306125,-320191.116180504
-42052.725768,-12583.4315218214,283969.641951741,-313438.93619792
-45391.6843656,-12583.4315218214,282062.246818279,-314870.499662058
-43641.8367717,-12583.4315218214,280154.851684818,-311213.256934696
-47660.7565593,-8595.2881234761,275765.692725702,-314831.161161526
-49026.9961198,-8595.2881234761,271376.533766587,-311808.241762911
-43612.3123792,-8595.2881234761,267523.8375466,-302540.861802324
-46329.3292479,-8595.2881234761,263671.141326613,-301405.182451037
-35685.926118,-7822.70707213721,259647.220266389,-287510.439312252
-40264.0432536,-7822.7070721372,255623.299206166,-288064.635387628
-38913.8193056,-7822.7070721372,251313.818786629,-282404.931020091
-42083.3988301,-7822.70707213721,247004.338367092,-281265.030125054
-41709.9300726,-5543.56962675634,241586.651173428,-277753.011619272
-47375.491517,-5543.56962675634,236168.963979765,-278000.885870009
-36623.8546257,-5543.56962675634,230407.300263175,-261487.585262118
-40798.2114015,-5543.56962675634,224645.636546584,-259900.278321328
-48380.5884658,-3086.64945354457,218663.494298023,-263957.433310278
-46087.926807,-3086.64945354457,212681.352049462,-255682.629402917
-42289.9559115,-3086.64945354457,206598.322869084,-245801.62932704
-41068.7224369,-3086.64945354457,200515.293688707,-238497.366672062
-47844.6977963,215.095680091807,194858.248557254,-242918.042033646
-53739.5064374,215.095680091808,189201.203425801,-243155.805543293
-59533.7802428,215.095680091808,184236.687169956,-243985.563092848
-45376.4377465,215.095680091808,179272.17091411,-224863.704340702
-53803.7303814,2195.49078346431,175000.563586718,-230999.784751583
-56711.1288904,2195.49078346431,170728.956259326,-229635.57593319
-55283.1147514,2195.49078346431,167599.723843538,-225078.329378402
-51868.9614527,2195.49078346431,164470.491427749,-218534.943663913
-53375.5682905,-214790.389924253,161367.553686142,47.2679476106714
-46973.0630161,-210036.721433116,158264.615944536,4799.04247248021
-50058.9925535,-210036.721433116,155045.544970013,4932.18390960322
-47530.4972486,-210036.721433116,151826.47399549,10679.7501890262
-56037.5712389,-210036.721433116,148487.703005415,5511.44718880096
-49375.8523725,-207344.384018603,145148.93201534,12819.5996307624
-46027.6993479,-207344.384018603,141227.773170781,20088.911499922
-50088.8865657,-207344.384018603,137306.614326221,19948.8831266816
-42626.3251131,-207344.384018603,133129.955499529,31588.1034059733
-42140.7294185,-206099.356602689,128953.296672838,35005.3305113511
-43146.7421841,-206099.356602689,124288.606979627,38664.0074389614
-54547.6943536,-206099.356602689,119623.917286417,31927.7449626718
-45475.9696812,-206099.356602689,114228.883078746,46394.503842743
-44580.6060425,-201495.784071479,108833.848871075,48081.3291579043
-46757.366728,-201495.784071479,103252.333685291,51486.0836581882
-49317.5771778,-201495.784071479,97670.818499507,54507.388394172
-54848.2570177,-201495.784071479,92081.0828682014,54566.4441855776
-51901.3980876,-196914.849201118,86491.3472368958,58522.1038766224
-61456.9687398,-196914.849201118,80988.161180804,54469.7192805142
-55762.5490307,-196914.849201118,75484.9751247122,65667.325045706
-58119.6396078,-196914.849201118,70451.7507899801,68343.4588033381
-70182.0128296,-191595.975155483,65418.526455248,55995.4358706351
-64695.0265514,-191595.975155483,60985.2868837002,65915.6617203828
-65224.8577487,-191595.975155483,56552.0473121525,69819.0700946305
-67540.290039,-191595.975155483,52092.0897105767,71963.5954059064
-67477.8401534,-186462.681150182,47632.1321090009,71352.7088877812
-79184.5176312,-186462.681150182,42178.0418371692,65100.1216818128
-70641.5342163,-186462.681150182,36723.9515653376,79097.1953685445
-100885.78881,-186462.681150182,31672.6170265663,53904.2753136157
-80424.3432613,-183314.874592687,26621.2824877951,76269.2488435924
-83771.222989,-183314.874592687,21374.2568472675,78169.39475642
-83808.6438485,-183314.874592687,16127.2312067399,83378.9995374476
-91623.0853268,-183314.874592687,12080.584009754,79611.2052561335
-88504.9317357,-177338.202369179,8033.93681276807,80799.3338207107
-81421.263654,-177338.202369179,3292.03408899191,92624.9046261869
-80949.9214181,-177338.202369179,-1449.86863478425,97838.149585863
-82983.3654111,-177338.202369179,-7337.78872757163,101692.62568565
-79588.9114671,-171989.256111508,-13225.708820359,105626.053464767
-95784.5258779,-171989.256111508,-19974.7892737215,96179.5195073295
-94983.5986234,-171989.256111508,-26723.8697270839,103729.527215192
-90874.7839956,-171989.256111508,-34364.3779929431,115478.850108851
-101098.129324,-169042.895456406,-42004.8862588023,109949.652391208
-107463.630098,-169042.895456406,-49265.9805826424,110845.245941048
-117354.725624,-169042.895456406,-56527.0749064824,108215.244738888
-126446.562419,-169042.895456406,-62978.9935690139,105575.32660642
-117821.173178,-164674.039718644,-69430.9122315453,116283.778772189
-106884.911511,-164674.039718644,-75440.2261966344,133229.354404278
-118024.115865,-164674.039718644,-81449.5401617234,128099.464015367
-127487.675634,-164674.039718644,-85341.9720993062,122528.33618395
-145353.230405,-159537.720111272,-89234.404036889,103418.893743161
-122616.009651,-159537.720111272,-92377.2232913612,129298.933751633
-117127.267227,-159537.720111272,-95520.0425458333,137930.495430105
-122816.135377,-159537.720111272,-98370.066205119,135091.650939391
-145511.783247,-154413.806771677,-101220.089864405,110122.113389082
-119117.825777,-154413.806771677,-103248.004602973,138543.98559765
-157729.457012,-154413.806771677,-105275.91934154,101960.269101217
-141145.803845,-154413.806771677,-108164.841183979,121432.844110656
-135284.372873,-149168.679118608,-111053.763026418,124938.069272025
-126315.060606,-149168.679118608,-113450.322490864,136303.941003472
-128167.128684,-149168.679118608,-115846.88195531,136848.432389918
-157089.063432,-149168.679118608,-122433.484930169,114513.100616777
-148101.903222,-145247.13287433,-129020.087905028,126165.317557358
-189496.92725,-145247.13287433,-136673.192252252,92423.3978765826
-154737.139759,-145247.13287433,-144326.296599477,134836.289714807
-154483.525948,-145247.13287433,-150269.498545633,141033.105471964
-193714.120794,-142860.276787809,-156212.70049179,105358.856485599
-212058.56509,-142860.276787809,-162509.228635136,93310.9403329453
-219275.603394,-142860.276787809,-168805.756778483,92390.4301722915
-130534.88665,-142860.276787809,-172742.603885785,185067.994023594
-177230.802699,-139068.876867714,-176679.450993087,138517.525161801
-216022.778345,-139068.876867714,-192849.635046563,115895.733569277
-197850.969969,-139068.876867714,-209019.819100039,150237.725998753
-205496.320105,-139068.876867714,-224090.920331561,157663.477094275
-239296.13318,-134628.964898818,-239162.021563082,134494.8532819
-211500.55697,-134628.964898818,-251336.941925499,174465.349854317
-281375.663057,-134628.964898818,-263511.862287916,116765.164129735
-294274.951871,-134628.964898818,-269881.057195403,110235.070223221
-407981.568189,-130737.527251095,-276250.25210289,-993.788835014915
-397566.26905,-130737.527251095,-294535.178935343,27706.437136438
-326843.205586,-130737.527251095,-312820.105767796,116714.427432891
-377585.646661,-130737.527251095,-327355.607863233,80507.4884533286
-247719.517382,-129954.818857628,-341891.109958671,224126.411434299
-300770.471141,-129954.818857628,-359109.075508573,188293.423225202
-274806.677582,-129954.818857628,-376327.041058476,231475.182334104
-414463.05856,-129954.818857628,-385703.860003273,101195.620300901
-398383.418519,-128230.509512464,-395080.67894807,124927.769941534
-373468.90117,-128230.509512464,-398641.763991576,153403.37233404
-358040.510819,-128230.509512464,-402202.849035082,172392.847728546
-553242.767617,-128230.509512464,-409206.729255448,-15805.5288490876
-469429.18852,-123969.3458024,-416210.609475815,70750.7667582146
-607523.348079,-123969.3458024,-448728.732773051,-34825.269503549
-517485.557535,-123969.3458024,-481246.856070288,87730.6443376875
-510107.444251,-123969.3458024,-495630.762639516,109492.664190916
-592487.86024,-121534.436075718,-510014.669208745,39061.2450444633
-640286.455969,-121534.436075718,-505933.221253764,-12818.7986395173
-768448.076959,-121534.436075718,-501851.773298784,-145061.867584498
-989273.346489,-121534.436075718,-477282.060031951,-390456.850381331
-896954.958239,-118418.708827563,-452712.346765118,-325823.902646319
-498264.752805,-118418.708827563,-450070.741810461,70224.6978330242
-326587.419148,-118418.708827563,-447429.136855804,239260.426535367
-430396.485545,-118418.708827563,-446775.73375314,134797.957035703
-366207.494623,-116536.584333164,-446122.330650476,196451.42036064
-357026.350935,-116536.584333164,-447300.105067351,206810.338465516
-411983.603022,-116536.584333164,-448477.879484227,153030.860795392
-352683.556033,-116536.584333164,-466012.166707159,229865.195007323
-385904.338399,-114124.228005532,-483546.45393009,211766.343536622
-367553.919843,-114124.228005532,-496752.741018252,243323.049180784
-443091.923005,-114124.228005532,-509959.028106414,180991.333106946
-539537.017279,-114124.228005532,-529071.831517975,103659.042244508
-494568.026896,-111428.193718804,-548184.634929537,165044.801752341
-535195.399794,-111428.193718804,-555121.831144726,131354.62506953
-658051.547283,-111428.193718804,-562059.027359914,15435.6737957179
-593028.497812,-111428.193718804,-567441.627628395,85841.3235351985
-576189.377297,-109971.463187759,-572824.227896875,106606.313787634
-503350.062049,-109971.463187759,-579956.703006979,186578.104145738
-563328.956669,-109971.463187759,-587089.178117083,133731.684635842
-635217.631637,-109971.463187759,-587961.126100065,62714.9576508238
-510586.561963,-107152.318779943,-588833.074083047,185398.83089999
-433694.003576,-107152.318779943,-589757.259170571,263215.574374514
-372216.251771,-107152.318779943,-590681.444258095,325617.511267038
-337742.541336,-107152.318779943,-590863.005079906,360272.782523849
-426373.356227,-104058.313901399,-591044.565901717,268729.523576116
-449379.515705,-104058.313901399,-588308.468325322,242987.266521721
-486702.831959,-104058.313901399,-585572.370748927,202927.852691327
-465152.741477,-104058.313901399,-585353.374276312,224258.946700712
-458722.467955,-101265.790744598,-585134.377803697,227677.700593296
-447181.980541,-101265.790744598,-584946.491701565,239030.301905163
-484231.102938,-101265.790744598,-584758.605599432,201793.29340603
-497524.234703,-101265.790744598,-584017.71297432,187759.269015918
-501975.297091,-96815.393776885,-583276.820349208,178116.917035093
-521703.096042,-96815.393776885,-583681.093849126,158793.391584011
-430819.947327,-96815.393776885,-584085.367349044,250080.813798929
-416860.879986,-96815.393776885,-585164.737111945,265119.25090283
-410541.442827,-90858.1829644113,-586244.106874846,266560.847012257
-490055.069606,-90858.1829644113,-589236.410079294,190039.523437705
-449899.154242,-90858.1829644113,-592228.713283742,233187.742006154
-460958.000975,-90858.1829644113,-595520.107314547,225420.289303958
-417123.529308,-85317.2824695188,-598811.501345351,267005.25450687
-451045.870201,-85317.2824695188,-602165.323189113,236436.735457631
-502201.222175,-85317.2824695188,-605519.145032874,188635.205327393
-499109.569568,-85317.2824695188,-609023.927648946,195231.640550465
-527053.552782,-80936.6977901739,-612528.710265017,166411.855273191
-563138.320377,-80936.6977901739,-616864.055457202,134662.432870376
-535427.987539,-80936.6977901739,-621199.400649388,166708.110900562
-563883.679692,-80936.6977901739,-626068.361101312,143121.379199486
-512698.095956,-77652.3662012623,-630937.321553237,195891.591798499
-539164.177222,-77652.3662012623,-635843.651452383,174331.840431645
-547338.562165,-77652.3662012623,-640749.981351528,171063.785387791
-585900.039529,-77652.3662012623,-647270.041169211,139022.367841474
-634451.73601,-73516.234740947,-653790.100986894,92854.5997178415
-609689.245606,-73516.234740947,-656295.71524084,120122.704375787
-621059.57549,-73516.234740947,-658801.329494785,111257.988745732
-625151.221714,-73516.234740947,-659943.900590905,108308.913617852
-610724.983145,-69333.5755642466,-661086.471687026,119695.064106273
-531835.715973,-69333.5755642466,-630402.50004445,167900.359635696
-439472.156017,-69333.5755642466,-599718.528401873,229579.94794912
-447835.090459,-69333.5755642466,-578136.286709248,199634.771814495
-407519.804045,-65795.4790335958,-556554.045016623,214829.720005219
-468768.908399,-65795.4790335958,-530541.108077393,127567.678711989
-470098.11602,-65795.4790335958,-504528.171138163,100225.534151758
-536107.46485,-65795.4790335958,-500629.361110786,30317.3752943822
-521680.701749,-61721.6128800381,-496730.55108341,36771.4622144483
-426183.008381,-61721.6128800381,-495876.937550953,131415.542049991
-444869.329728,-61721.6128800381,-495023.324018496,111875.607170534
-464592.53081,-61721.6128800381,-494841.975842305,91971.0579123427
-383498.34889,-57416.8771611405,-494660.627666113,168579.155937254
-388000.852747,-57416.8771611405,-496138.85605677,165554.880470911
-333087.524845,-57416.8771611405,-497617.084447428,221946.436763568
-401681.011622,-57416.8771611405,-499080.884357187,154816.749896328
-473912.691615,-53812.4466644022,-500544.684266947,80444.4393163493
-464114.210778,-53812.4466644022,-496347.000214422,86045.2361008243
-469433.078892,-53812.4466644022,-492149.316161897,76528.6839342993
-360683.568635,-53812.4466644022,-484284.470247975,177413.348277378
-380544.437808,-50791.7640022674,-476419.624334054,146666.950528321
-489326.401185,-50791.7640022674,-466044.133767961,27509.4965852288
-423172.50129,-50791.7640022674,-455668.643201869,83287.9059141365
-401296.618055,-50791.7640022674,-448219.717031962,97714.8629792295
-383335.755311,-46673.4814968778,-440770.790862055,104108.517047933
-393731.540409,-46673.4814968778,-437602.818838503,90544.7599263806
-345159.480227,-46673.4814968778,-434434.846814951,135948.848084828
-348163.505868,-46673.4814968778,-428495.385430739,127005.361059617
-359807.66268,-41293.8209095063,-422555.924046528,104042.082276035
-337466.091761,-41293.8209095063,-423014.344030602,126842.073179108
-298006.428346,-41293.8209095063,-423472.764014676,166760.156578182
-323724.532967,-41293.8209095063,-425620.983581027,143190.271523533
-330425.620473,-37018.6055390723,-427769.203147378,134362.18821345
-358585.141473,-37018.6055390723,-432776.775141035,111210.239207107
-380863.971573,-37018.6055390723,-437784.347134692,93938.9811007645
-333904.276207,-37018.6055390723,-440320.327532696,143434.656864768
-415372.851555,-34124.8677676352,-442856.307930699,61608.3241433346
-400290.489027,-34124.8677676352,-446121.34983977,79955.7285804051
-359968.199844,-34124.8677676352,-449386.39174884,123543.059672476
-383090.389885,-34124.8677676352,-452104.971581844,103139.449464479
-418256.798961,-31432.1409262978,-454823.551414847,67998.893380145
-394441.228164,-31432.1409262978,-455670.156798029,92661.069560327
-410650.370897,-31432.1409262978,-456516.762181211,77298.5322105089
-386225.536946,-31432.1409262978,-458185.257230788,103391.861211086
-391575.694186,-28582.7969748405,-459853.752280365,96860.8550692056
-427552.995764,-28582.7969748405,-461936.032840277,62965.8340511173
-431226.075145,-28582.7969748405,-464018.313400188,61375.035230029
-411027.295107,-28582.7969748405,-469926.442301152,87481.9441689922
-342766.154631,-25487.15892951,-475834.571202115,158555.575500625
-357360.855051,-25487.15892951,-480991.233680656,149117.537559166
-326130.702877,-25487.15892951,-486147.896159198,185504.352211708
-426758.430998,-25487.15892951,-492158.096843727,90886.8247752369
-389796.708443,-24411.3735573279,-498168.297528256,132782.962642584
-436101.841763,-24411.3735573279,-509610.889593942,97920.42138827
-416205.070208,-24411.3735573279,-521053.481659628,129259.785008956
-467479.995043,-24411.3735573279,-527659.20828834,84590.5868026678
-517376.178152,-26266.3992442104,-534264.934917052,43155.1560092621
-478597.613224,-26266.3992442104,-542053.17805448,89721.9640746906
-496797.885267,-26266.3992442104,-549841.421191909,79309.935169119
-461596.822712,-26266.3992442104,-555712.484741149,120382.06127336
-444056.648109,-25656.238369707,-561583.54829039,143183.138551097
-507841.376592,-25656.238369707,-567066.288589287,84881.150366994
-500692.940314,-25656.238369707,-572549.028888184,97512.3269438905
-461452.937754,-25656.238369707,-575053.712495695,139257.013111402
-509538.642732,-23570.8292039306,-577558.396103206,91590.5825751371
-527269.5539,-23570.8292039306,-578699.734113549,75001.0094174799
-507512.215961,-23570.8292039306,-579841.072123892,95899.6853668229
-552073.351414,-23570.8292039306,-580902.816446487,52400.2942364179
-598561.342431,-25185.7928825221,-581964.560769082,8589.01122060453
-511863.097858,-25185.7928825221,-579677.328149304,93000.0231738258
-380811.830404,-25185.7928825221,-577390.095529525,221764.058008047
-404026.615201,-25185.7928825221,-575606.24905408,196765.426735602
-419100.430293,-25710.9988392829,-573822.402578636,180432.971124918
-457077.876614,-25710.9988392829,-570713.988058744,139347.110284027
-483224.859541,-25710.9988392829,-567605.573538853,110091.712837136
-450351.75863,-25710.9988392829,-571613.860848602,146973.101057885
-468481.067765,-24423.6957042269,-575622.148158351,131564.776097578
-561465.410421,-24423.6957042269,-580266.266275176,43224.5515584033
-573140.120877,-24423.6957042269,-584910.384392002,36193.9592192289
-573940.379709,-24423.6957042269,-600323.240314975,50806.5563102022
-502820.377178,-23253.6084449532,-615736.096237949,136169.327504902
-400146.85106,-23253.6084449532,-629839.853220884,252946.610605837
-452515.833082,-23253.6084449532,-643943.610203819,214681.385566773
-499231.194039,-23253.6084449532,-661726.125421635,185748.539827588
-468828.949581,-25420.9559813515,-679508.64063945,236100.647039801
-586092.928805,-25420.9559813515,-689699.939975429,129027.96715178
-599827.287678,-25420.9559813515,-699891.239311407,125484.907614759
-709236.475419,-25420.9559813515,-701986.10935787,18170.5899202212
-722742.89293,-27465.4352708158,-704080.979404332,8803.521745148
-763664.874798,-27465.4352708158,-705351.199455922,-30848.2400712617
-599298.481069,-27465.4352708158,-706621.419507513,134788.373709329
-548201.532131,-27465.4352708158,-708060.075466951,187323.978606767
-503143.735747,-29117.8311373928,-709498.73142639,235472.826816783
-577548.423719,-29117.8311373928,-709302.528981965,160871.936400358
-486318.829645,-29117.8311373928,-709106.326537541,251905.328029934
-438782.064305,-29117.8311373928,-709064.061058022,299399.827890415
-583306.605275,-30144.2290995488,-709021.795578504,155859.419403052
-570299.26575,-30144.2290995488,-710742.187682442,170587.15103199
-620671.938185,-30144.2290995488,-712462.57978638,121934.870700928
-664732.795331,-30144.2290995488,-714912.557506149,80323.9912746974
-670132.356542,-31419.4404266419,-717362.535225918,78649.6191105596
-668604.211146,-31419.4404266419,-720556.603425649,83371.8327062908
-570947.32588,-31419.4404266419,-723750.67162538,184222.786172022
-528675.512654,-31419.4404266419,-729152.034718465,231895.962491107
-552852.96658,-35318.4723865875,-734553.397811551,217018.903618138
-441737.668199,-35318.4723865875,-735716.452044216,329297.256231804
-591159.308034,-35318.4723865875,-736879.506276882,181038.67062947
-593741.737774,-35318.4723865875,-737377.174575743,178953.90918833
-574129.518583,-36981.7435173587,-737874.842874603,200727.067808962
-628942.789114,-36981.7435173587,-733371.152933518,141410.107336877
-675211.090601,-36981.7435173587,-728867.462992433,90638.1159087921
-612123.60041,-36981.7435173587,-725745.071900737,150603.215008096
-660535.58505,-36883.5433531584,-722622.68080904,98970.6391121987
-525988.726865,-36883.5433531584,-718868.604941905,229763.421430063
-542246.014192,-36883.5433531584,-715114.529074769,209752.058235928
-537265.504319,-36883.5433531584,-715085.12897835,214703.168012509
-535489.451896,-35891.1409681224,-715055.728881931,215457.417954054
-512509.134247,-35891.1409681224,-719244.930633826,242626.937354948
-618259.821209,-35891.1409681224,-723434.13238572,141065.452144843
-448135.020254,-35891.1409681224,-743765.49656966,331521.617283783
-603418.269241,-35463.7445767492,-764096.860753601,196142.33608935
-538808.130408,-35463.7445767492,-779251.32663071,275906.94079946
-637720.027537,-35463.7445767492,-794405.79250782,192149.509547569
-611406.775662,-35463.7445767492,-796766.980939941,220823.94985469
-468691.262747,-33975.642244195,-799128.169372063,364412.548869258
-480972.20182,-33975.642244195,-799523.711284132,352527.151708327
-573646.469587,-33975.642244195,-799919.2531962,260248.425853395
-612587.45525,-33975.642244195,-800292.604380002,221680.791374197
-557656.933112,-32011.6187253024,-800665.955563804,275020.641177106
-623976.845564,-32011.6187253024,-805370.494614139,213405.267775441
-738719.143164,-32011.6187253024,-810075.033664474,103367.509225777
-871840.39139,-32011.6187253024,-865327.251160441,25498.4784957435
-856762.052751,-33892.6379407329,-920579.468656408,97710.0538461406
-771293.77342,-33892.6379407329,-967644.104407097,230242.96892783
-635739.861386,-33892.6379407329,-1014708.74015779,412861.51671252
-644443.932968,-33892.6379407329,-1032203.83294478,421652.537917517
-897736.085105,-34384.5796579266,-1049698.92573178,186347.420284709
-890211.435518,-34384.5796579266,-1049691.18062911,193864.324769039
-883255.266502,-34384.5796579266,-1049683.43552644,200812.74868237
-1185838.46735,-34384.5796579266,-1049642.435352,-101811.452340071
-1047403.04342,-31008.1135564849,-1049601.43517756,33206.5053140472
-1013304.83489,-31008.1135564849,-1059353.19227507,77056.4709415538
-1028780.3549,-31008.1135564849,-1069104.94937258,71332.7080290605
-884413.351963,-31008.1135564849,-1077635.10192538,224229.863518864
-828265.345794,-28641.9453013184,-1086165.25447818,286541.853985501
-869632.848302,-28641.9453013184,-1085203.33915294,244212.436152256
-787918.784955,-28641.9453013184,-1084241.42382769,324964.58417401
-988864.280405,-28641.9453013184,-1082983.40841994,122761.073316256
-1047356.83408,-26221.3395290263,-1081725.39301218,60589.8984612091
-958194.701026,-26221.3395290263,-1082303.12808492,150329.766587943
-1102640.51664,-26221.3395290263,-1082880.86315765,6461.68604667787
-1008399.13616,-26221.3395290263,-1085008.74910047,102830.952469501
-1110332.85471,-24125.3545597321,-1087136.6350433,929.13489302923
-1036551.34541,-24125.3545597321,-1088503.54598184,76077.5551315678
-1015263.83849,-24125.3545597321,-1089870.45692037,98731.9729901063
-1090993.49189,-24125.3545597321,-1092156.05533846,25287.9180081894
-1047263.62003,-22711.6528496851,-1094441.65375654,69889.6865762256
-1246102.92317,-22711.6528496851,-1098328.1280298,-125063.142290511
-1231438.14339,-22711.6528496851,-1102214.60230307,-106511.888237248
-1633433.9704,-22711.6528496851,-1357531.60219872,-253190.7153516
-1665301.47095,-20235.0542964253,-1612848.60209436,-32217.8145592108
-1831195.93229,-20235.0542964253,-1897129.06368541,86168.1856918395
-1749743.38059,-20235.0542964253,-2181409.52527646,451901.19898289
-1737125.60765,-20235.0542964253,-2186673.90972553,469783.356371951
-2117603.42122,-20389.5024955202,-2191938.29417459,94724.3754501077
-2226982.26049,-20389.5024955202,-2193095.83724321,-13496.920751268
-2376216.8204,-20389.5024955202,-2194253.38031184,-161573.937592645
-2151737.08459,-20389.5024955202,-2212214.82072214,80867.2386276647
-2409641.9963,-21691.5142570621,-2230176.26113245,-157774.220910484
-2552846.75509,-21691.5142570621,-2473503.08389766,-57652.1569352746
-3140182.34632,-21691.5142570621,-2716829.90666287,-401660.925400065
-3375540.01236,-21691.5142570621,-2926754.88151689,-427093.61658605
-3567942.53858,-19772.1028672467,-3136679.8563709,-411490.57934185
-3647306.24547,-19772.1028672467,-3164058.91253279,-463475.230069962
-3443762.03074,-19772.1028672467,-3191437.96869468,-232551.959178074
-3961112.85849,-19772.1028672467,-3191437.96869468,-749902.786928074
-4557668.73946,-16067.24650264,-3191437.96869468,-1350163.52426268
-4984941.81029,-16067.24650264,-3191437.96869468,-1777436.59509268
-4455182.17178,-16067.24650264,-3191437.96869468,-1247676.95658268
-4711563.38152,-16067.24650264,-3191437.96869468,-1504058.16632268
-4024007.69107,-15410.9796861943,-3191437.96869468,-817158.742689127
-5011832.48447,-15410.9796861943,-3964611.16759067,-1031810.33719313
-5068845.98839,-15410.9796861943,-4737784.36648667,-315650.642217134
-4373541.98475,-15410.9796861943,-3954958.43208449,-403172.572979315
-4699232.75092,-12583.4315218214,-3172132.49768231,-1514516.82171587
-3476075.93398,-12583.4315218214,-3175161.67210306,-288330.830355116
-3211975.18944,-12583.4315218214,-3178190.84652381,-21200.9113943637
-4234959.48701,-12583.4315218214,-3178814.34850245,-1043561.70698573
-4689606.47767,-8595.2881234761,-3179437.85048108,-1501573.33906544
-3484810.46664,-8595.2881234761,-3177694.35566142,-298520.822855099
-3497261.00271,-8595.2881234761,-3175950.86084177,-312714.853744757
-3614038.46888,-8595.2881234761,-3173447.83935856,-431995.341397965
-4312069.36855,-7822.70707213721,-3170944.81787535,-1133301.84360251
-3764796.64217,-7822.7070721372,-3168740.79948161,-588233.135616249
-3410991.13862,-7822.7070721372,-3166536.78108788,-236631.650459987
-3446206.19095,-7822.70707213721,-3162479.13553098,-275904.348346888
-3014177.48283,-5543.56962675634,-3158421.48997407,149787.576770831
-3515875.23967,-5543.56962675634,-3157760.48002448,-352571.190018765
-3322277.82016,-5543.56962675634,-3157099.47007488,-159634.780458362
-2486934.02544,-5543.56962675634,-3087837.61230043,606447.156487184
-2636451.92496,-3086.64945354457,-3018575.75452597,385210.479019518
-2536284.38886,-3086.64945354457,-2949313.89675151,416116.157345059
-2677985.55003,-3086.64945354457,-2880052.03897706,205153.138400601
-2821502.76535,-3086.64945354457,-2880052.03897706,61635.9230806008
-3277879.95947,215.095680091807,-2880052.03897706,-398043.016173036
-3120681.58586,215.095680091808,-2880052.03897706,-240844.642563036
-2868320.18014,215.095680091808,-2880052.03897706,11516.7631569644
-2672270.26502,215.095680091808,-2880052.03897706,207566.678276964
-3573611.53241,2195.49078346431,-2880052.03897706,-695754.984216408
-3080117.87903,2195.49078346431,-3098973.92663047,16660.5568170091
-3727640.67268,2195.49078346431,-3317895.81428389,-411940.349179574
-2757545.12701,2195.49078346431,-3583080.16679471,823339.549001246
-3273563.66517,5201.05308573896,-3848264.51930553,569499.80104979
-3032378.02798,-214790.389924253,-3849221.64577999,1031634.00772424
-4020134.97355,-210036.721433116,-3850178.77225445,40080.5201375633
-4106123.43148,-210036.721433116,-3850996.36605447,-45090.3439924098
-4041666.54453,-210036.721433116,-3851813.9598545,20184.1367576164
-4052760.95532,-210036.721433116,-3852677.95942139,9953.72553450102
-3651015.12678,-207344.384018603,-3853541.95898827,409871.216226872
-4168049.80818,-207344.384018603,-3854405.04523833,-106300.378923066
-4604200.44771,-207344.384018603,-3855268.13148839,-541587.932203004
-4032410.89495,-207344.384018603,-3856771.00608106,31704.495149665
-4089817.64966,-206099.356602689,-3858273.88067373,-25444.4123835796
-3149516.2732,-206099.356602689,-3844109.03255206,900692.115954752
-3607399.74637,-206099.356602689,-3829944.1844304,428643.794663085
-4143425.53602,-206099.356602689,-3713427.56670513,-223898.612712179
-3021378.89717,-201495.784071479,-3596910.94897987,777027.835881348
-3255919.50994,-201495.784071479,-3492011.59701853,437587.87115001
-3821746.53755,-201495.784071479,-3387112.24505719,-233138.508421329
-3793879.23024,-201495.784071479,-3387112.24505719,-205271.201111329
-3523427.76073,-196914.849201118,-3387112.24505719,60599.3335283101
-3850658.18826,-196914.849201118,-3359402.26038452,-294341.078674363
-3604900.76985,-196914.849201118,-3331692.27571185,-76293.6449370361
-3853180.97539,-196914.849201118,-3303982.29103919,-352283.835149688
-3113263.8702,-191595.975155483,-3276272.30636654,354604.411322025
-3297718.35444,-191595.975155483,-3239740.5643553,133618.185070784
-3117389.99262,-191595.975155483,-3203208.82234406,277414.804879542
-3309765.56777,-191595.975155483,-3198175.5873463,80005.9947317853
-3163178.15492,-186462.681150182,-3193142.35234854,216426.878578727
-3186786.23825,-186462.681150182,-3193142.35234854,192818.795248727
-3680226.85969,-186462.681150182,-3193142.35234854,-300621.826191273
-4008242.37787,-186462.681150182,-3137272.10232096,-684507.594398858
-3638911.62412,-183314.874592687,-3081401.85229337,-374194.897233938
-3936831.10826,-183314.874592687,-3025531.60226579,-727984.631401526
-3407215.64895,-183314.874592687,-2969661.3522382,-254239.422119113
-3408894.08392,-183314.874592687,-2969661.3522382,-255917.857089113
-3236504.43541,-177338.202369179,-2969661.3522382,-89504.8808026221
-3052375.78926,-177338.202369179,-2969661.3522382,94623.7653473779
-3084397.96295,-177338.202369179,-2969661.3522382,62601.5916573778
-2672397.3706,-177338.202369179,-2969661.3522382,474602.184007378
-2534775.75456,-171989.256111508,-2969661.3522382,606874.853789708
-2789228.61078,-171989.256111508,-2877264.39874093,260025.044072437
-2774129.91838,-171989.256111508,-2784867.44524366,182726.782975167
-2844078.97048,-171989.256111508,-2673991.10104693,1901.38667843351
-3197742.5654,-169042.895456406,-2563114.75685019,-465584.913093402
-2922434.97893,-169042.895456406,-2563114.75685019,-190277.326623402
