"EstimatedTransactionVolume","seasonal","trend","remainder"
78742,-26972.1716699542,115102.435874817,-9388.26420486273
50159,-26972.1716699542,116959.244737551,-39828.073067597
52915,-26972.1716699542,117787.141369618,-37899.9696996638
76679,-18997.691822715,118615.038001685,-22938.3461789698
76524,-18997.691822715,119795.493901024,-24273.8020783094
76568,-18997.691822715,120975.949800364,-25410.2579776489
84153,-18997.691822715,124842.071372494,-21691.3795497795
166173,-7311.60874007288,128708.192944625,44776.4157954479
73232,-7311.60874007288,130966.359554345,-50422.7508142718
49181,-7311.60874007288,133224.526164064,-76731.9174239914
104633,-7311.60874007288,132631.667282886,-20687.058542813
136298,-8020.56429658973,132038.808401708,12279.7558948822
116845,-8020.56429658973,131227.535125376,-6361.97082878591
100723,-8020.56429658973,130416.261849044,-21672.697552454
77090,-8020.56429658973,131329.280342507,-46218.7160459174
92209,-8058.54389586329,132242.29883597,-31974.7549401071
55549,-8058.54389586329,133492.30378448,-69884.7598886171
74547,-8058.54389586329,134742.30873299,-52136.7648371271
107325,-8058.54389586329,136726.824054467,-21343.2801586036
124229,-5446.1951103532,138711.339375943,-9036.14426559015
137780,-5446.1951103532,140799.013349918,2427.1817604352
137490,-5446.1951103532,142886.687323893,49.5077864605119
108641,-5446.1951103532,141908.711331939,-27821.5162215856
82438,5874.33724442473,140930.735339985,-64367.0725844096
158259,5874.33724442473,137510.383119165,14874.2796364106
120733,5874.33724442473,134090.030898344,-19231.3681427691
102376,5874.33724442473,131667.183127497,-35165.520371922
112719,-900.952922223245,129244.33535665,-15624.3824344269
146538,-900.952922223245,129127.093212853,18311.8597093703
71634,-900.952922223245,129009.851069056,-56474.8981468324
59015,-900.952922223245,129565.77787945,-69649.8249572268
111965,-7003.6913375334,130121.704689844,-11153.013352311
95228,-7003.6913375334,130762.613668651,-28530.9223311177
115599,-7003.6913375334,131403.522647458,-8800.83130992444
129559,-7003.6913375334,132458.323275654,4104.36806187945
73295,2801.38428950335,133513.12390385,-63019.5081933534
129923,2801.38428950335,132658.797531251,-5537.18182075427
69007,2801.38428950335,131804.471158652,-65598.8554481551
87301,2801.38428950335,129553.497895282,-45053.8821847853
118291,-2045.03200146563,127302.524631912,-6966.49263044648
98304,-2045.03200146563,126274.662812176,-25925.6308107106
88537,-2045.03200146563,125246.80099244,-34664.7689909747
90037,-2045.03200146563,125354.780552671,-33272.7485512058
96949,-3477.63348121,125462.760112903,-25036.1266316927
63545,-3477.63348121,125208.555186295,-58185.9217050847
106118,-3477.63348121,124954.350259687,-15358.7167784768
111317,-3477.63348121,124951.493418956,-10156.8599377457
123307,-4379.79268538964,124948.636578224,2738.15610716514
102429,-4379.79268538964,125394.98290159,-18586.1902162005
95206,-4379.79268538964,125841.329224956,-26255.5365395662
69354,-4379.79268538964,126719.40335943,-52985.6106740402
69409,-4871.8864118967,127597.477493904,-53316.5910820071
99823,-4871.8864118967,129461.680848263,-24766.7944363659
93845,-4871.8864118967,131325.884202621,-32608.9977907246
113791,-4871.8864118967,133699.521089204,-15036.6346773076
150250,-8487.20222448252,136073.157975787,22664.0442486953
194315,-8487.20222448252,137085.426960873,65716.7752636097
142835,-8487.20222448252,138097.695945958,13224.5062785242
121411,-8487.20222448252,137385.553189018,-7487.35096453576
85247,-9517.61677453241,136673.410432078,-41908.7936575458
104349,-9517.61677453241,135148.385651099,-21281.7688765663
131058,-9517.61677453241,133623.360870119,6952.25590441332
110876,-9517.61677453241,135199.752669733,-14806.1358952006
116421,-14109.2342185417,136776.144469347,-6245.91025080523
86098,-14109.2342185417,140071.962150268,-39864.7279317263
92933,-14109.2342185417,143367.779831189,-36325.5456126473
162977,-14109.2342185417,146120.861972837,30965.3722457045
135133,-12177.1352463208,148873.944114485,-1563.8088681646
146888,-12177.1352463208,153497.8511918,5567.28405452074
118810,-12177.1352463208,158121.758269115,-27134.6230227939
123942,-12177.1352463208,163267.203553077,-27148.0683067559
177720,3748.20404753298,168412.648837039,5559.14711542826
225866,3748.20404753298,172455.851035247,49661.9449172202
250615,3748.20404753298,176499.053233455,70367.742719012
158394,3748.20404753298,180135.491825676,-25489.695873209
183317,-1194.93440034211,183771.930417897,740.003982444992
223466,-1194.93440034211,183384.398265722,41276.5361346204
184559,-1194.93440034211,182996.866113546,2757.06828679572
172883,-1194.93440034211,179105.705850957,-5027.7714506145
102215,-15151.032826016,175214.545588367,-57848.5127623508
162028,-15151.032826016,168156.954721806,9022.07810420991
208459,-15151.032826016,161099.363855245,62510.6689707706
152609,-15151.032826016,152564.714975982,15195.3178500342
129477,-15731.5014423194,144030.066096718,1178.43534560114
142251,-15731.5014423194,138379.8331287,19602.6683136198
111737,-15731.5014423194,132729.600160681,-5261.09871836158
83629,-15731.5014423194,128261.890464587,-28901.3890222672
122273,-20850.8642037023,123794.180768492,19329.68343521
105175,-20850.8642037023,120641.60713222,5384.25707148227
191858,-20850.8642037023,117489.033495948,95219.8307077546
138339,-20850.8642037023,114808.766972642,44381.0972310603
160355,-22306.6899708416,112128.500449336,70533.1895215054
125611,-22306.6899708416,110940.386583657,36977.3033871844
91191,-22306.6899708416,109752.272717978,3745.41725286336
118423,-22306.6899708416,107644.116708558,33085.5732622837
116684,-9578.99069869504,105535.960699138,20727.0299995575
141379,-9578.99069869504,103501.032275648,47456.9584230467
138348,-9578.99069869504,101466.103852159,46460.8868465359
140401,-9578.99069869504,101094.067837099,48885.9228615965
112295,-9492.26750447352,100722.031822038,21065.2356824355
93693,-9492.26750447352,99986.3660162105,3198.90148826299
126165,-9492.26750447352,99250.700210383,36406.5672940905
146020,-9492.26750447352,98370.3645491149,57141.9029553586
228125,-13925.3052153968,97490.0288878467,144560.27632755
147891,-13925.3052153968,98414.0980579888,63402.207157408
181003,-13925.3052153968,99338.1672281308,95590.137987266
100556,-13925.3052153968,99610.4895223382,14870.8156930586
100598,-13026.2261986136,99882.8118165455,13741.4143820681
167158,-13026.2261986136,93326.8829794224,86857.3432191912
154662,-13026.2261986136,86770.9541422993,80917.2720563143
210237,-13026.2261986136,75963.8298469044,147299.396351709
297937,-19058.101693776,65156.7055515095,251838.396142266
307229,-19058.101693776,50553.5470872888,275733.554606487
164849,-19058.101693776,35950.3886230682,147956.713070708
123129,-19058.101693776,12085.538688274,130101.563005502
176770,-18502.6465423145,-11779.3112465201,207051.957788835
230771,-18502.6465423145,-20253.3019270268,269526.948469341
143192,-18502.6465423145,-28727.2926075335,190421.939149848
169104,-18502.6465423145,-35937.1082813423,223543.754823657
161082,-8755.4737923096,-43146.9239551511,212984.397747461
116222,-8755.4737923096,-48935.3708183005,173912.84461061
84124,-8755.4737923096,-54723.8176814499,147603.291473759
131142,-8755.4737923096,-59555.7698176861,199453.243609996
203574,-10838.105442909,-64387.7219539224,278799.827396831
169507,-10838.105442909,-69686.1526913069,250031.258134216
130229,-10838.105442909,-74984.5834286915,216051.6888716
406621,-10838.105442909,-73006.1968151279,490465.302258037
197488,-19548.565818992,-71027.8102015642,288064.376020556
104185,-19548.565818992,-66897.2514031033,190630.817222095
158902,-19548.565818992,-62766.6926046424,241217.258423634
375957,-19548.565818992,-53060.7492101896,448566.315029182
208752,-20260.8486650574,-43354.8058157369,272367.654480794
191625,-20260.8486650574,-35337.9398257666,247223.788490824
266232,-20260.8486650574,-27321.0738357962,313813.922500854
198404,-20260.8486650574,-16663.412214622,235328.260879679
109895,-19759.4604675167,-6005.75059344784,135660.211060965
186220,-19759.4604675167,4412.56632248778,201566.894145029
322835,-19759.4604675167,14830.8832384234,327763.577229093
175052,-19759.4604675167,27423.6707262012,167387.789741316
179864,-20187.5048657717,40016.4582139791,160035.046651793
137975,-20187.5048657717,49256.2185929319,108906.28627284
139430,-20187.5048657717,58495.9789718848,101121.525893887
81157,-20187.5048657717,74643.7500105225,26700.7548552492
141464,-21015.3504813022,90791.5210491603,71687.8294321419
186868,-21015.3504813022,104554.654929946,103328.695551356
222483,-21015.3504813022,118317.788810733,125180.56167057
270199,-21015.3504813022,131948.01022103,159266.340260272
188186,-20389.4845447893,145578.231631327,62997.252913462
149712,-20389.4845447893,153952.973413103,16148.5111316866
110282,-20389.4845447893,162327.715194878,-31656.2306500889
187863,-20389.4845447893,163192.195836326,45060.2887084631
190434,-16269.2894938743,164056.676477774,42646.6130161001
215851,-16269.2894938743,165139.867675303,66980.4218185714
117064,-16269.2894938743,166223.058872832,-32889.7693789573
95988,-16269.2894938743,167708.491987816,-55451.2024939414
135816,-13299.6682983155,169193.9251028,-20078.2568044842
95383,-13299.6682983155,171392.83549909,-62710.1672007748
131995,-13299.6682983155,173591.745895381,-28297.0775970653
160419,-13299.6682983155,180837.551071227,-7118.88277291189
169054,-8606.93442384359,188083.356247074,-10422.4218232304
79280,-8606.93442384359,200802.477957299,-112915.543533456
89563,-8606.93442384359,213521.599667524,-115351.665243681
180541,-8606.93442384359,221448.279307373,-32300.3448835292
303038,-41086.3485606286,229374.958947221,114749.389613407
226278,-33836.1274087544,235600.348633333,24513.7787754215
204019,-33836.1274087544,241825.738319445,-3970.61091069027
256344,-33836.1274087544,244987.718049917,45192.4093588371
186115,-33836.1274087544,248149.69778039,-28198.5703716357
282056,-28938.4789188249,248556.473259252,62438.0056595732
248535,-28938.4789188249,248963.248738113,28510.2301807115
146039,-28938.4789188249,243810.749831556,-68833.270912731
189623,-28938.4789188249,238658.250924998,-20096.7720061734
338820,-32307.0636915555,232140.806271052,138986.257420503
449467,-32307.0636915555,225623.361617106,256150.702074449
364696,-32307.0636915555,214087.850251248,182915.213440308
272897,-32307.0636915555,202552.338885389,102651.724806166
190046,-39932.925661336,200471.385889674,29507.5397716622
152268,-39932.925661336,198390.432893959,-6189.50723262253
153098,-39932.925661336,198645.73771042,-5614.81204908405
185416,-39932.925661336,198901.042526882,26447.8831344544
414214,-28707.9886992673,198431.060982747,244490.927716521
258905,-28707.9886992673,197961.079438611,89651.9092606559
187786,-28707.9886992673,197348.786535049,19145.2021642188
194786,-28707.9886992673,196736.493631486,26757.4950677817
141759,-30571.8332817201,194892.667728316,-22561.8344465957
355411,-30571.8332817201,193048.841825146,192933.991456574
244198,-30571.8332817201,189647.74513318,85122.0881485401
168017,-30571.8332817201,186246.648441214,12342.1848405062
234709,-38877.1484096521,185685.734959096,87900.4134505563
192885,-38877.1484096521,185124.821476978,46637.3269326743
160196,-38877.1484096521,188991.991879065,10081.1565305867
161503,-38877.1484096521,192859.162281153,7520.98612849895
151821,-33210.3398697773,194929.806636323,-9898.4667665459
213538,-33210.3398697773,197000.450991493,49747.8888782841
199849,-33210.3398697773,198838.672871602,34220.6669981757
207174,-33210.3398697773,200676.89475171,39707.4451180673
193207,-38687.9608832549,201905.623816896,29989.3370663593
163982,-38687.9608832549,203134.352882081,-464.391998826293
150118,-38687.9608832549,201286.4070936,-12480.4462103453
179857,-38687.9608832549,199438.461305119,19106.4995781357
199469,-38781.3135751033,197181.758194591,41068.5553805127
194895,-38781.3135751033,194925.055084062,38751.2584910412
151161,-38781.3135751033,193397.241759373,-3454.92818426952
236945,-38781.3135751033,191869.428434684,83856.8851404198
185324,-37913.0587201083,190449.200057147,32787.858662961
168554,-37913.0587201083,189028.971679611,17438.0870404972
174308,-37913.0587201083,187317.848909813,24903.2098102951
151297,-37913.0587201083,185606.726140015,3603.33258009297
175336,-34026.5786417192,182981.719767389,26380.8588743301
177651,-34026.5786417192,180356.713394763,31320.8652469563
157591,-34026.5786417192,178337.044582678,13280.5340590414
157725,-34026.5786417192,176317.375770593,15434.2028711264
106163,-19531.1720071197,175823.621855382,-50129.4498482622
136609,-19531.1720071197,175329.867940171,-19189.6959330513
159426,-19531.1720071197,176349.223384994,2607.94862212587
180120,-19531.1720071197,177368.578829817,22282.5931773031
153033,-15528.6754657411,185881.475298336,-17319.799832595
219422,-15528.6754657411,194394.371766855,40556.3036988857
126307,-15528.6754657411,200852.715449847,-59017.0399841063
110497,-15528.6754657411,207311.059132839,-81285.3836670982
193317,-24334.3520537098,212693.056663331,4958.29539037863
236688,-24334.3520537098,218075.054193823,42947.2978598867
237573,-24334.3520537098,217682.314209494,44225.0378442156
211870,-24334.3520537098,217289.574225165,18914.7778285445
216770,-32704.483401475,215135.69199278,34338.791408695
204008,-32704.483401475,212981.809760395,23730.6736410802
350390,-32704.483401475,206299.792945027,176794.690456448
167043,-32704.483401475,199617.77612966,129.707271814957
297083,-29262.1870740547,194146.991589074,132198.195484981
245124,-29262.1870740547,188676.207048488,85709.9800255672
203267,-29262.1870740547,185986.888396815,46542.2986772397
191896,-29262.1870740547,183297.569745143,37860.6173289121
150728,-21718.2353402013,186292.279662538,-13846.0443223362
88434,-21718.2353402013,189286.989579932,-79134.7542397311
128540,-21718.2353402013,191327.142941322,-41068.9076011202
165657,-21718.2353402013,193367.296302711,-5992.06096250928
226782,-27882.3544964085,197236.279754541,57428.0747418673
231736,-27882.3544964085,201105.263206372,58513.0912900368
180944,-27882.3544964085,205750.179737338,3076.17475907039
136085,-27882.3544964085,210395.096268305,-46427.741771896
96073,-31780.5075768817,212640.21658477,-84786.7090078887
175471,-31780.5075768817,214885.336901236,-7633.82932435468
219823,-31780.5075768817,213711.959974948,37891.5476019337
225910,-31780.5075768817,212538.58304866,45151.9245282221
188637,-17110.4357963839,210567.109330725,-4819.67353434124
227414,-17110.4357963839,208595.635612791,35928.8001835933
134157,-17110.4357963839,206221.712880834,-54954.2770844505
127439,-17110.4357963839,203847.790148878,-59298.3543524944
172399,-20676.0636331847,200508.446546218,-7433.38291303316
174210,-20676.0636331847,197169.102943557,-2283.0393103727
179274,-20676.0636331847,196854.421387158,3095.64224602643
212109,-20676.0636331847,196539.739830759,36245.3238024256
157884,-37115.7054972502,199797.044551521,-4797.33905427039
112224,-37115.7054972502,203054.349272282,-53714.6437750319
85808,-37115.7054972502,203186.561219735,-80262.855722485
111204,-37115.7054972502,203318.773167188,-54999.0676699381
198958,-33036.3839576537,202218.764393001,29775.6195646523
208799,-33036.3839576537,201118.755618815,40716.6283388392
207863,-33036.3839576537,199597.665195859,41301.7187617949
176503,-33036.3839576537,198076.574772903,11462.8091847505
182352,-19567.931806739,194863.207741361,7056.72406537828
113515,-19567.931806739,191649.840709818,-58566.9089030793
159519,-19567.931806739,188402.009373301,-9315.07756656155
260797,-19567.931806739,185154.178036783,95210.7537699562
191451,-19980.0011519807,183512.244829647,27918.7563223334
179967,-19980.0011519807,181870.311622512,18076.6895294689
182134,-19980.0011519807,182515.357202828,19598.6439491532
165284,-19980.0011519807,183160.402783143,2103.59836883741
113757,-21467.9721064814,184102.4250878,-48877.4529813186
184164,-21467.9721064814,185044.447392457,20587.5247140248
173284,-21467.9721064814,186729.008939406,8022.96316707518
208669,-21467.9721064814,188413.570486356,41723.4016201256
170771,-11901.3503342564,192058.706003966,-9386.35566970939
183886,-11901.3503342564,195703.841521576,83.5088126806368
143563,-11901.3503342564,199141.358896171,-43677.0085619145
162355,-11901.3503342564,202578.876270766,-28322.5259365096
227171,-2657.54829942622,203691.131770981,26137.4165284451
218353,-2657.54829942622,204803.387271196,16207.16102823
187040,-2657.54829942622,205106.974850967,-15409.4265515404
196388,-2657.54829942622,205410.562430737,-6365.0141313108
185548,-7517.5373552399,205235.741650263,-12170.2042950231
138144,-7517.5373552399,205060.920869789,-59399.383514549
144890,-7517.5373552399,205154.134191283,-52746.5968360429
162530,-7517.5373552399,205247.347512777,-35199.8101575368
169224,-16260.3754249649,205938.14114654,-20453.7657215755
182769,-16260.3754249649,206628.934780304,-7599.55935533915
202393,-16260.3754249649,209557.668511368,9095.70691359721
196211,-16260.3754249649,212486.402242431,-15.0268174664234
160352,-14535.5170438918,214784.555426393,-39897.0383825013
120762,-14535.5170438918,217082.708610355,-81785.191566463
176602,-14535.5170438918,218016.387485218,-26878.8704413265
206427,-14535.5170438918,218950.066360082,2012.45068380996
189880,-13778.0199183501,220531.659252557,-16873.6393342066
186504,-13778.0199183501,222113.252145032,-21831.2322266815
181310,-13778.0199183501,225234.271275453,-30146.2513571025
116394,-13778.0199183501,228355.290405874,-98183.2704875236
104689,-16044.6658519992,229758.17417551,-109024.508323511
156159,-16044.6658519992,231161.057945147,-58957.3920931476
205369,-16044.6658519992,232636.185487968,-11222.5196359686
191310,-16044.6658519992,234111.313030789,-26756.6471787896
179991,-19677.4294920524,234110.848505014,-34442.4190129619
220389,-19677.4294920524,234110.38397924,5956.04551281256
190033,-19677.4294920524,234738.093094534,-25027.6636024814
105443,-19677.4294920524,235365.802209828,-110245.372717775
154114,-32242.6538569955,235837.482552137,-49480.8286951415
173736,-32242.6538569955,236309.162894446,-30330.5090374507
205260,-32242.6538569955,237441.43159213,61.2222648655588
192633,-32242.6538569955,238573.700289814,-13698.0464328182
214634,-32572.8427505474,241412.713350808,5794.12939973944
183472,-32572.8427505474,244251.726411802,-28206.8836612548
151507,-32572.8427505474,244898.889359592,-60819.0466090442
243081,-32572.8427505474,245546.052307381,30107.7904431665
260569,-17145.0846016897,245184.739428815,32529.3451728747
226890,-17145.0846016897,244823.426550249,-788.341948559508
207085,-17145.0846016897,245620.44649954,-21390.3618978503
228001,-17145.0846016897,246417.466448831,-1271.38184714111
164006,-6702.40776080474,247114.378450763,-76405.9706899584
150020,-6702.40776080474,247811.290452695,-91088.8826918907
205544,-6702.40776080474,247441.792130227,-35195.3843694221
230394,-6702.40776080474,247072.293807758,-9975.88604695353
226873,-12634.5267713397,246336.896571187,-6829.36979984757
248971,-12634.5267713397,245601.499334616,16004.0274367235
217735,-12634.5267713397,244906.546610416,-14537.0198390763
179169,-12634.5267713397,244211.593886216,-52408.067114876
175007,-21354.6845210751,242087.293292289,-45725.6087712137
204834,-21354.6845210751,239962.992698362,-13774.3081772867
336390,-21354.6845210751,240390.689956752,117353.994564323
348782,-21354.6845210751,240818.387215142,129318.297305933
302041,-13882.0715160458,242320.066718205,73603.0047978409
422526,-13882.0715160458,243821.746221268,192586.325294778
222078,-13882.0715160458,245385.431334071,-9425.35981802552
124644,-13882.0715160458,246949.116446875,-108423.044930829
181132,-14429.6050435273,246429.63384942,-50868.0288058926
223786,-14429.6050435273,245910.151251965,-7694.54620843768
209771,-14429.6050435273,246101.222890606,-21900.6178470783
198842,-14429.6050435273,246292.294529246,-33020.689485719
238961,-14621.9530956973,247818.154237138,5764.79885855925
176240,-14621.9530956973,249344.01394503,-58482.0608493325
144758,-14621.9530956973,250507.471509943,-91127.5184142454
228764,-14621.9530956973,251670.929074856,-8284.97597915825
324844,-16490.6118747264,253028.955432505,88305.6564422213
239136,-16490.6118747264,254386.981790155,1239.63008457169
255701,-16490.6118747264,255598.462822207,16593.149052519
243723,-16490.6118747264,256809.94385426,3403.66802046634
169951,-21285.8244807581,258431.613839922,-67194.7893591639
219976,-21285.8244807581,260053.283825584,-18791.4593448258
347366,-21285.8244807581,260669.193425174,107982.631055584
317056,-21285.8244807581,261285.103024764,77056.7214559939
256731,-22093.0140399878,261815.195680931,17008.818359057
241286,-22093.0140399878,262345.288337097,1033.72570289043
368117,-22093.0140399878,261546.656976309,128663.357063679
228868,-22093.0140399878,260748.02561552,-9787.01157553197
265806,-22948.1727134092,258760.628274894,29993.5444385154
232056,-22948.1727134092,256773.230934268,-1769.0582208586
225237,-22948.1727134092,253882.15099732,-5696.97828391124
211727,-22948.1727134092,250991.071060373,-16315.8983469639
264206,-18333.5648310369,246329.079706825,36210.4851242119
215038,-18333.5648310369,241667.088353277,-8295.52352223991
178046,-18333.5648310369,239342.759692721,-42963.1948616842
117116,-18333.5648310369,237018.431032165,-101568.866201129
181888,-22530.1944072135,235549.592395046,-31131.397987833
209549,-22530.1944072135,234080.753757928,-2001.559350714
185458,-22530.1944072135,234391.638766437,-26403.4443592234
204241,-22530.1944072135,234702.523774946,-7931.32936773292
231446,-26972.1716699542,237191.605347176,21226.5663227783
194140,-26972.1716699542,239680.686919406,-18568.5152494513
123793,-26972.1716699542,241524.056781816,-90758.8851118622
175978,-26972.1716699542,243367.426644227,-40417.2549742731
299639,-18997.691822715,243224.147482287,75412.5443404283
200269,-18997.691822715,243080.868320346,-23814.1764976311
198687,-18997.691822715,243360.458947402,-25675.7671246869
209161,-18997.691822715,243640.049574458,-15481.3577517427
187600,-7311.60874007288,244919.349689727,-50007.7409496538
169786,-7311.60874007288,246198.649804996,-69101.0410649228
195622,-7311.60874007288,248728.584500699,-45794.9757606266
211219,-7311.60874007288,251258.519196403,-32727.9104563305
241301,-8020.56429658973,256502.092581433,-7180.52828484282
192496,-8020.56429658973,261745.665966462,-61229.101669872
230425,-8020.56429658973,270403.018705438,-31957.454408848
249553,-8020.56429658973,279060.371444414,-21486.8071478239
305442,-8058.54389586329,283542.280432322,29958.2634635411
354160,-8058.54389586329,288024.189420231,74194.3544756325
259204,-8058.54389586329,292265.314207813,-25002.7703119498
254387,-8058.54389586329,296506.438995395,-34060.8950995322
262784,-5446.1951103532,301154.301973596,-32924.1068632432
266961,-5446.1951103532,305802.164951797,-33394.9698414441
256781,-5446.1951103532,313420.296338442,-51193.1012280887
215869,-5446.1951103532,321038.427725087,-99723.2326147333
335882,5874.33724442473,326154.954305972,3852.70844960335
356892,5874.33724442473,331271.480886857,19746.1818687179
396888,5874.33724442473,335268.800783397,55744.861972178
356397,5874.33724442473,339266.120679937,11256.542075638
325432,-900.952922223245,336557.337195486,-10224.3842732623
266554,-900.952922223245,333848.553711034,-66393.6007888107
175666,-900.952922223245,316689.721591013,-140122.76866879
436393,-900.952922223245,299530.889470992,137763.063451231
409938,-7003.6913375334,288604.760421944,128336.93091559
377677,-7003.6913375334,277678.631372896,107002.059964638
249168,-7003.6913375334,268070.253456826,-11898.5621192929
327156,-7003.6913375334,258461.875540757,75697.8157967764
215504,2801.38428950335,259977.488470476,-47274.8727599793
176407,2801.38428950335,261493.101400195,-87887.4856896983
226345,2801.38428950335,262210.620784082,-38667.0050735852
368800,2801.38428950335,262928.140167969,103070.475542528
227160,-2045.03200146563,264705.987213037,-35500.9552115714
256023,-2045.03200146563,266483.834258105,-8415.80225663984
242701,-2045.03200146563,269557.192535219,-24811.1605337531
196964,-2045.03200146563,272630.550812332,-73621.5188108663
243742,-3477.63348121,275424.519278374,-28204.8857971636
220050,-3477.63348121,278218.487744415,-54690.8542632051
267926,-3477.63348121,280585.888282661,-9182.25480145146
315001,-3477.63348121,282953.288820908,35525.3446603022
295909,-4379.79268538964,285420.678322218,14868.1143631716
258227,-4379.79268538964,287888.067823528,-25281.2751381386
149369,-4379.79268538964,289060.572700482,-135311.780015093
182488,-4379.79268538964,290233.077577436,-103365.284892046
229617,-4871.8864118967,289774.169842307,-55285.2834304101
252317,-4871.8864118967,289315.262107177,-32126.3756952808
255854,-4871.8864118967,292024.665352445,-31298.7789405487
276118,-4871.8864118967,294734.068597713,-13744.1821858166
277360,-8487.20222448252,299123.726638452,-13276.5244139691
270914,-8487.20222448252,303513.38467919,-24112.1824547075
205171,-8487.20222448252,310211.799092848,-96553.5968683653
336829,-8487.20222448252,316910.213506506,28405.988717977
320307,-9517.61677453241,320198.05385339,9626.56292114273
278627,-9517.61677453241,323485.894200274,-35341.2774257413
222015,-9517.61677453241,325788.742371174,-94256.125596642
314913,-9517.61677453241,328091.590542075,-3660.97376754269
184226,-14109.2342185417,327234.431319266,-128899.197100724
153969,-14109.2342185417,326377.272096457,-158299.037877915
286140,-14109.2342185417,326478.950989148,-26229.7167706061
311130,-14109.2342185417,326580.629881839,-1341.39566329686
317057,-12177.1352463208,325940.250631089,3293.88461523224
279452,-12177.1352463208,325299.871380339,-33670.7361340178
377828,-12177.1352463208,322348.082822688,67657.0524236332
212074,-12177.1352463208,319396.294265037,-95145.1590187158
138385,3748.20404753298,316316.496219359,-181679.700266892
228155,3748.20404753298,313236.698173681,-88829.9022212137
342679,3748.20404753298,309142.036414094,29788.7595383728
317741,3748.20404753298,305047.374654508,8945.42129795934
421180,-1194.93440034211,304561.579720165,117813.354680177
301566,-1194.93440034211,304075.784785823,-1314.85038548044
227417,-1194.93440034211,305580.986183452,-76969.0517831101
161324,-1194.93440034211,307086.187581082,-144567.25318074
236578,-15151.032826016,310958.86348943,-59229.8306634136
291359,-15151.032826016,314831.539397777,-8321.50657176133
331030,-15151.032826016,317151.703820531,29029.3290054849
366146,-15151.032826016,319471.868243285,61825.1645827312
302282,-15731.5014423194,320985.307495608,-2971.80605328822
350601,-15731.5014423194,322498.74674793,43833.754694389
212008,-15731.5014423194,322346.584713158,-94607.0832708386
301928,-15731.5014423194,322194.422678386,-4534.92123606621
315188,-20850.8642037023,319943.553961295,16095.3102424068
312636,-20850.8642037023,317692.685244205,15794.178959497
335902,-20850.8642037023,318474.671667155,38278.192536547
298197,-20850.8642037023,319256.658090105,-208.793886403029
264396,-22306.6899708416,321933.202634598,-35230.5126637565
313144,-22306.6899708416,324609.747179091,10840.9427917507
311249,-22306.6899708416,328762.45382361,4793.23614723125
371412,-22306.6899708416,332915.16046813,60803.5295027118
380826,-9578.99069869504,338369.945725889,52035.0449728062
480319,-9578.99069869504,343824.730983648,146073.259715047
542572,-9578.99069869504,348418.133150456,203732.85754824
392312,-9578.99069869504,353011.535317263,48879.4553814318
383229,-9492.26750447352,354707.402593942,38013.8649105318
461680,-9492.26750447352,356403.26987062,114768.997633854
629453,-9492.26750447352,352910.936896921,286034.330607552
767411,-9492.26750447352,349418.603923222,427484.663581251
743830,-13925.3052153968,348305.526212659,409449.779002738
555941,-13925.3052153968,347192.448502096,222673.856713301
413449,-13925.3052153968,347004.928626683,80369.3765887141
330281,-13925.3052153968,346817.40875127,-2611.10353587271
507869,-13026.2261986136,330489.318481662,190405.907716952
442431,-13026.2261986136,314161.228212054,141295.99798656
671383,-13026.2261986136,299354.011755281,385055.214443332
510220,-13026.2261986136,284546.795298509,238699.430900105
434122,-19058.101693776,252012.190234959,201167.911458817
418981,-19058.101693776,219477.585171409,218561.516522367
343130,-19058.101693776,208616.357507715,153571.744186061
421882,-19058.101693776,197755.12984402,243184.971849755
387851,-18502.6465423145,193559.190539874,212794.45600244
444488,-18502.6465423145,189363.251235728,273627.395306587
372267,-18502.6465423145,185333.031862948,205436.614679366
365576,-18502.6465423145,181302.812490169,202775.834052145
314122,-8755.4737923096,179168.517515867,143708.956276443
233138,-8755.4737923096,177034.222541565,64859.2512507451
274593,-8755.4737923096,177281.672527875,106066.801264434
284536,-8755.4737923096,177529.122514186,115762.351278123
328198,-10838.105442909,180996.630842874,158039.474600035
450963,-10838.105442909,184464.139171561,277336.966271348
445023,-10838.105442909,191100.915071519,264760.19037139
312191,-10838.105442909,197737.690971477,125291.414471432
221480,-19548.565818992,203833.537224808,37195.0285941841
401381,-19548.565818992,209929.383478139,211000.182340853
457413,-19548.565818992,219680.354790104,257281.211028888
496223,-19548.565818992,229431.326102069,286340.239716923
399510,-20260.8486650574,235865.87141563,183904.977249427
348038,-20260.8486650574,242300.416729191,125998.431935866
514472,-20260.8486650574,249768.290847486,284964.557817572
524019,-20260.8486650574,257236.16496578,287043.683699277
432522,-19759.4604675167,268824.530275783,183456.930191734
428441,-19759.4604675167,280412.895585786,167787.564881731
504936,-19759.4604675167,287056.747489914,237638.712977603
452652,-19759.4604675167,293700.599394041,178710.861073476
436728,-20187.5048657717,301447.68138392,155467.823481851
425448,-20187.5048657717,309194.7633738,136440.741491972
380438,-20187.5048657717,316191.673003845,84433.8318619272
403953,-20187.5048657717,323188.582633889,100951.922231883
459606,-21015.3504813022,326949.011994039,153672.338487263
432569,-21015.3504813022,330709.441354189,122874.909127113
393711,-21015.3504813022,333145.232399905,81581.1180813972
395919,-21015.3504813022,335581.023445621,81353.3270356815
370213,-20389.4845447893,336310.199216256,54292.2853285329
316336,-20389.4845447893,337039.374986892,-313.890442102856
437257,-20389.4845447893,333939.752814548,123706.731730242
