"BitcoiDaysDestroyed","seasonal","trend","remainder"
10509063,-213642.916257114,4558249.71172805,6164456.20452906
4059957,-213642.916257114,4764580.84677477,-490980.930517658
13326588,-213642.916257114,4970911.98182149,8569318.93443562
11453664,-213642.916257114,5150528.50671352,6516778.40954359
3101872,-320713.161700137,5330145.03160555,-1907559.86990541
4257270,-320713.161700137,5683723.89186502,-1105740.73016488
6845700,-320713.161700137,6037302.75212448,1129110.40957566
6863977,-320713.161700137,6287977.60493727,896712.556762863
6132568,-73881.8904904657,6538652.45775007,-332202.567259604
12217232,-73881.8904904657,6828652.97239092,5462460.91809955
48864501,-73881.8904904657,7118653.48703176,41819729.4034587
9725191,-73881.8904904657,7244037.38778429,2555035.50270617
16852681,-231456.060109313,7369421.28853683,9714715.77157249
6985998,-231456.060109313,7365639.10964722,-148185.049537904
9484678,-231456.060109313,7361856.93075761,2354277.12935171
7152973,-231456.060109313,7194353.34509514,190075.715014173
8610732,-29424.1857826606,7026849.75943268,1613306.42634998
9426070,-29424.1857826606,6858374.85799219,2597119.32779047
6093630,-29424.1857826606,6689899.95655169,-566845.770769034
11801830,-29424.1857826606,6430021.50525637,5401232.68052629
5480683,203986.919863757,6170143.05396105,-893446.973824805
3458416,203986.919863757,5973809.99891053,-2719380.91877428
7939565,203986.919863757,5777476.94386,1958101.13627624
4040921,203986.919863757,5644105.32565102,-1807171.24551477
7784373,-180471.049634796,5510733.70744203,2454110.34219277
2629662,-180471.049634796,5464953.08646607,-2654820.03683128
4693501,-180471.049634796,5419172.46549011,-545200.415855316
5991962,-180471.049634796,5327170.83268145,845262.216953351
6250353,-115053.722808274,5235169.19987278,1130237.52293549
12201118,-115053.722808274,5165799.0409709,7150372.68183737
6182746,-115053.722808274,5096428.88206902,1201370.84073925
5481382,-115053.722808274,5048592.64617388,547843.076634392
4101712,-70827.8533076928,5000756.41027874,-828216.556971045
11946551,-70827.8533076928,4986568.45121397,7030810.40209372
11793759,-70827.8533076928,4972380.4921492,6892206.36115849
9033538,-70827.8533076928,4984861.14746771,4119504.70583998
3561984,-189343.863221396,4997341.80278622,-1246013.93956483
7314970,-189343.863221396,5161723.70836006,2342590.15486133
8038527,-189343.863221396,5326105.6139339,2901765.24928749
5540357,-189343.863221396,5341967.95564621,387732.907575183
5332115,34442.7926778751,5357830.29735852,-60158.0900363997
5344300,34442.7926778751,5399073.38245829,-89216.1751361657
6204846,34442.7926778751,5440316.46755806,730086.739764068
13540000,34442.7926778751,5530299.25378036,7975257.95354176
4543374,53122.1419881,5620282.04000267,-1130030.18199077
5540260,53122.1419881,5964812.56243936,-477674.704427457
9370889,53122.1419881,6309343.08487604,3008423.77313586
12020988,53122.1419881,6539803.34812328,5428062.50988862
39666548,-222593.88421986,6770263.61137051,33118878.2728494
10157893,-222593.88421986,6974422.2371934,3406064.64702646
15341988,-222593.88421986,7178580.86301629,8386001.02120358
8296806,-222593.88421986,7227478.13443911,1291921.74978075
32002913,-125232.400294294,7276375.40586194,24851769.9944324
6671077,-125232.400294294,7019595.25191865,-223285.851624353
15017014,-125232.400294294,6762815.09797536,8379431.30231894
9755702,-125232.400294294,6411985.16022429,3468949.24007001
8169703,-31864.4661362589,6061155.22247322,2140412.24366304
20594123,-31864.4661362589,5981644.75052318,14644342.7156131
5401270,-31864.4661362589,5902134.27857313,-468999.812436875
6872784,-31864.4661362589,5872104.39068493,1032544.07545133
7159057,-229826.563177173,5842074.50279673,1546809.06038044
12899791,-229826.563177173,5829608.89644446,7300008.66673271
7241786,-229826.563177173,5817143.2900922,1654469.27308498
9668809,-229826.563177173,5866646.88777169,4031988.67540549
8138323,112079.173271875,5916150.48545117,2110093.34127695
7462200,112079.173271875,5788325.80398582,1561795.0227423
5470824,112079.173271875,5660501.12252047,-301756.295792345
3622325,112079.173271875,5450715.97476272,-1940470.1480346
11645059,319717.898264916,5240930.82700498,6084410.27473011
11801688,319717.898264916,5151716.03043359,6330254.0713015
3777378,319717.898264916,5062501.23386219,-1604841.13212711
5199601,319717.898264916,5137207.45583234,-257324.354097256
7350787,544162.395665872,5211913.67780249,1594710.92653164
8493920,544162.395665872,5345331.77506668,2604425.82926745
4680764,544162.395665872,5478749.87233087,-1342148.26799674
5530384,544162.395665872,5577390.01051835,-591168.406184224
6543848,844504.513237857,5676030.14870584,23313.3380563073
6392872,844504.513237857,5659806.43648414,-111438.949721997
9464729,844504.513237857,5643582.72426244,2976641.7624997
7903038,844504.513237857,5653282.69847628,1405250.78828586
6076690,428919.226258144,5662982.67269012,-15211.8989482606
4027577,428919.226258144,5525618.01670322,-1926960.24296136
6160653,428919.226258144,5388253.36071632,343480.413025538
6063273,428919.226258144,5213636.22761746,420717.546124398
7302338,483308.391201445,5039019.0945186,1780010.51427996
24288622,483308.391201445,4921424.85546441,18883888.7533341
4788319,483308.391201445,4803830.61641023,-498820.007611672
4056701,483308.391201445,4575423.1261486,-1002030.51735005
8538101,599013.482655771,4347015.63588698,3592071.88145725
9141027,599013.482655771,4225073.40749202,4316940.10985221
9581351,599013.482655771,4103131.17909706,4879206.33824717
5444067,599013.482655771,4268502.56840156,576550.948942664
3809420,746734.951130219,4433873.95770607,-1371188.90883629
4521966,746734.951130219,4578307.4768535,-803076.427983724
3920340,746734.951130219,4722740.99600094,-1549135.94713116
4339783,746734.951130219,4862009.48109073,-1268961.43222095
4472801,663072.58457081,5001277.96618053,-1191549.55075133
4352130,663072.58457081,5199717.42491557,-1510660.00948638
5792286,663072.58457081,5398156.88365062,-268943.46822143
4427440,663072.58457081,5676537.82898729,-1912170.4135581
5847194,301253.822941516,5954918.77432397,-408978.597265485
4753074,301253.822941516,6129181.94794526,-1677361.77088678
6244225,301253.822941516,6303445.12156656,-360473.944508073
13225144,301253.822941516,6480479.53369673,6443410.64336175
7955625,720233.512259966,6657513.94582691,577877.541913126
5987258,720233.512259966,6840399.39199166,-1573374.90425162
5513982,720233.512259966,7023284.83815641,-2229536.35041638
