"MarketCap","seasonal","trend","remainder"
6733102331.25,214272243.399204,7024917363.59529,-506087275.744495
6643037913.75,217643191.435774,7024136334.1133,-598741611.799078
6763841117.25,217529582.925083,6987326680.32086,-441015145.995941
6792953412,217396527.708312,6950517026.52841,-374960142.236723
6723349466.75,217309168.574899,6926104287.83902,-420063989.66392
6759791170.25,222274795.315541,6901691549.14963,-364175174.215174
6654881727,222161316.994174,6854258438.85925,-421538028.853421
6315143457,222028252.841499,6806825328.56886,-713710124.410359
6377861181,221940720.327289,6803903360.53014,-647982899.857431
6393599083.75,228828242.238432,6800981392.49142,-636210550.979854
6251518222,228714894.106388,6801210131.17722,-778406803.283609
6428625750,228581821.017809,6801438869.86302,-601394940.880829
6429245278.5,228494115.122802,6801714652.26235,-600963488.885157
6367490749.5,234512206.325432,6801990434.66169,-669011891.48712
6363240583,234398988.382712,6801816871.3828,-672975276.765515
6311972619.75,234265906.358229,6801643308.10392,-723936594.712148
6179355602,234178027.082426,6799706917.49833,-854529342.580753
6426974895.25,238361077.96333,6797770526.89273,-609156709.606065
6216466025,238247990.209934,6771624045.31534,-793406010.525279
6237313762.5,238114899.249546,6745477563.73796,-746278700.487501
6364467155.5,238026846.592946,6723873626.57336,-597433317.666306
6308527913.25,242694387.361215,6702269689.40877,-636436163.519981
6307765712.5,242581429.797142,6702269689.40877,-637085406.705909
6212863800,242448329.90085,6702269689.40877,-731854219.309617
5949473600,242360103.863454,6702269689.40877,-995156193.272221
5688375693,246789652.643678,6702269689.40877,-1260683649.05244
5300749487.5,246676825.268929,6702269689.40877,-1648197027.1777
5524070247,246543716.436733,6702269689.40877,-1424743158.8455
5402753935,246455317.01854,6702269689.40877,-1545971071.42731
5333585347.5,250955335.572121,6702269689.40877,-1619639677.48089
5628078450,250842638.386696,6497310773.30907,-1120074961.69577
5748387369.75,250709520.618596,6292351857.20938,-794674008.077978
5432891464,250620947.819606,6002380349.09488,-820109832.914485
5395279765.5,252633041.031157,5712408840.98038,-569762116.511534
5337967003.5,252520474.035055,5712408840.98038,-626962311.515432
5063025000,252387347.331051,5712408840.98038,-901771188.311428
5090190768,252298601.151264,5712408840.98038,-874516674.131641
5101373770,250140323.016434,5712408840.98038,-861175393.996811
5137430973.75,250027886.209655,5712408840.98038,-825005753.440032
5013209451.25,249894750.569747,5712408840.98038,-949094140.300124
4853097937.5,249805831.009163,5654140532.42723,-1050848425.93639
4484062800,248709573.09347,5595872223.87409,-1360518996.96756
3920457791.25,248597266.476015,5493597295.77136,-1821736770.99738
4422803400,248464121.900203,5391322367.66864,-1216983089.56885
4417374855,248375028.958823,5378255567.59063,-1209255741.54945
4626353890.5,248896668.945872,5365188767.51262,-987731545.958489
5064334156.5,248784492.51774,5365297399.48303,-549747735.500774
4798872496.5,248651339.006024,5365406031.45345,-815184873.959475
4813795279.75,248562072.683847,5365452361.23205,-800219154.165901
4879865751.75,248250900.533457,5365498691.01066,-733883839.794114
5103763143,248138854.294649,5370356162.94809,-514731874.24274
5512344464.5,248005691.847028,5375213634.88552,-110874862.232553
5274369650,247916252.144055,5439893746.95957,-413440349.103627
5061867359.5,244682240.754739,5504573859.03362,-687388740.28836
5127558024.75,244570330.392682,5561089822.13333,-678102127.776009
5220952124,244437159.009158,5617605785.23303,-641090820.24219
5213010586,244347545.925387,5617195498.56068,-648532458.486072
5160197007.5,238986755.636358,5616785211.88834,-695574960.024693
5189031450,238874981.151053,5616670665.73656,-666514196.887614
5165201887.5,238741800.831625,5616556119.58479,-690096032.916412
4883362638,238652014.367057,5616232300.60233,-971521676.96939
4810631776.5,234086545.055674,5615908481.61988,-1039363250.17555
4683525526.75,233974906.447121,5432957762.84858,-983407142.545698
4772474124.75,233841717.191788,5250007044.07728,-711374636.519063
4788169325,233751757.346424,5063831538.09766,-509413970.444081
4768547912,227020896.651914,4877656032.11804,-336129016.769953
4616493552,226909393.920111,4868676692.76864,-479092534.68875
4530198325,226776195.728875,4859697353.41924,-556275224.148114
4584899553.75,226686062.597714,4856545134.06312,-498331642.910837
4403862030.75,218796351.874764,4853392914.70701,-668327235.831772
4392017915.25,218684985.019713,4847688603.11353,-674355672.88324
4385207114,218551777.892572,4841984291.52005,-675328955.412619
4425721720,218461471.475614,4837109398.69022,-629849150.165834
4605750325,209029183.131122,4832234505.86039,-435513363.991516
4687412655,208917952.152823,4826378328.51936,-347883625.67218
4611859378.5,208784736.089778,4820522151.17832,-417447508.7681
4661447670,208694256.387023,4820328785.54941,-367575371.936433
4804211514,200208362.629646,4820135419.9205,-216132268.550144
5069001613.5,200097267.528098,4817023344.36547,51881001.6064367
4924234458,199964042.529149,4813911268.81043,-89640853.3395815
5802913006.5,199873389.540598,4781623351.49216,821416265.467239
5487177696,192841063.233478,4749335434.17389,545001198.592629
5353659140,192730104.008682,4714043299.0414,446885736.949914
5038882560,192596870.073829,4678751163.90892,167534526.017254
5182200331.25,192506043.79948,4675414713.95932,314279573.491196
5113804134,184606620.234245,4672078264.00973,257119249.756024
5134550134.25,184495796.886199,4671805098.21564,278249239.148163
5066365722,184362561.994085,4671531932.42154,210471227.584373
4890916442.5,184271554.455297,4670679126.89018,35965761.1545238
4827117112.5,175360914.797582,4669826321.35882,-18070123.6563978
4867761185,175250227.326289,4667831966.99845,24678990.6752644
4912198474,175116991.476913,4665837612.63808,71243869.8850079
5198006400,175025802.673685,4658433344.74772,364547252.578592
5159022365.25,167741475.673674,4651029076.85737,340251812.718961
5030504780,167630924.079131,4591363995.76214,271509860.158731
5047706145.5,167497687.272494,4531698914.66691,348509543.560594
5096576448,167406317.204827,4261038175.74957,668131955.045608
5112905893.5,160213553.643317,3990377436.83222,962314903.024463
5097293877,160103137.925526,3988584677.68695,948606061.387527
5176753038,159969900.161628,3986791918.54167,1029991219.2967
5180956836,159878348.829521,3986791918.54167,1034286568.62881
5132181106.25,151787872.998102,3986791918.54167,993601314.710227
5044277364.75,151677593.157062,3985500846.5244,907098925.068534
5077030936.5,151544354.435902,3984209774.50714,941276807.556963
5079337165,151452621.839356,3954854738.03862,973029805.122025
5103296365.5,144775073.234047,3925499701.5701,1033021590.69585
4986234561,144664929.269759,3905028815.03222,936540816.698018
4760292226.75,144531689.591338,3884557928.49434,731202608.664318
4770972114.75,144439775.730352,3845186059.22954,781346279.790104
4841998530,135786643.303187,3805814189.96474,900397696.732069
4829389818,135676635.215651,3800475013.77966,893238169.004688
4765766121.75,135543394.579968,3795135837.59458,835086889.575454
4807337088,135451299.454542,3787641129.06719,884244659.478272
4793307332.5,129982357.029971,3780146420.53979,883178554.930237
4584536858.75,129872484.819186,3767528929.98421,687135443.946607
4333263510,129739243.226241,3754911439.42862,448612827.345135
4327558492.5,129646966.836376,3740946733.58683,456964792.076796
4327589638.75,122993177.629909,3726982027.74503,477614433.375059
4438688455,122883441.295875,3705831370.40077,609973643.303355
4456636200.75,122750198.745669,3684680713.05651,649205288.947822
4534046550,122657741.091365,3672062431.88813,739326377.020505
4595814288,117262023.780726,3659444150.71975,819108113.499523
4469253041.75,117152423.323443,3650577725.94374,701522892.482817
4357639535.5,117019179.815976,3641711301.16773,598909054.516296
4478641758.5,116926540.897232,3632928087.5987,728787130.004064
4293704692.5,114586556.701938,3624144874.02968,554973261.768382
4336676937.5,114477092.121407,3622833683.86189,599366161.5167
4296892594.5,114343847.656678,3621522493.69411,561026253.149216
4278907103,114251027.473495,3616845296.79668,547810778.729825
4339040505,109293681.733996,3612168099.89926,617578723.366748
4317110682.5,109184353.030217,3526353072.33338,681573257.136405
4324528908.75,109051107.608227,3440538044.7675,774939756.374271
4136728482.25,108958106.160604,3396439801.93566,631330574.15374
3708212136.75,624919007.373776,3352341559.10381,-269048429.727587
3789717240,614200755.258431,3286946350.07288,-111429865.331307
3790803680,614079774.881743,3221551141.04194,-44827235.9236832
3791827840,613948162.79195,3220676346.94302,-42796669.7349691
3792762040,613869937.252024,3219801552.8441,-40909450.0961223
3793813880,602466688.491175,3219363616.95362,-28016425.4447951
3811241000,602345832.87609,3218925681.06314,-10030513.9392319
3733411893.75,602214163.596426,3218120629.44137,-86922899.2877955
3703664250,602135812.864342,3217315577.8196,-115787140.683941
3167787711,588320563.892156,3215131150.45412,-635664003.346275
2422228637.5,588199833.038674,3212946723.08864,-1378917918.62731
2994028686.5,588068106.569138,3132702545.45479,-726741965.523926
2819635181.25,587989630.644897,3052458367.82094,-820812817.215833
2707305216,574599494.148583,2949628746.1666,-816923024.315187
2901196119.5,574478888.056705,2846799124.51227,-520081893.068975
2918642141,574347104.397297,2838026232.86888,-493731196.266176
2927526251,574268503.280899,2829253341.22549,-475995593.506387
2958639540,562986016.777054,2829190010.33717,-433536487.114225
3216610342.5,562865535.446779,2829126679.44886,-175381872.395634
3205368430.25,562733694.597499,2829472185.81922,-186837450.166723
3365806048,562654968.288944,2829817692.18959,-26666612.4785352
3400567198.5,549040368.667145,2835867807.55099,15659022.2818675
3736655601.75,548920012.098473,2841917922.91238,345817666.739143
3662740944.5,548788142.534137,2845485312.41209,268467489.553777
3432695925,548709262.558609,2849052701.91179,34933960.5296006
3212507056.5,533977603.537211,2854008277.35519,-175478824.392398
3170875530.75,533857371.730143,2858963852.79858,-221945693.778725
3166115890,533725473.450749,2859058926.23301,-226668509.683763
3043276324,533646439.80825,2859153999.66745,-349524115.475696
3075532375,520646786.64305,2859678514.35421,-304792925.997262
3262655450,520526679.597584,2860203029.04098,-118074258.638563
3071111004,520394752.603133,2860215599.83192,-309499348.435057
3000292899,520315565.293662,2860228170.62287,-380250836.916532
3044045825.25,506361751.225695,2859001178.57663,-321317104.55233
3109769195,506241768.941833,2857774186.5304,-254246760.472232
3087557512.5,506109813.232325,2857245373.36119,-275797674.093517
3045448195.5,506030472.255882,2856716560.19199,-317298836.947869
3043095552,492692646.433394,2856225923.98539,-305823018.418782
3069222640.5,492572788.911135,2855735287.77879,-279085436.189924
3067764710.5,492440804.486569,2858938471.07482,-283614565.061388
3319054029,492361309.843155,2862141654.37085,-35448935.2140036
3394323806.25,480446171.603016,2875766154.84739,38111479.7995949
3376876497.75,480326438.84236,2889390655.32393,7159403.58370972
3265287115.5,480194425.702737,2958864799.24174,-173772109.444475
3378924200,480114777.392351,3028338943.15955,-129529520.551897
3253436855.25,467934551.272544,3045364116.86802,-259861812.890567
3347513318.25,467814943.273492,3062389290.5765,-182690915.599992
3375820757,467682901.418811,3062389290.5765,-154251434.995311
3405774966.5,467603099.441453,3062389290.5765,-124217423.517953
3272741800,456296770.878208,3122625927.74358,-306180898.621791
3288669462.75,456177287.640759,3182862564.91067,-350370389.801426
3331249442.5,456045217.071021,3243099202.07776,-367894976.648782
3311229561.75,455965261.426691,3303335839.24486,-448071538.921546
3296957187.5,444057330.240436,3303335839.24486,-450435981.985291
3527012250,443937971.764591,3303335839.24486,-220261561.009446
3513702465,443805872.479795,3323870061.11338,-253973468.593178
3439351080,443725763.168494,3344404282.98191,-348778966.150406
3666101617.5,432433793.616547,3382910158.94278,-149242335.059327
3833785480,432314559.902305,3421416034.90365,-19945114.8059545
3916209466.25,432182431.902452,3477572845.92353,6454188.42402267
3694216021.25,432102168.924179,3533729656.9434,-271615804.617581
3785549759,421721260.204385,3545964313.82403,-182135815.028417
3838133075.5,421602151.251746,3558198970.70466,-141668046.456408
3811928062.5,421469994.536836,3558723413.43911,-168265345.475945
4002310934,421389577.891591,3559247856.17356,21673499.9348526
4095028099.5,410501324.354328,3561010382.12988,123516393.015792
4085522367.75,410382340.163292,3562772908.0862,112367119.500504
4143624087,410250154.733325,3530368338.58135,203005593.685324
4034835730.25,410169584.421108,3497963769.0765,126702376.752392
3961922926.25,400736255.783483,3455415165.72052,105771504.746001
3954043366,400617396.354051,3412866562.36453,140559407.281417
4056925176,400485182.209026,3411280170.8931,245159822.897877
4004115563,400404458.229838,3409693779.42166,194017325.3485
3709717423.75,391122932.916876,3409012214.37527,-90417723.5421495
3637668805,391004198.249047,3408330649.32888,-161666042.577932
3627139245,390871955.388965,3406607997.27618,-170340707.665149
3600557275.5,390791077.742805,3404885345.22348,-195119147.46629
3638709587.5,381723142.315442,3390009305.48878,-133022860.304219
3717523388.25,381604532.409216,3375133265.75407,-39214409.9132857
3463709254.5,381472260.834076,3363974074.52665,-281737080.860727
3434680104,381391229.520945,3352814883.29923,-299526008.820178
3523694619.5,373699679.949093,3335955451.36936,-185960511.818451
3477917244.75,373581194.804471,3319096019.43948,-214759969.493954
3519286704,373448894.514274,3314701635.45662,-168863825.970889
3415687192.5,373367709.534171,3310307251.47375,-267987768.507919
3432372892,364432254.811477,3306486014.96167,-238545377.773145
3401639125,364313894.428458,3302664778.44959,-265339547.878047
3399420022.5,364181565.423203,3297952144.74592,-262713687.669126
3536772754,364100226.776129,3293239511.04226,-120566983.818385
3565053258.75,352550490.109339,3288541530.00046,-76038761.3598042
3557341515.75,352432254.487924,3283843548.95867,-78934287.6965976
3604010402.5,352299896.767612,3264329422.09363,-12618916.3612404
3572161132.5,352218404.453565,3244815295.22858,-24872567.1821489
3584116146,341600331.18841,3230408150.40569,12107664.4058976
3450310038.25,341482220.328598,3216001005.5828,-107173187.661399
3438416790,341349833.893228,3215311296.71995,-118244340.613175
3309144475.5,341268187.91221,3214621587.85709,-246745300.269301
3323853832.5,332761915.815932,3206363259.76479,-215271343.08072
3325501365,332643929.717723,3198104931.67248,-205247496.390207
3175023906,332511514.567296,3183316897.9556,-340804506.522896
3035523600,332429714.919307,3168528864.23871,-465434979.158021
3077794818,323487037.415954,3155334553.20349,-401026772.619448
3228428497.5,323369176.079348,3142140242.16827,-237080920.747622
3131458310.75,323236732.213864,3122702484.65566,-314480906.11952
3127275396,323154778.898902,3103264727.14304,-299144110.04194
3175869114,315718374.263589,3100199416.77834,-240048677.041931
3161465083,315600637.688586,3097134106.41365,-251269661.102233
3165877506,315468165.108045,3091421334.32462,-241011993.432664
3342138811,315386058.126112,3085708562.23559,-58955809.3617024
3316759348,309378582.580984,3078743861.91751,-71363096.4984913
3253364933,309260970.767585,3071779161.59942,-127675199.367008
3221419770,309128469.471986,3070071041.24766,-157779740.719642
3078777333.5,309046208.823081,3068362920.89589,-298631796.21897
3138324233.75,301286173.845869,3070135078.85344,-233097018.949312
3140185113,301168686.794074,3071907236.811,-232890810.605071
3183645204.75,301036156.783417,3240528507.8961,-357919459.929518
3317590248,300953742.467541,3409149778.9812,-392513273.448745
3294461783.25,291555815.684601,3598865075.76147,-595959108.196068
3305201503.5,291438453.394408,3788580372.54173,-774817322.436139
3396097404,291305894.668695,3801067622.19192,-696276112.860619
3335594229,291223326.685846,3813554871.84212,-769183969.527964
3315170883,281248650.498181,3813209302.39545,-779287069.893635
3331977963.75,281131412.969592,3812863732.94879,-762017182.168381
3307483748.5,280998825.528821,3812476309.58582,-785991386.614642
3460059372,280916103.879001,3812088886.22285,-632945618.101854
3409353360,271691306.568752,3811297988.41444,-673635934.983188
3385659603.75,271574193.801767,3810507090.60602,-696421680.657785
3455032100.5,271441577.645939,3806187864.90065,-622597342.046584
3418066879,271358702.329147,3801868639.19527,-655160462.524419
3436174904,262414519.896559,3797876260.15406,-624115876.050618
3374718444,262297531.891177,3793883881.11285,-681462969.004023
3365503020,262164887.020291,3789038169.10769,-685700036.127985
3352520598.25,262081858.036527,3784192457.10254,-693753716.88907
3341497738,252556329.818393,3780592369.46848,-691650961.28687
3351802886.25,252439466.574614,3776992281.83441,-677628862.159025
3290077757,252306792.988671,3771576530.57796,-733805566.566635
3327208635,252223610.337936,3766160779.32152,-691175754.659452
3347966800,245808438.860986,3753260034.12289,-651101672.983881
3412658925,245691705.80653,3740359288.92427,-573392069.730804
3388826794.5,245559003.50553,3724496435.70459,-581228644.71012
3413660332.5,245475667.187823,3708633582.48491,-540448917.172729
3346224108.75,238732386.818179,3701285559.90597,-593793837.974146
3351138399,238615783.953047,3693937537.32703,-581414922.280074
3338639125,238483052.936989,3690870072.11298,-590714000.049964
3360445832,238399562.952311,3687802606.89892,-565756337.851234
3352703354,231944981.644887,3685961084.57097,-565202712.215858
3285902376,231828508.969078,3684119562.24302,-630045695.212096
3298555151.25,231695749.237963,3680961018.01081,-614101615.998776
3163506560,231612105.586313,3677802473.77861,-745908019.364921
3198892481.5,226362887.62782,3629989696.97724,-657460103.105062
3220468764,226246545.141336,3582176920.17587,-587954701.31721
3210595731,226113756.695163,3541646726.93391,-557164752.629071
3191604605,226029959.441869,3501116533.69194,-535541888.133811
3197349335.25,219294616.691966,3502065061.30054,-524010342.74251
3171359940,219178404.394805,3503013588.90914,-550832053.30395
3249096900,219045587.233575,3504581894.75101,-474530581.984588
3279954697.5,218961636.378638,3506150200.59288,-445157139.471518
3251063484.25,214310279.345209,3507406022.77735,-470652817.872558
3266066700,214194197.237372,3508661844.96182,-456789342.19919
3280825686,214061351.361084,3509751256.33053,-442986921.691619
3285158823,213977246.904503,3510840667.69925,-439659091.603755
3312113463.75,210677337.998844,3522313320.03095,-420877194.279791
3375945331.5,210561386.080329,3533785972.36264,-368402026.942973
3503622535,210428511.488985,3581920880.63234,-288726857.121325
3570341154,210344253.430761,3630055788.90204,-270058888.332796
3546871875,205694569.106457,3672101299.62039,-330923993.726851
3522146336.25,205578747.377266,3714146810.33875,-397579221.466018
3489093090,205445844.070865,3720959732.61239,-437312486.683254
3466817874.75,205361432.410997,3727772654.88603,-466316212.547025
3523205318.75,201345031.659758,3734343553.13552,-412483266.04528
3489324384,201229340.119891,3740914451.38502,-452819407.504906
3443311744,201096427.877585,3748981666.58584,-506766350.463428
3462594912,201011842.836921,3757048881.78667,-495465812.623593
3453038843.25,198437429.185532,3765492130.34218,-510890716.277714
3558488937.5,198321867.834988,3773935378.89769,-413768309.23268
3563126298,198188946.656778,3788828958.85567,-423891607.512452
3636186255,198104188.235317,3803722538.81366,-365640472.048973
3762199291.5,193553838.272764,3811855986.80311,-243210533.575873
3696067023.75,193438407.111544,3819989434.79256,-317360818.154106
3656967385.5,193305476.99743,3831612739.83198,-367950831.329412
3658574047.5,193220545.195172,3843236044.8714,-377882542.566573
3700017152,190698622.020506,3848711836.46731,-339393306.487814
3887492037,190583321.04861,3854187628.06321,-157278912.111824
3923809460.75,190450381.998592,3854063814.67876,-120704735.927353
3837098590.5,190365276.815537,3853940001.29431,-207206687.609846
3872881222,191267710.085468,3853710971.64787,-172097459.733342
3888176093,191152539.302895,3853481942.00144,-156458388.304334
4123436257.5,191019591.316973,3993901683.00678,-61485016.8237519
4218182000,190934312.753121,4134321424.01212,-107073736.765241
4446326685,191335262.234519,4138923236.01592,116068186.74956
4168493842.5,191220221.641269,4143525048.01972,-166251427.160992
4212217418.5,191087264.719443,4144505867.71202,-123375713.931461
4185723080,191001812.774794,4145486687.40431,-150765420.179109
3968131248,191172786.917463,4146899835.03719,-369941373.954655
4001221266,191057876.513537,4148312982.67007,-338149593.183606
4003628992,190924910.655807,4148922896.72173,-336218815.377538
3975965187.75,190839285.330362,4149532810.77339,-364406908.353756
4008217039.5,192521775.723154,4149885171.01328,-334189907.236436
4019420682.75,192406995.508552,4150237531.25317,-323223844.011722
3999837095,192274020.714918,4150813945.40218,-343250871.117102
3987897004,192188222.008676,4151390359.5512,-355681577.559874
4142772627.5,192564650.434516,4153379798.13443,-203171821.068942
4141275320,192450000.409238,4155369236.71765,-206543917.12689
4217430293.5,192317016.679699,4189380850.56253,-164267573.742232
4196339601.75,192231044.59266,4223392464.40741,-219283907.250074
4261604875,192350495.036646,4254467181.39014,-185212801.426782
4197155670,192235975.200691,4285541898.37286,-280622203.573549
4152804929,192102982.535248,4289669775.56282,-328967829.09807
4113647100,192016837.067413,4293797652.75279,-372167389.820198
4056151352,194047632.595692,4292396762.91445,-430293043.510146
4056819587.25,193933242.94906,4290995873.07612,-428109528.775183
4111340913,193800241.347713,4288775617.59963,-371234945.947342
4121185500,193713922.499081,4286555362.12314,-359083784.622216
4088672680.5,197862919.044443,4284148276.80049,-393338515.344928
4008791845,197748659.587135,4281741191.47783,-470698006.064969
4042912995,197615649.049884,4258685025.16499,-413387679.214877
3906502563.25,197529156.820455,4235628858.85215,-526655452.422607
3842697676,201522423.57285,4218904922.48062,-577729670.053474
3824307952.25,201408294.304865,4202180986.1091,-579281328.163961
3851209440,201275274.83171,4183406105.98023,-533471940.811943
3881585457.75,201188609.221485,4164631225.85137,-484234377.322854
3854756404,206163631.161431,4153825021.25931,-505232248.420742
3870433884.5,206049632.08277,4143018816.66725,-478634564.250021
3848418459,205916603.673711,4063327169.25098,-420825313.924689
3734235455.25,205829764.682689,3983635521.8347,-455229831.267392
3734872203.75,212203856.878739,3934079679.45857,-411411332.587305
3684437228,212089987.989401,3884523837.08243,-412176597.071829
3386111034,211956950.644438,3817220346.37776,-643066263.022195
3386143924.25,211869938.272619,3749916855.67309,-575642869.695705
3392269896.75,214606214.132701,3744233407.36327,-566569724.745973
3283490946,214492475.432687,3738549959.05346,-669551488.486144
3322623211,214359429.15182,3734619388.13552,-626355606.287343
3099123540,214272243.399204,3730688817.21759,-845837520.616793
3227493639,217643191.435774,3726083810.73509,-716233363.170862
3327522393,217529582.925083,3721478804.25259,-611485994.177672
3320084428.5,217396527.708312,3721722522.81074,-619034622.019055
3406769556.75,217309168.574899,3721966241.3689,-532505853.193798
3321148728,222274795.315541,3724641549.24228,-625767616.557826
3296497320,222161316.994174,3727316857.11567,-652980854.109846
3362480626.5,222028252.841499,3729020614.35496,-588568240.696457
3325201108,221940720.327289,3730724371.59425,-627463983.921535
3360459735,228828242.238432,3732894974.13205,-601263481.370484
3313827788,228714894.106388,3735065576.66986,-649952682.776247
3363956160,228581821.017809,3735928471.04568,-600554132.06349
3421248063.25,228494115.122802,3736791365.4215,-544037417.294306
3502824590,234512206.325432,3773584887.63741,-505272503.962842
3519832118.5,234398988.382712,3810378409.85332,-524945279.73603
3546494661,234265906.358229,3850811480.68778,-538582726.046012
3503571468,234178027.082426,3891244551.52225,-621851110.604674
3498746776,238361077.96333,3896143934.24976,-635758236.21309
3503433867,238247990.209934,3901043316.97727,-635857440.187205
3434144189,238114899.249546,3902033868.87385,-706004579.123393
3357978768,238026846.592946,3903024420.77042,-783072499.363369
3373797492,242694387.361215,3905295898.42011,-774192793.781322
3361875500,242581429.797142,3907567376.06979,-788273305.866936
3331444219.5,242448329.90085,3907691338.29914,-818695448.699988
3422039400,242360103.863454,3907815300.52848,-728136004.391936
3408107823,246789652.643678,3907840951.00294,-746522780.646619
3375518010,246676825.268929,3907866601.4774,-779025416.746328
3368746800,246543716.436733,3906933283.98256,-784730200.419295
3316226688,246455317.01854,3905999966.48772,-836228595.506264
3359153459,250955335.572121,3940240518.83465,-832042395.406767
3367629247.5,250842638.386696,3974481071.18157,-857694462.068263
3426325082.5,250709520.618596,4015378001.93966,-839762440.058253
3454966027.75,250620947.819606,4056274932.69775,-851929852.767353
3426109284,252633041.031157,4061706614.79391,-888230371.825063
3413610106.25,252520474.035055,4067138296.89007,-906048664.67512
3503720584,252387347.331051,4069838992.80642,-818505756.137466
3486272414,252298601.151264,4072539688.72276,-838565875.874029
3490567938,250140323.016434,4075179781.11047,-834752166.126907
3507186837,250027886.209655,4077819873.49818,-820660922.707837
3490319119.5,249894750.569747,4082080454.60624,-841656085.675983
3511631462.75,249805831.009163,4086341035.71429,-824515403.973454
3516940234.5,248709573.09347,4100779834.8932,-832549173.486669
3514153761,248597266.476015,4115218634.07211,-849662139.548121
3624513479.25,248464121.900203,4127406974.14332,-751357616.793526
3604476037.5,248375028.958823,4139595314.21454,-783494305.673362
3585617248.25,248896668.945872,4154050175.39337,-817329596.08924
3599220642,248784492.51774,4168505036.5722,-818068887.089936
3614987148.75,248651339.006024,4178867688.30327,-812531878.559295
3649597910,248562072.683847,4189230340.03435,-788194502.718192
3629129621.25,248250900.533457,4198753443.37628,-817874722.659735
3673374595.5,248138854.294649,4208276546.71821,-783040805.512859
3748227565,248005691.847028,4241554934.77275,-741333061.619777
3751179453,247916252.144055,4274833322.82729,-771570121.971343
3863819742.25,244682240.754739,4303348637.15408,-684211135.658823
3964275577.5,244570330.392682,4331863951.48088,-612158704.373563
3867532353,244437159.009158,4356361781.32633,-733266587.335485
3893975956,244347545.925387,4380859611.17177,-731231201.097161
3977971670,238986755.636358,4440412026.34119,-701427111.977545
3968626252.5,238874981.151053,4499964441.5106,-770213170.161651
4041228215,238741800.831625,4535307924.53021,-732821510.361835
4093632236.5,238652014.367057,4570651407.54982,-715671185.41688
4131051097.5,234086545.055674,4616154917.02975,-719190364.585429
4355203129,233974906.447121,4661658426.50969,-540430203.956808
4207771165,233841717.191788,4694334941.18275,-720405493.374537
4353353674.5,233751757.346424,4727011455.85581,-607409538.702235
4416702247.5,227020896.651914,4733564776.43576,-543883425.587674
4586422490,226909393.920111,4740118097.01571,-380605000.935822
4866185020,226776195.728875,4741071189.39184,-101662365.120716
4597154298,226686062.597714,4742024281.76797,-371556046.365685
4606968187.5,218796351.874764,5003720950.57303,-615549114.947792
5039912342.5,218684985.019713,5265417619.37809,-444190261.897798
6052054800,218551777.892572,5958405175.50207,-124902153.394638
6468809828.75,218461471.475614,6651392731.62605,-401044374.351662
5921920000,209029183.131122,6269190887.15333,-556300070.284456
5751218425.5,208917952.152823,5886989042.68062,-344688569.333444
5737988774,208784736.089778,5806122032.1728,-276917994.262574
5652375858,208694256.387023,5725255021.66497,-281573420.051993
5613617130,200208362.629646,5473957545.97575,-60548778.6053963
5241134019,200097267.528098,5222660070.28653,-181623318.814628
4595034502.5,199964042.529149,5099806560.66734,-704736100.696485
4918001050,199873389.540598,4976953051.04814,-258825390.58874
4928286660,192841063.233478,4724834830.57707,10610766.1894474
4925097290,192730104.008682,4472716610.106,259650575.885314
4784255549.25,192596870.073829,4464614304.88634,127044374.289828
4889455205,192506043.79948,4456511999.66668,240437161.533839
4989243842.5,184606620.234245,4452791075.9123,351846146.353459
4968286239,184495796.886199,4449070152.15791,334720289.955888
4888331350,184362561.994085,4447630622.10873,256338165.897186
4765094517.5,184271554.455297,4446191092.05954,134631870.985159
4839962157,175360914.797582,4445544837.30023,219056404.902191
4793345255.25,175250227.326289,4444898582.54091,173196445.382803
4826764413.25,175116991.476913,4442686316.29261,208961105.480474
4777558597.5,175025802.673685,4440474050.04432,162058744.781997
4836836875,167741475.673674,4407534050.5921,261561348.734222
5180545500,167630924.079131,4374594051.13989,638320524.78098
5353676439,167497687.272494,4360329092.61111,825849659.116392
5270688720,167406317.204827,4346064134.08234,757218268.712835
5422546741.5,160213553.643317,4326535672.31088,935797515.545798
5551320987.75,160103137.925526,4307007210.53943,1084210639.28504
5356194597,159969900.161628,4310890880.40498,885333816.433393
5382265947,159878348.829521,4314774550.27053,907613047.899949
5406085237.5,151787872.998102,4346161896.39129,908135468.11061
5383391312,151677593.157062,4377549242.51205,854164476.330889
5636186752,151544354.435902,4508053477.4686,976588920.095502
5821698036,151452621.839356,4638557712.42514,1031687701.7355
5905880836.5,144775073.234047,4683771065.66071,1077334697.60524
5898642413.5,144664929.269759,4728984418.89627,1024993065.33397
6184512430.75,144531689.591338,4942023013.15037,1097957728.0083
6210898129,144439775.730352,5155061607.40446,911396745.865189
6640958131.5,135786643.303187,5340925294.46962,1164246193.72719
6370246741.5,135676635.215651,5526788981.53479,707781124.749561
6562214147.5,135543394.579968,5611581505.68945,815089247.230579
6666020040,135451299.454542,5696374029.84412,834194710.701341
6875876973,129982357.029971,5716780631.57229,1029113984.39774
6802214980.25,129872484.819186,5737187233.30046,935155262.130353
6788449783.5,129739243.226241,5745210538.7848,913500001.488959
6873533517.5,129646966.836376,5753233844.26914,990652706.394487
6908418909,122993177.629909,5766371746.75013,1019053984.61996
6518066555,122883441.295875,5779509649.23112,615673464.473004
6575498820,122750198.745669,5780345398.89879,672403222.355544
